D,119,2022-08-20,17:22:00,台北標準時間,-32.4,-48.8,-40.6,72.0,37.3,,1.6,17.3
D,119,2022-08-20,17:23:00,台北標準時間,-32.3,-48.8,-40.5,72.0,36.8,,1.6,17.3
D,119,2022-08-20,17:24:00,台北標準時間,-32.3,-48.7,-40.5,72.0,37.5,,1.6,17.5
D,119,2022-08-20,17:25:00,台北標準時間,-32.3,-48.7,-40.5,72.0,37.3,,1.6,17.6
D,119,2022-08-20,17:26:00,台北標準時間,-32.3,-48.6,-40.5,72.0,37.8,,1.6,17.7
D,119,2022-08-20,17:27:00,台北標準時間,-32.3,-48.7,-40.5,72.0,37.4,,1.6,17.5
D,119,2022-08-20,17:28:00,台北標準時間,-32.4,-48.7,-40.5,72.0,37.2,,1.6,17.3
D,119,2022-08-20,17:29:00,台北標準時間,-32.2,-48.7,-40.5,72.0,37.5,,1.6,17.9
D,119,2022-08-20,17:30:00,台北標準時間,-32.2,-48.6,-40.4,72.0,37.9,,1.6,17.9
D,119,2022-08-20,17:31:00,台北標準時間,-32.3,-48.5,-40.4,72.0,38.6,,1.6,17.9
D,119,2022-08-20,17:32:00,台北標準時間,-32.3,-48.6,-40.5,72.0,38.0,,1.7,17.7
D,119,2022-08-20,17:33:00,台北標準時間,-32.2,-48.4,-40.3,72.0,38.5,,1.6,18.3
D,119,2022-08-20,17:34:00,台北標準時間,-32.2,-48.4,-40.3,72.0,38.6,,1.6,17.8
D,119,2022-08-20,17:35:00,台北標準時間,-32.1,-48.3,-40.2,72.0,38.8,,1.6,18.1
D,119,2022-08-20,17:36:00,台北標準時間,-32.1,-48.3,-40.2,72.0,38.7,,1.6,18.4
D,119,2022-08-20,17:37:00,台北標準時間,-32.0,-48.3,-40.2,72.0,38.7,,1.6,18.2
D,119,2022-08-20,17:38:00,台北標準時間,-32.1,-48.4,-40.3,72.0,38.6,,1.6,18.2
D,119,2022-08-20,17:39:00,台北標準時間,-32.1,-48.3,-40.2,72.0,38.8,,1.6,18.3
D,119,2022-08-20,17:40:00,台北標準時間,-32.0,-48.3,-40.1,72.0,38.8,,1.6,18.2
D,119,2022-08-20,17:41:00,台北標準時間,-31.7,-48.1,-39.9,72.0,38.4,,1.6,18.3
D,119,2022-08-20,17:42:00,台北標準時間,-31.7,-48.1,-39.9,72.0,38.3,,1.7,18.2
D,119,2022-08-20,17:43:00,台北標準時間,-31.6,-48.0,-39.8,72.0,38.2,,1.6,18.5
D,119,2022-08-20,17:44:00,台北標準時間,-31.7,-48.0,-39.8,72.0,38.5,,1.6,18.3
D,119,2022-08-20,17:45:00,台北標準時間,-31.8,-48.2,-40.0,72.0,38.4,,1.6,18.4
D,119,2022-08-20,17:46:00,台北標準時間,-31.9,-48.2,-40.0,72.0,38.5,,1.6,18.5
D,119,2022-08-20,17:47:00,台北標準時間,-31.8,-48.1,-40.0,72.0,38.6,,1.6,18.4
D,119,2022-08-20,17:48:00,台北標準時間,-31.9,-48.2,-40.1,72.0,38.4,,1.6,18.6
D,119,2022-08-20,17:49:00,台北標準時間,-31.9,-48.2,-40.0,72.0,38.4,,1.6,18.4
D,119,2022-08-20,17:50:00,台北標準時間,-32.2,-48.4,-40.3,72.0,38.5,,1.6,18.2
D,119,2022-08-20,17:51:00,台北標準時間,-32.3,-48.5,-40.4,72.0,38.5,,1.6,17.8
D,119,2022-08-20,17:52:00,台北標準時間,-32.1,-48.4,-40.3,72.0,38.7,,1.6,18.1
D,119,2022-08-20,17:53:00,台北標準時間,-32.2,-48.4,-40.3,72.0,38.8,,1.6,18.2
D,119,2022-08-20,17:54:00,台北標準時間,-32.1,-48.3,-40.2,72.0,38.5,,1.6,18.1
D,119,2022-08-20,17:55:00,台北標準時間,-31.9,-48.3,-40.1,72.0,38.4,,1.6,18.8
D,119,2022-08-20,17:56:00,台北標準時間,-32.0,-48.3,-40.2,72.0,38.6,,1.6,18.3
D,119,2022-08-20,17:57:00,台北標準時間,-32.1,-48.4,-40.3,72.0,38.7,,1.6,18.2
D,119,2022-08-20,17:58:00,台北標準時間,-32.2,-48.5,-40.4,72.0,38.5,,1.6,18.0
D,119,2022-08-20,17:59:00,台北標準時間,-32.3,-48.7,-40.5,72.0,37.3,,1.6,17.1
D,119,2022-08-20,18:00:00,台北標準時間,-32.3,-48.7,-40.5,72.0,37.2,,1.6,17.1
D,119,2022-08-20,18:01:00,台北標準時間,-32.3,-48.7,-40.5,72.0,37.3,,1.6,17.2
D,119,2022-08-20,18:02:00,台北標準時間,-32.3,-48.8,-40.5,72.0,37.2,,1.6,16.8
D,119,2022-08-20,18:03:00,台北標準時間,-32.3,-48.7,-40.5,72.0,37.1,,1.6,17.3
D,119,2022-08-20,18:04:00,台北標準時間,-32.2,-48.8,-40.5,72.0,36.3,,1.6,17.4
D,119,2022-08-20,18:05:00,台北標準時間,-32.1,-48.6,-40.4,72.0,36.0,,1.6,17.7
D,119,2022-08-20,18:06:00,台北標準時間,-32.0,-48.5,-40.3,72.0,35.4,,1.6,18.6
D,119,2022-08-20,18:07:00,台北標準時間,-31.8,-48.4,-40.1,72.0,34.8,,1.6,19.2
D,119,2022-08-20,18:08:00,台北標準時間,-31.5,-48.2,-39.9,72.0,34.1,,1.6,19.8
D,119,2022-08-20,18:09:00,台北標準時間,-31.5,-48.1,-39.8,72.0,35.3,,1.6,20.2
D,119,2022-08-20,18:10:00,台北標準時間,-31.5,-48.0,-39.8,72.0,38.0,,1.6,19.1
D,119,2022-08-20,18:11:00,台北標準時間,-31.7,-48.1,-39.9,72.0,38.4,,1.6,18.3
D,119,2022-08-20,18:12:00,台北標準時間,-31.7,-48.1,-39.9,72.0,38.5,,1.6,18.3
D,119,2022-08-20,18:13:00,台北標準時間,-31.9,-48.2,-40.0,72.0,38.5,,1.6,18.2
D,119,2022-08-20,18:14:00,台北標準時間,-32.0,-48.3,-40.2,72.0,38.7,,1.6,18.2
D,119,2022-08-20,18:15:00,台北標準時間,-32.0,-48.3,-40.1,72.0,38.5,,1.6,18.2
D,119,2022-08-20,18:16:00,台北標準時間,-32.1,-48.4,-40.3,72.0,38.5,,1.6,18.2
D,119,2022-08-20,18:17:00,台北標準時間,-32.2,-48.5,-40.3,72.0,38.5,,1.6,18.1
D,119,2022-08-20,18:18:00,台北標準時間,-32.2,-48.4,-40.3,72.0,38.9,,1.6,18.0
D,119,2022-08-20,18:19:00,台北標準時間,-32.3,-48.6,-40.5,72.0,38.2,,1.6,17.8
D,119,2022-08-20,18:20:00,台北標準時間,-32.2,-48.5,-40.4,72.0,38.5,,1.6,18.0
D,119,2022-08-20,18:21:00,台北標準時間,-32.0,-48.3,-40.1,72.0,38.5,,1.6,18.2
D,119,2022-08-20,18:22:00,台北標準時間,-31.9,-48.2,-40.0,72.0,38.5,,1.6,18.5
D,119,2022-08-20,18:23:00,台北標準時間,-32.1,-48.4,-40.2,72.0,38.7,,1.6,18.5
D,119,2022-08-20,18:24:00,台北標準時間,-32.1,-48.5,-40.3,72.0,38.6,,1.6,18.2
D,119,2022-08-20,18:25:00,台北標準時間,-32.3,-48.7,-40.5,72.0,37.3,,1.6,17.5
D,119,2022-08-20,18:26:00,台北標準時間,-32.3,-48.8,-40.5,72.0,36.5,,1.6,17.3
D,119,2022-08-20,18:27:00,台北標準時間,-32.0,-48.7,-40.3,72.0,35.6,,1.6,18.1
D,119,2022-08-20,18:28:00,台北標準時間,-32.0,-48.6,-40.3,72.0,35.7,,1.5,18.2
D,119,2022-08-20,18:29:00,台北標準時間,-32.1,-48.7,-40.4,72.0,36.0,,1.6,17.7
D,119,2022-08-20,18:30:00,台北標準時間,-31.8,-48.4,-40.1,72.0,35.0,,1.6,19.5
D,119,2022-08-20,18:31:00,台北標準時間,-31.5,-48.2,-39.9,72.0,34.4,,1.6,20.3
D,119,2022-08-20,18:32:00,台北標準時間,-31.5,-48.2,-39.9,72.0,34.4,,1.6,20.0
D,119,2022-08-20,18:33:00,台北標準時間,-31.5,-48.1,-39.8,72.0,35.3,,1.6,20.8
D,119,2022-08-20,18:34:00,台北標準時間,-31.4,-48.1,-39.8,72.0,36.3,,1.6,20.5
D,119,2022-08-20,18:35:00,台北標準時間,-31.4,-48.0,-39.7,72.0,37.3,,1.6,19.5
D,119,2022-08-20,18:36:00,台北標準時間,-31.6,-48.1,-39.8,72.0,38.3,,1.6,18.4
D,119,2022-08-20,18:37:00,台北標準時間,-31.9,-48.1,-40.0,72.0,38.2,,1.6,18.2
D,119,2022-08-20,18:38:00,台北標準時間,-32.3,-48.5,-40.4,72.0,38.4,,1.6,18.1
D,119,2022-08-20,18:39:00,台北標準時間,-32.2,-48.6,-40.4,72.0,38.0,,1.6,17.9
D,119,2022-08-20,18:40:00,台北標準時間,-32.2,-48.7,-40.5,72.0,37.0,,1.6,17.4
D,119,2022-08-20,18:41:00,台北標準時間,-32.2,-48.7,-40.5,72.0,36.4,,1.6,17.1
D,119,2022-08-20,18:42:00,台北標準時間,-32.1,-48.7,-40.4,72.0,36.1,,1.6,17.6
D,119,2022-08-20,18:43:00,台北標準時間,-32.0,-48.6,-40.3,72.0,35.4,,1.6,19.2
D,119,2022-08-20,18:44:00,台北標準時間,-31.6,-48.3,-39.9,72.0,34.3,,1.6,19.5
D,119,2022-08-20,18:45:00,台北標準時間,-31.5,-48.0,-39.8,72.0,35.7,,1.6,20.3
D,119,2022-08-20,18:46:00,台北標準時間,-31.4,-48.0,-39.7,72.0,37.4,,1.6,19.8
D,119,2022-08-20,18:47:00,台北標準時間,-31.5,-48.0,-39.7,72.0,38.0,,1.6,19.1
D,119,2022-08-20,18:48:00,台北標準時間,-31.7,-48.1,-39.9,72.0,38.4,,1.6,18.4
D,119,2022-08-20,18:49:00,台北標準時間,-32.1,-48.3,-40.2,72.0,38.8,,1.7,18.3
D,119,2022-08-20,18:50:00,台北標準時間,-32.2,-48.5,-40.4,72.0,38.6,,1.6,17.9
D,119,2022-08-20,18:51:00,台北標準時間,-32.3,-48.7,-40.5,72.0,37.3,,1.6,17.5
D,119,2022-08-20,18:52:00,台北標準時間,-32.3,-48.8,-40.5,72.0,37.0,,1.6,18.2
D,119,2022-08-20,18:53:00,台北標準時間,-32.1,-48.7,-40.4,72.0,36.1,,1.6,17.0
D,119,2022-08-20,18:54:00,台北標準時間,-32.0,-48.6,-40.3,72.0,35.6,,1.6,18.4
D,119,2022-08-20,18:55:00,台北標準時間,-31.9,-48.5,-40.2,72.0,35.4,,1.6,19.1
D,119,2022-08-20,18:56:00,台北標準時間,-31.7,-48.3,-40.0,72.0,34.7,,1.6,19.4
D,119,2022-08-20,18:57:00,台北標準時間,-31.5,-48.2,-39.9,72.0,34.8,,1.7,20.3
D,119,2022-08-20,18:58:00,台北標準時間,-31.4,-48.0,-39.7,72.0,36.9,,1.6,20.0
D,119,2022-08-20,18:59:00,台北標準時間,-31.5,-48.0,-39.7,72.0,37.4,,1.6,19.4
D,119,2022-08-20,19:00:00,台北標準時間,-31.6,-48.0,-39.8,72.0,38.2,,1.6,18.6
D,119,2022-08-20,19:01:00,台北標準時間,-31.6,-48.1,-39.8,72.0,38.6,,1.6,18.6
D,119,2022-08-20,19:02:00,台北標準時間,-31.7,-48.1,-39.9,72.0,38.5,,1.6,18.3
D,119,2022-08-20,19:03:00,台北標準時間,-32.0,-48.3,-40.1,72.0,38.7,,1.6,18.4
D,119,2022-08-20,19:04:00,台北標準時間,-32.2,-48.5,-40.3,72.0,38.4,,1.6,17.9
D,119,2022-08-20,19:05:00,台北標準時間,-32.2,-48.7,-40.4,72.0,37.2,,1.6,17.6
D,119,2022-08-20,19:06:00,台北標準時間,-32.2,-48.7,-40.4,72.0,35.9,,1.6,17.6
D,119,2022-08-20,19:07:00,台北標準時間,-31.8,-48.4,-40.1,72.0,34.9,,1.6,19.5
D,119,2022-08-20,19:08:00,台北標準時間,-31.5,-48.2,-39.8,72.0,34.5,,1.6,20.0
D,119,2022-08-20,19:09:00,台北標準時間,-31.5,-48.0,-39.7,72.0,36.6,,1.6,20.3
D,119,2022-08-20,19:10:00,台北標準時間,-31.6,-48.0,-39.8,72.0,38.2,,1.6,18.5
D,119,2022-08-20,19:11:00,台北標準時間,-31.7,-48.1,-39.9,72.0,38.6,,1.6,18.3
D,119,2022-08-20,19:12:00,台北標準時間,-32.2,-48.5,-40.3,72.0,38.5,,1.7,18.0
D,119,2022-08-20,19:13:00,台北標準時間,-32.2,-48.7,-40.4,72.0,37.4,,1.6,18.3
D,119,2022-08-20,19:14:00,台北標準時間,-32.3,-48.7,-40.5,72.0,36.7,,1.6,17.5
D,119,2022-08-20,19:15:00,台北標準時間,-32.0,-48.7,-40.4,72.0,35.8,,1.6,17.6
D,119,2022-08-20,19:16:00,台北標準時間,-32.0,-48.6,-40.3,72.0,35.3,,1.5,19.0
D,119,2022-08-20,19:17:00,台北標準時間,-31.8,-48.4,-40.1,72.0,34.8,,1.6,19.1
D,119,2022-08-20,19:18:00,台北標準時間,-31.5,-48.2,-39.8,72.0,34.3,,1.6,20.2
D,119,2022-08-20,19:19:00,台北標準時間,-31.5,-48.1,-39.8,72.0,35.5,,1.6,20.8
D,119,2022-08-20,19:20:00,台北標準時間,-31.4,-48.0,-39.7,72.0,37.2,,1.6,19.6
D,119,2022-08-20,19:21:00,台北標準時間,-31.6,-48.0,-39.8,72.0,38.3,,1.6,18.8
D,119,2022-08-20,19:22:00,台北標準時間,-32.0,-48.3,-40.2,72.0,38.4,,1.6,18.2
D,119,2022-08-20,19:23:00,台北標準時間,-32.1,-48.3,-40.2,72.0,38.6,,1.6,18.2
D,119,2022-08-20,19:24:00,台北標準時間,-32.1,-48.5,-40.3,72.0,38.1,,1.6,18.6
D,119,2022-08-20,19:25:00,台北標準時間,-32.2,-48.7,-40.4,72.0,37.3,,1.6,17.8
D,119,2022-08-20,19:26:00,台北標準時間,-32.2,-48.7,-40.5,72.0,37.3,,1.7,17.4
D,119,2022-08-20,19:27:00,台北標準時間,-32.2,-48.7,-40.5,72.0,36.7,,1.6,17.9
D,119,2022-08-20,19:28:00,台北標準時間,-32.0,-48.6,-40.3,72.0,35.5,,1.6,18.3
D,119,2022-08-20,19:29:00,台北標準時間,-31.9,-48.5,-40.2,72.0,35.5,,1.6,18.6
D,119,2022-08-20,19:30:00,台北標準時間,-31.8,-48.4,-40.1,72.0,34.9,,1.6,19.4
D,119,2022-08-20,19:31:00,台北標準時間,-31.5,-48.1,-39.8,72.0,35.3,,1.6,20.5
D,119,2022-08-20,19:32:00,台北標準時間,-31.4,-48.0,-39.7,72.0,37.4,,1.6,19.3
D,119,2022-08-20,19:33:00,台北標準時間,-31.6,-48.0,-39.8,72.0,38.5,,1.6,18.6
D,119,2022-08-20,19:34:00,台北標準時間,-31.9,-48.3,-40.1,72.0,38.5,,1.6,18.2
D,119,2022-08-20,19:35:00,台北標準時間,-32.2,-48.5,-40.4,72.0,38.3,,1.6,18.2
D,119,2022-08-20,19:36:00,台北標準時間,-32.2,-48.6,-40.4,72.0,37.3,,1.6,17.5
D,119,2022-08-20,19:37:00,台北標準時間,-32.2,-48.8,-40.5,72.0,36.8,,1.6,17.5
D,119,2022-08-20,19:38:00,台北標準時間,-32.2,-48.7,-40.5,72.0,36.7,,1.6,17.8
D,119,2022-08-20,19:39:00,台北標準時間,-32.2,-48.8,-40.5,72.0,35.9,,1.6,17.8
D,119,2022-08-20,19:40:00,台北標準時間,-32.0,-48.6,-40.3,72.0,35.6,,1.6,18.1
D,119,2022-08-20,19:41:00,台北標準時間,-32.1,-48.6,-40.4,72.0,36.0,,1.6,17.9
D,119,2022-08-20,19:42:00,台北標準時間,-32.0,-48.6,-40.3,72.0,35.6,,1.6,18.3
D,119,2022-08-20,19:43:00,台北標準時間,-31.7,-48.4,-40.1,72.0,34.8,,1.6,19.2
D,119,2022-08-20,19:44:00,台北標準時間,-31.4,-48.2,-39.8,72.0,34.7,,1.6,20.3
D,119,2022-08-20,19:45:00,台北標準時間,-31.5,-48.1,-39.8,72.0,36.0,,1.6,20.3
D,119,2022-08-20,19:46:00,台北標準時間,-31.4,-48.0,-39.7,72.0,36.4,,1.6,19.8
D,119,2022-08-20,19:47:00,台北標準時間,-31.7,-48.3,-40.0,72.0,34.9,,1.6,19.3
D,119,2022-08-20,19:48:00,台北標準時間,-31.6,-48.2,-39.9,72.0,35.0,,1.7,20.2
D,119,2022-08-20,19:49:00,台北標準時間,-31.5,-48.2,-39.8,72.0,34.9,,1.6,20.6
D,119,2022-08-20,19:50:00,台北標準時間,-31.4,-48.0,-39.7,72.0,36.4,,1.6,20.1
D,119,2022-08-20,19:51:00,台北標準時間,-31.4,-48.0,-39.7,72.0,37.1,,1.6,19.5
D,119,2022-08-20,19:52:00,台北標準時間,-31.5,-48.0,-39.8,72.0,38.6,,1.6,18.7
D,119,2022-08-20,19:53:00,台北標準時間,-32.0,-48.2,-40.1,72.0,38.5,,1.6,18.2
D,119,2022-08-20,19:54:00,台北標準時間,-32.1,-48.4,-40.3,72.0,38.7,,1.6,18.2
D,119,2022-08-20,19:55:00,台北標準時間,-32.3,-48.5,-40.4,72.0,38.3,,1.6,17.9
D,119,2022-08-20,19:56:00,台北標準時間,-32.3,-48.7,-40.5,72.0,37.1,,1.6,17.4
D,119,2022-08-20,19:57:00,台北標準時間,-32.3,-48.7,-40.5,72.0,37.0,,1.6,17.3
D,119,2022-08-20,19:58:00,台北標準時間,-32.1,-48.8,-40.4,72.0,36.3,,1.6,17.6
D,119,2022-08-20,19:59:00,台北標準時間,-32.0,-48.7,-40.3,72.0,35.6,,1.6,18.3
D,119,2022-08-20,20:00:00,台北標準時間,-31.9,-48.6,-40.3,72.0,35.6,,1.6,18.7
D,119,2022-08-20,20:01:00,台北標準時間,-31.8,-48.4,-40.1,72.0,34.8,,1.6,19.5
D,119,2022-08-20,20:02:00,台北標準時間,-31.7,-48.3,-40.0,72.0,34.9,,1.6,19.5
D,119,2022-08-20,20:03:00,台北標準時間,-31.7,-48.3,-40.0,72.0,34.6,,1.6,19.5
D,119,2022-08-20,20:04:00,台北標準時間,-31.5,-48.2,-39.9,72.0,35.3,,1.6,20.3
D,119,2022-08-20,20:05:00,台北標準時間,-31.5,-48.1,-39.8,72.0,37.0,,1.6,20.4
D,119,2022-08-20,20:06:00,台北標準時間,-31.5,-48.1,-39.8,72.0,38.2,,1.6,19.0
D,119,2022-08-20,20:07:00,台北標準時間,-31.7,-48.1,-39.9,72.0,38.4,,1.6,18.7
D,119,2022-08-20,20:08:00,台北標準時間,-31.9,-48.2,-40.0,72.0,38.5,,1.6,18.2
D,119,2022-08-20,20:09:00,台北標準時間,-32.1,-48.4,-40.2,72.0,38.8,,1.6,18.3
D,119,2022-08-20,20:10:00,台北標準時間,-32.3,-48.5,-40.4,72.0,38.6,,1.6,18.0
D,119,2022-08-20,20:11:00,台北標準時間,-32.3,-48.7,-40.5,72.0,38.0,,1.6,17.7
D,119,2022-08-20,20:12:00,台北標準時間,-32.4,-48.8,-40.6,72.0,37.6,,1.6,17.1
D,119,2022-08-20,20:13:00,台北標準時間,-32.3,-48.7,-40.5,72.0,38.0,,1.6,17.7
D,119,2022-08-20,20:14:00,台北標準時間,-32.3,-48.8,-40.5,72.0,37.5,,1.6,17.5
D,119,2022-08-20,20:15:00,台北標準時間,-32.3,-48.8,-40.6,72.0,36.7,,1.6,17.6
D,119,2022-08-20,20:16:00,台北標準時間,-32.2,-48.8,-40.5,72.0,36.2,,1.6,17.5
D,119,2022-08-20,20:17:00,台北標準時間,-32.0,-48.7,-40.4,72.0,35.6,,1.6,18.5
D,119,2022-08-20,20:18:00,台北標準時間,-32.2,-48.8,-40.5,72.0,35.8,,1.6,18.4
D,119,2022-08-20,20:19:00,台北標準時間,-32.1,-48.7,-40.4,72.0,35.4,,1.6,18.7
D,119,2022-08-20,20:20:00,台北標準時間,-31.8,-48.4,-40.1,72.0,34.9,,1.6,20.2
D,119,2022-08-20,20:21:00,台北標準時間,-31.7,-48.4,-40.1,72.0,34.7,,1.6,19.8
D,119,2022-08-20,20:22:00,台北標準時間,-31.6,-48.3,-40.0,72.0,34.4,,1.6,20.0
D,119,2022-08-20,20:23:00,台北標準時間,-31.6,-48.3,-40.0,72.0,35.4,,1.6,20.3
D,119,2022-08-20,20:24:00,台北標準時間,-31.5,-48.1,-39.8,72.0,36.8,,1.6,20.1
D,119,2022-08-20,20:25:00,台北標準時間,-31.6,-48.2,-39.9,72.0,37.4,,1.7,19.8
D,119,2022-08-20,20:26:00,台北標準時間,-31.7,-48.1,-39.9,72.0,38.6,,1.6,18.8
D,119,2022-08-20,20:27:00,台北標準時間,-31.9,-48.2,-40.0,72.0,38.7,,1.6,18.1
D,119,2022-08-20,20:28:00,台北標準時間,-31.9,-48.3,-40.1,72.0,38.6,,1.6,18.5
D,119,2022-08-20,20:29:00,台北標準時間,-32.2,-48.5,-40.3,72.0,38.7,,1.6,18.4
D,119,2022-08-20,20:30:00,台北標準時間,-32.2,-48.5,-40.4,72.0,38.7,,1.7,18.5
D,119,2022-08-20,20:31:00,台北標準時間,-32.4,-48.7,-40.6,72.0,38.1,,1.6,18.1
D,119,2022-08-20,20:32:00,台北標準時間,-32.4,-48.8,-40.6,72.0,37.1,,1.6,17.4
D,119,2022-08-20,20:33:00,台北標準時間,-32.4,-48.9,-40.6,72.0,36.7,,1.6,17.5
D,119,2022-08-20,20:34:00,台北標準時間,-32.2,-48.8,-40.5,72.0,35.8,,1.6,17.9
D,119,2022-08-20,20:35:00,台北標準時間,-31.9,-48.6,-40.3,72.0,35.0,,1.6,19.0
D,119,2022-08-20,20:36:00,台北標準時間,-31.7,-48.4,-40.0,72.0,34.6,,1.6,19.7
D,119,2022-08-20,20:37:00,台北標準時間,-31.6,-48.3,-39.9,72.0,35.3,,1.6,20.5
D,119,2022-08-20,20:38:00,台北標準時間,-31.5,-48.2,-39.9,72.0,36.4,,1.6,20.0
D,119,2022-08-20,20:39:00,台北標準時間,-31.6,-48.2,-39.9,72.0,37.1,,1.6,20.0
D,119,2022-08-20,20:40:00,台北標準時間,-31.5,-48.1,-39.8,72.0,37.7,,1.6,19.5
D,119,2022-08-20,20:41:00,台北標準時間,-31.7,-48.1,-39.9,72.0,38.3,,1.6,18.6
D,119,2022-08-20,20:42:00,台北標準時間,-31.8,-48.2,-40.0,72.0,38.5,,1.6,18.3
D,119,2022-08-20,20:43:00,台北標準時間,-32.1,-48.4,-40.2,72.0,38.5,,1.7,18.3
D,119,2022-08-20,20:44:00,台北標準時間,-32.2,-48.4,-40.3,72.0,38.9,,1.6,18.2
D,119,2022-08-20,20:45:00,台北標準時間,-32.3,-48.8,-40.6,72.0,37.9,,1.6,17.7
D,119,2022-08-20,20:46:00,台北標準時間,-32.4,-48.8,-40.6,72.0,37.2,,1.6,17.3
D,119,2022-08-20,20:47:00,台北標準時間,-32.2,-48.8,-40.5,72.0,36.1,,1.6,18.1
D,119,2022-08-20,20:48:00,台北標準時間,-32.1,-48.8,-40.5,72.0,35.5,,1.7,17.9
D,119,2022-08-20,20:49:00,台北標準時間,-32.1,-48.8,-40.4,72.0,35.7,,1.6,18.8
D,119,2022-08-20,20:50:00,台北標準時間,-32.1,-48.8,-40.5,72.0,35.7,,1.7,18.4
D,119,2022-08-20,20:51:00,台北標準時間,-31.9,-48.5,-40.2,72.0,34.9,,1.6,19.3
D,119,2022-08-20,20:52:00,台北標準時間,-31.8,-48.5,-40.1,72.0,34.4,,1.6,19.5
D,119,2022-08-20,20:53:00,台北標準時間,-31.9,-48.5,-40.2,72.0,34.8,,1.7,19.5
D,119,2022-08-20,20:54:00,台北標準時間,-31.9,-48.5,-40.2,72.0,35.0,,1.6,19.5
D,119,2022-08-20,20:55:00,台北標準時間,-32.4,-48.9,-40.6,72.0,36.2,,1.6,17.6
D,119,2022-08-20,20:56:00,台北標準時間,-32.3,-48.9,-40.6,72.0,36.7,,1.6,17.5
D,119,2022-08-20,20:57:00,台北標準時間,-32.3,-48.9,-40.6,72.0,36.1,,1.6,18.1
D,119,2022-08-20,20:58:00,台北標準時間,-32.1,-48.8,-40.5,72.0,35.7,,1.6,19.0
D,119,2022-08-20,20:59:00,台北標準時間,-32.0,-48.7,-40.3,72.0,35.1,,1.6,19.1
D,119,2022-08-20,21:00:00,台北標準時間,-31.8,-48.5,-40.1,72.0,34.8,,1.7,19.5
D,119,2022-08-20,21:01:00,台北標準時間,-31.8,-48.5,-40.1,72.0,34.9,,1.6,19.4
D,119,2022-08-20,21:02:00,台北標準時間,-32.0,-48.6,-40.3,72.0,35.0,,1.6,19.4
D,119,2022-08-20,21:03:00,台北標準時間,-32.1,-48.7,-40.4,72.0,35.4,,1.6,19.1
D,119,2022-08-20,21:04:00,台北標準時間,-32.0,-48.7,-40.3,72.0,35.1,,1.6,19.1
D,119,2022-08-20,21:05:00,台北標準時間,-31.7,-48.5,-40.1,72.0,34.5,,1.6,20.1
D,119,2022-08-20,21:06:00,台北標準時間,-31.7,-48.4,-40.0,72.0,34.9,,1.6,20.3
D,119,2022-08-20,21:07:00,台北標準時間,-31.7,-48.4,-40.0,72.0,34.8,,1.7,20.3
D,119,2022-08-20,21:08:00,台北標準時間,-31.7,-48.3,-40.0,72.0,35.6,,1.7,20.3
D,119,2022-08-20,21:09:00,台北標準時間,-31.7,-48.3,-40.0,72.0,36.4,,1.6,20.0
D,119,2022-08-20,21:10:00,台北標準時間,-31.6,-48.3,-40.0,72.0,36.0,,1.7,20.5
D,119,2022-08-20,21:11:00,台北標準時間,-31.7,-48.4,-40.1,72.0,34.9,,1.6,19.8
D,119,2022-08-20,21:12:00,台北標準時間,-31.7,-48.4,-40.0,72.0,34.9,,1.6,20.3
D,119,2022-08-20,21:13:00,台北標準時間,-31.6,-48.3,-40.0,72.0,35.5,,1.6,20.2
D,119,2022-08-20,21:14:00,台北標準時間,-31.7,-48.3,-40.0,72.0,36.4,,1.6,20.4
D,119,2022-08-20,21:15:00,台北標準時間,-31.6,-48.2,-39.9,72.0,36.9,,1.7,19.8
D,119,2022-08-20,21:16:00,台北標準時間,-31.6,-48.2,-39.9,72.0,37.8,,1.6,19.8
D,119,2022-08-20,21:17:00,台北標準時間,-31.8,-48.3,-40.1,72.0,38.7,,1.6,18.1
D,119,2022-08-20,21:18:00,台北標準時間,-32.1,-48.4,-40.3,72.0,38.8,,1.6,18.2
D,119,2022-08-20,21:19:00,台北標準時間,-32.3,-48.5,-40.4,72.0,38.8,,1.7,18.2
D,119,2022-08-20,21:20:00,台北標準時間,-32.5,-48.8,-40.7,72.0,38.3,,1.7,17.7
D,119,2022-08-20,21:21:00,台北標準時間,-32.5,-48.8,-40.6,72.0,38.4,,1.6,18.1
D,119,2022-08-20,21:22:00,台北標準時間,-32.4,-48.9,-40.7,72.0,37.4,,1.7,17.4
D,119,2022-08-20,21:23:00,台北標準時間,-32.2,-48.9,-40.5,72.0,36.1,,1.6,18.0
D,119,2022-08-20,21:24:00,台北標準時間,-32.4,-49.0,-40.7,72.0,36.3,,1.6,17.4
D,119,2022-08-20,21:25:00,台北標準時間,-32.2,-48.9,-40.5,72.0,35.7,,1.7,18.3
D,119,2022-08-20,21:26:00,台北標準時間,-32.0,-48.7,-40.3,72.0,34.9,,1.6,19.2
D,119,2022-08-20,21:27:00,台北標準時間,-31.7,-48.4,-40.1,72.0,34.6,,1.6,19.8
D,119,2022-08-20,21:28:00,台北標準時間,-31.6,-48.2,-39.9,72.0,36.7,,1.6,19.7
D,119,2022-08-20,21:29:00,台北標準時間,-31.6,-48.2,-39.9,72.0,38.0,,1.6,18.9
D,119,2022-08-20,21:30:00,台北標準時間,-32.0,-48.3,-40.2,72.0,38.7,,1.6,18.4
D,119,2022-08-20,21:31:00,台北標準時間,-32.3,-48.5,-40.4,72.0,38.8,,1.6,18.2
