time,Gas_for_paper,Hourly_Production,Total_water,Quantitative_measurement_of_coiling_scan_frame,#1_Turbine_Motor_Side_Pressure,#1_Turbine_Free_Side_Pressure,#1_Turbine_Negative_Pressure,#1_Turbine_Negative_Pressure.1,#1_Turbine_Main_Motor_Current,#1_Vacuum_Pump_Motor_Side_Vibration,#1_Vacuum_Pump_Free_Side_Vibration,#2_Turbine_Motor_Side_Pressure,#2_Turbine_Free_Side_Pressure,#2_Turbine_Negative_Pressure,#2_Turbine_Negative_Pressure.1,#2_Turbine_Main_Motor_Current,#2_Vacuum_Pump_Motor_Side_Vibration,#2_Vacuum_Pump_Free_Side_Vibration,#3_Turbine_Motor_Side_Pressure,#3_Turbine_Free_Side_Pressure,#3_Turbine_Negative_Pressure,#3_Turbine_Negative_Pressure.1,#3_Turbine_Main_Motor_Current,#3_Vacuum_Pump_Motor_Side_Vibration,#3_Vacuum_Pump_Free_Side_Vibration,#4_Turbine_Free_Side_Pressure,#4_Turbine_Negative_Pressure,#4_Turbine_Negative_Pressure.1,#4_Turbine_Main_Motor_Current,#4_Vacuum_Pump_Motor_Side_Vibration,#4_Vacuum_Pump_Free_Side_Vibration
2022-07-03 00:01:00,1.145,38.1,103.0,115.7,-27.2,-37.4,-32.3,90.0,83.9,13.9,6.9,-50.4,-62.3,-56.4,90.0,58.8,1.6,21.9,-56.5,-42.9,-49.7,92.0,85.5,0.5,13.6,-50.3,-50.3,100.0,78.6,12.8,2.7
2022-07-03 00:02:00,1.153,38.1,103.0,115.5,-27.3,-37.5,-32.4,90.0,83.3,13.7,7.0,-50.4,-62.3,-56.4,90.0,58.7,1.6,22.0,-56.6,-42.9,-49.7,92.0,85.7,0.5,13.5,-50.3,-50.3,100.0,78.9,13.0,2.7
2022-07-03 00:03:00,1.159,38.1,103.0,115.6,-27.3,-37.4,-32.3,90.0,83.6,14.1,7.3,-50.4,-62.4,-56.4,90.0,59.0,1.6,22.0,-56.7,-43.0,-49.8,92.0,85.6,0.5,13.9,-50.3,-50.3,100.0,78.8,12.8,2.6
2022-07-03 00:04:00,1.147,38.1,103.0,115.6,-27.2,-37.4,-32.3,90.0,83.2,13.9,7.4,-50.4,-62.2,-56.3,90.0,59.1,1.6,21.9,-56.6,-42.9,-49.7,92.0,85.3,0.5,13.7,-50.3,-50.3,100.0,78.4,12.7,2.6
2022-07-03 00:05:00,1.127,38.1,103.0,115.6,-27.1,-37.4,-32.3,90.0,83.4,14.1,7.0,-50.4,-62.3,-56.4,90.0,58.9,1.6,22.0,-56.6,-42.9,-49.7,92.0,84.9,0.5,13.6,-50.3,-50.3,100.0,78.3,12.8,2.7
2022-07-03 00:06:00,1.123,38.1,104.0,114.5,-27.1,-37.4,-32.2,90.0,84.1,14.0,6.8,-50.4,-62.4,-56.4,90.0,59.0,1.6,21.9,-56.6,-42.9,-49.7,92.0,85.8,0.5,13.6,-50.3,-50.3,100.0,78.1,13.0,2.9
2022-07-03 00:07:00,1.124,38.1,106.0,114.5,-27.0,-37.5,-32.2,90.0,83.8,13.8,7.2,-50.4,-62.4,-56.4,90.0,58.8,1.6,21.9,-56.6,-42.9,-49.7,92.0,85.5,0.5,13.5,-50.3,-50.3,100.0,78.5,12.9,2.9
2022-07-03 00:08:00,1.126,38.1,108.0,114.5,-26.9,-37.4,-32.2,90.0,84.1,14.4,7.2,-50.4,-62.3,-56.4,90.0,59.1,1.6,21.9,-56.5,-42.8,-49.7,92.0,85.6,0.5,13.8,-50.3,-50.3,100.0,78.7,12.9,2.6
2022-07-03 00:09:00,1.128,38.1,108.0,115.1,-27.1,-37.6,-32.3,90.0,82.8,13.9,6.7,-50.5,-62.6,-56.6,90.0,58.4,1.6,22.0,-56.7,-42.9,-49.8,92.0,85.4,0.5,13.6,-50.3,-50.3,100.0,78.5,13.0,2.7
2022-07-03 00:10:00,1.137,38.1,107.0,115.1,-27.0,-37.5,-32.2,90.0,83.4,14.5,7.3,-50.4,-62.5,-56.5,90.0,58.8,1.6,22.0,-56.6,-42.9,-49.7,92.0,85.2,0.5,13.5,-50.3,-50.3,100.0,78.3,12.9,2.7
