time,Gas_for_paper,Hourly_Production,Total_water,Quantitative_measurement_of_coiling_scan_frame,#1_Turbine_Motor_Side_Pressure,#1_Turbine_Free_Side_Pressure,#1_Turbine_Negative_Pressure,#1_Turbine_Negative_Pressure.1,#1_Turbine_Main_Motor_Current,#1_Vacuum_Pump_Motor_Side_Vibration,#1_Vacuum_Pump_Free_Side_Vibration,#2_Turbine_Motor_Side_Pressure,#2_Turbine_Free_Side_Pressure,#2_Turbine_Negative_Pressure,#2_Turbine_Negative_Pressure.1,#2_Turbine_Main_Motor_Current,#2_Vacuum_Pump_Motor_Side_Vibration,#2_Vacuum_Pump_Free_Side_Vibration,#3_Turbine_Motor_Side_Pressure,#3_Turbine_Free_Side_Pressure,#3_Turbine_Negative_Pressure,#3_Turbine_Negative_Pressure.1,#3_Turbine_Main_Motor_Current,#3_Vacuum_Pump_Motor_Side_Vibration,#3_Vacuum_Pump_Free_Side_Vibration,#4_Turbine_Free_Side_Pressure,#4_Turbine_Negative_Pressure,#4_Turbine_Negative_Pressure.1,#4_Turbine_Main_Motor_Current,#4_Vacuum_Pump_Motor_Side_Vibration,#4_Vacuum_Pump_Free_Side_Vibration
2022-06-29 00:01:00,0.944,44.1,115.0,180.7,-37.2,-37.6,-37.4,92.0,70.1,13.6,6.5,-50.1,-62.4,-56.3,90.0,55.8,1.6,22.1,-57.3,-42.2,-49.7,91.0,80.8,0.5,14.5,-52.3,-52.3,100.0,74.5,12.2,3.2
2022-06-29 00:02:00,0.936,44.3,114.0,182.0,-37.2,-38.1,-37.7,92.0,67.8,14.2,7.0,-50.1,-62.4,-56.3,90.0,55.6,1.7,22.0,-57.2,-42.2,-49.7,91.0,81.1,0.5,14.5,-52.3,-52.3,100.0,74.8,12.2,3.3
2022-06-29 00:03:00,0.937,44.4,115.0,181.6,-37.3,-37.1,-37.2,92.0,69.0,14.1,7.1,-50.1,-62.4,-56.3,90.0,55.6,1.6,22.0,-57.2,-42.2,-49.7,91.0,80.9,0.5,14.6,-52.3,-52.3,100.0,74.8,12.2,3.2
2022-06-29 00:04:00,0.936,44.5,114.0,182.5,-37.4,-38.7,-38.0,92.0,68.6,13.7,6.6,-50.1,-62.5,-56.3,90.0,55.5,1.6,22.0,-57.3,-42.3,-49.8,91.0,80.9,0.5,14.3,-52.3,-52.3,100.0,74.8,12.2,3.3
2022-06-29 00:05:00,0.948,44.5,114.0,183.4,-37.4,-37.6,-37.5,92.0,70.1,13.7,6.6,-50.1,-62.4,-56.3,90.0,55.8,1.6,22.1,-57.2,-42.2,-49.7,91.0,81.2,0.5,14.5,-52.3,-52.3,100.0,75.0,12.2,3.3
2022-06-29 00:06:00,0.957,44.6,114.0,183.3,-37.6,-37.4,-37.5,92.0,70.1,13.9,6.7,-50.1,-62.5,-56.3,90.0,55.5,1.6,22.1,-57.2,-42.2,-49.7,91.0,81.1,0.5,14.6,-52.3,-52.3,100.0,75.1,12.2,3.4
2022-06-29 00:07:00,0.951,44.7,114.0,183.1,-37.5,-38.1,-37.8,92.0,67.5,13.7,7.0,-50.1,-62.5,-56.3,90.0,55.8,1.6,22.1,-57.3,-42.2,-49.7,91.0,81.3,0.5,14.4,-52.3,-52.3,100.0,75.0,12.2,3.2
2022-06-29 00:08:00,0.966,44.7,114.0,183.1,-37.6,-37.6,-37.6,92.0,69.2,13.5,6.5,-50.1,-62.5,-56.3,90.0,55.8,1.6,22.1,-57.2,-42.2,-49.7,91.0,81.2,0.5,14.5,-52.3,-52.3,100.0,75.0,12.2,3.4
2022-06-29 00:09:00,0.971,44.7,114.0,184.7,-37.6,-37.9,-37.7,92.0,66.2,13.7,6.5,-50.2,-62.5,-56.3,90.0,55.6,1.6,22.1,-57.3,-42.2,-49.7,91.0,81.2,0.5,14.4,-52.3,-52.3,100.0,74.7,12.2,3.4
2022-06-29 00:10:00,0.965,44.7,115.0,184.3,-37.6,-37.2,-37.4,92.0,69.6,13.8,6.7,-50.2,-62.5,-56.3,90.0,55.7,1.6,22.0,-57.3,-42.3,-49.8,91.0,80.8,0.5,14.6,-52.3,-52.3,100.0,74.6,12.2,3.1
2022-06-29 00:11:00,0.942,44.8,115.0,183.0,-37.6,-37.5,-37.6,92.0,69.3,13.6,6.5,-50.1,-62.5,-56.3,90.0,55.6,1.6,22.0,-57.3,-42.3,-49.8,91.0,81.2,0.5,14.3,-52.3,-52.3,100.0,74.9,12.2,3.3
2022-06-29 00:12:00,0.925,44.8,114.0,183.2,-37.6,-36.9,-37.3,92.0,69.2,13.8,7.0,-50.1,-62.5,-56.3,90.0,55.6,1.6,22.0,-57.2,-42.3,-49.7,91.0,81.2,0.5,14.6,-52.3,-52.3,100.0,74.8,12.2,3.3
2022-06-29 00:13:00,0.936,44.8,114.0,182.5,-37.5,-37.8,-37.7,92.0,68.9,13.6,6.4,-50.1,-62.5,-56.3,90.0,55.6,1.6,22.1,-57.1,-42.2,-49.7,91.0,80.8,0.5,14.4,-52.3,-52.3,100.0,74.4,12.2,3.1
2022-06-29 00:14:00,0.923,44.8,114.0,182.5,-37.6,-37.5,-37.5,92.0,67.8,13.9,7.0,-50.1,-62.4,-56.3,90.0,55.5,1.6,22.1,-57.3,-42.3,-49.8,91.0,80.3,0.5,14.1,-52.3,-52.3,100.0,74.4,12.2,3.3
2022-06-29 00:15:00,0.925,44.8,115.0,182.2,-37.5,-37.5,-37.5,92.0,67.5,14.2,6.9,-50.2,-62.4,-56.3,90.0,55.5,1.6,22.0,-57.1,-42.3,-49.7,91.0,80.6,0.5,14.6,-52.3,-52.3,100.0,74.3,12.2,3.4
2022-06-29 00:16:00,0.93,44.7,115.0,182.5,-37.5,-38.0,-37.7,92.0,69.1,13.4,6.4,-50.1,-62.5,-56.3,90.0,55.5,1.6,22.1,-57.1,-42.3,-49.7,91.0,80.9,0.5,14.6,-52.3,-52.3,100.0,74.3,12.2,3.3
2022-06-29 00:17:00,0.944,44.7,115.0,183.0,-37.5,-38.0,-37.7,92.0,69.0,13.6,6.5,-50.1,-62.5,-56.3,90.0,55.5,1.6,21.9,-57.1,-42.2,-49.7,91.0,80.7,0.5,14.4,-52.3,-52.3,100.0,74.4,12.2,3.2
2022-06-29 00:18:00,0.956,44.7,115.0,182.9,-37.5,-37.7,-37.6,92.0,68.7,13.7,6.4,-50.2,-62.5,-56.3,90.0,55.5,1.6,22.1,-57.2,-42.3,-49.8,91.0,80.4,0.5,14.6,-52.3,-52.3,100.0,74.2,12.2,3.4
