time,Gas_for_paper,Hourly_Production,Total_water,Quantitative_measurement_of_coiling_scan_frame,#1_Turbine_Motor_Side_Pressure,#1_Turbine_Free_Side_Pressure,#1_Turbine_Negative_Pressure,#1_Turbine_Negative_Pressure.1,#1_Turbine_Main_Motor_Current,#1_Vacuum_Pump_Motor_Side_Vibration,#1_Vacuum_Pump_Free_Side_Vibration,#2_Turbine_Motor_Side_Pressure,#2_Turbine_Free_Side_Pressure,#2_Turbine_Negative_Pressure,#2_Turbine_Negative_Pressure.1,#2_Turbine_Main_Motor_Current,#2_Vacuum_Pump_Motor_Side_Vibration,#2_Vacuum_Pump_Free_Side_Vibration,#3_Turbine_Motor_Side_Pressure,#3_Turbine_Free_Side_Pressure,#3_Turbine_Negative_Pressure,#3_Turbine_Negative_Pressure.1,#3_Turbine_Main_Motor_Current,#3_Vacuum_Pump_Motor_Side_Vibration,#3_Vacuum_Pump_Free_Side_Vibration,#4_Turbine_Free_Side_Pressure,#4_Turbine_Negative_Pressure,#4_Turbine_Negative_Pressure.1,#4_Turbine_Main_Motor_Current,#4_Vacuum_Pump_Motor_Side_Vibration,#4_Vacuum_Pump_Free_Side_Vibration
2022-06-02 00:01:00,1.031,42.8,152.0,205.4,-36.2,-39.4,-37.8,91.0,68.9,14.5,6.4,-48.9,-62.2,-55.6,88.0,52.4,1.5,20.5,-55.7,-41.5,-48.6,90.0,85.3,0.6,14.4,-48.3,-48.3,100.0,82.6,13.3,2.4
2022-06-02 00:02:00,1.005,42.9,152.0,205.4,-36.2,-39.4,-37.8,91.0,68.8,14.3,6.4,-48.9,-62.2,-55.6,88.0,52.3,1.6,20.2,-55.7,-41.4,-48.5,90.0,85.3,0.6,14.6,-48.4,-48.4,100.0,82.2,13.3,2.5
2022-06-02 00:03:00,0.993,43.0,153.0,205.4,-36.2,-39.4,-37.8,91.0,68.9,14.0,6.4,-48.9,-62.3,-55.6,88.0,52.2,1.5,20.1,-55.6,-41.4,-48.5,90.0,85.2,0.6,14.6,-48.4,-48.4,100.0,82.4,13.2,2.5
2022-06-02 00:04:00,0.996,43.0,153.0,206.5,-36.2,-39.4,-37.8,91.0,68.9,14.3,6.5,-48.9,-62.2,-55.6,88.0,52.4,1.5,20.0,-55.7,-41.5,-48.6,90.0,85.3,0.6,14.5,-48.3,-48.3,100.0,82.6,13.2,2.5
2022-06-02 00:05:00,1.011,43.0,152.0,204.9,-36.3,-39.4,-37.8,91.0,68.8,14.3,6.4,-48.9,-62.2,-55.6,88.0,52.3,1.5,20.1,-55.7,-41.4,-48.5,90.0,84.9,0.6,14.5,-48.3,-48.3,100.0,82.5,13.2,2.5
2022-06-02 00:06:00,0.99,43.1,151.0,204.3,-36.1,-39.4,-37.7,91.0,69.5,13.9,6.4,-48.9,-62.2,-55.6,88.0,52.4,1.5,20.3,-55.7,-41.4,-48.5,90.0,85.1,0.6,14.5,-48.3,-48.3,100.0,82.0,13.3,2.6
2022-06-02 00:07:00,1.015,43.0,148.0,201.2,-35.9,-39.3,-37.6,91.0,69.5,14.6,6.4,-48.9,-62.2,-55.6,88.0,52.4,1.5,20.4,-55.7,-41.5,-48.6,90.0,85.1,0.6,14.5,-48.3,-48.3,100.0,82.6,13.3,2.4
2022-06-02 00:08:00,1.034,43.0,146.0,200.4,-35.9,-39.3,-37.6,91.0,69.6,14.1,6.5,-48.9,-62.2,-55.5,88.0,52.4,1.5,20.1,-55.6,-41.4,-48.5,90.0,85.4,0.6,14.6,-48.3,-48.3,100.0,82.5,13.3,2.4
2022-06-02 00:09:00,1.017,43.0,145.0,200.4,-36.0,-39.4,-37.7,91.0,69.5,14.2,6.4,-48.9,-62.2,-55.6,88.0,52.4,1.6,20.1,-55.6,-41.4,-48.5,90.0,85.0,0.6,14.6,-48.3,-48.3,100.0,82.6,13.3,2.4
2022-06-02 00:10:00,1.014,43.0,145.0,201.6,-35.9,-39.4,-37.6,91.0,69.5,14.6,6.4,-48.9,-62.2,-55.6,88.0,52.4,1.5,20.0,-55.6,-41.4,-48.5,90.0,85.3,0.6,14.4,-48.4,-48.4,100.0,82.4,13.3,2.4
2022-06-02 00:11:00,1.038,42.9,145.0,202.7,-35.9,-39.3,-37.6,91.0,69.5,14.3,6.4,-48.9,-62.2,-55.6,88.0,52.4,1.5,20.0,-55.7,-41.4,-48.5,90.0,85.2,0.6,14.4,-48.3,-48.3,100.0,82.6,13.3,2.4
2022-06-02 00:12:00,1.008,42.9,146.0,202.4,-35.9,-39.4,-37.6,91.0,69.6,14.1,6.4,-48.9,-62.2,-55.6,88.0,52.4,1.6,20.2,-55.7,-41.5,-48.6,90.0,85.3,0.6,14.5,-48.3,-48.3,100.0,82.2,13.2,2.4
2022-06-02 00:13:00,0.995,42.9,147.0,203.8,-35.9,-39.3,-37.6,91.0,69.5,14.0,6.4,-48.9,-62.2,-55.6,88.0,52.4,1.6,20.1,-55.7,-41.4,-48.6,90.0,85.2,0.6,14.3,-48.3,-48.3,100.0,82.3,13.3,2.5
2022-06-02 00:14:00,1.015,42.9,148.0,203.8,-35.9,-39.3,-37.6,91.0,69.5,13.8,6.4,-49.0,-62.2,-55.6,88.0,52.4,1.5,20.4,-55.7,-41.5,-48.6,90.0,85.1,0.6,14.5,-48.4,-48.4,100.0,81.9,13.3,2.5
2022-06-02 00:15:00,0.989,42.9,146.0,203.6,-35.4,-39.3,-37.4,91.0,70.3,14.2,6.4,-48.9,-62.2,-55.6,88.0,52.5,1.6,20.7,-55.7,-41.4,-48.5,90.0,84.8,0.6,14.5,-48.3,-48.3,100.0,82.4,13.3,2.6
2022-06-02 00:16:00,0.997,42.9,142.0,203.1,-35.4,-39.4,-37.4,91.0,70.3,14.5,6.4,-48.9,-62.2,-55.6,88.0,52.4,1.6,20.6,-55.7,-41.5,-48.6,90.0,85.0,0.6,14.4,-48.3,-48.3,100.0,82.1,13.2,2.5
2022-06-02 00:17:00,1.006,43.0,137.0,204.0,-35.5,-39.3,-37.4,91.0,70.4,14.2,6.4,-48.9,-62.2,-55.6,88.0,52.4,1.5,20.0,-55.7,-41.5,-48.6,90.0,85.2,0.6,14.6,-48.4,-48.4,100.0,82.3,13.3,2.4
2022-06-02 00:18:00,1.022,43.0,130.0,204.2,-35.6,-39.4,-37.5,91.0,69.7,14.4,6.4,-49.0,-62.2,-55.6,88.0,52.4,1.6,20.3,-55.7,-41.5,-48.6,90.0,84.7,0.6,14.4,-48.4,-48.4,100.0,82.1,13.3,2.6
2022-06-02 00:19:00,1.033,43.0,121.0,203.2,-35.7,-39.4,-37.5,91.0,69.8,14.3,6.4,-49.0,-62.2,-55.6,88.0,52.4,1.6,20.7,-55.7,-41.5,-48.6,90.0,85.2,0.6,14.5,-48.4,-48.4,100.0,82.1,13.3,2.5
2022-06-02 00:20:00,1.023,43.0,115.0,203.6,-35.7,-39.4,-37.6,91.0,70.2,14.6,6.4,-49.0,-62.2,-55.6,88.0,52.4,1.5,20.6,-56.3,-42.1,-49.2,91.0,85.4,0.6,13.8,-48.4,-48.4,100.0,82.0,13.2,2.5
2022-06-02 00:21:00,1.013,43.0,110.0,202.5,-35.9,-39.4,-37.7,91.0,69.6,14.2,6.4,-49.0,-62.2,-55.6,88.0,52.4,1.5,20.6,-56.3,-42.1,-49.2,91.0,85.3,0.6,13.9,-48.4,-48.4,100.0,82.2,13.3,2.5
2022-06-02 00:22:00,1.015,42.9,108.0,203.4,-36.1,-39.4,-37.8,91.0,69.5,14.1,6.8,-49.0,-62.2,-55.6,88.0,52.4,1.5,20.0,-56.3,-42.1,-49.2,91.0,85.3,0.6,13.7,-48.4,-48.4,100.0,81.8,13.3,2.4
2022-06-02 00:23:00,1.039,43.0,109.0,202.9,-36.1,-39.3,-37.7,91.0,69.9,14.5,6.4,-49.0,-62.2,-55.6,88.0,52.4,1.6,20.8,-56.3,-42.2,-49.2,91.0,85.1,0.6,13.8,-48.4,-48.4,100.0,82.1,13.3,2.4
2022-06-02 00:24:00,1.002,42.9,112.0,203.7,-36.0,-39.4,-37.7,91.0,69.8,14.5,6.4,-49.0,-62.2,-55.6,88.0,52.4,1.6,20.2,-56.4,-42.1,-49.3,91.0,85.1,0.6,13.8,-48.3,-48.3,100.0,82.0,13.3,2.5
2022-06-02 00:25:00,1.005,42.9,116.0,202.5,-36.1,-39.4,-37.7,91.0,69.7,14.6,6.5,-49.0,-62.2,-55.6,88.0,52.4,1.6,20.1,-56.3,-42.1,-49.2,91.0,85.3,0.6,13.8,-48.4,-48.4,100.0,82.0,13.3,2.4
2022-06-02 00:26:00,1.002,42.9,121.0,202.2,-36.0,-39.3,-37.6,91.0,69.9,14.1,6.4,-49.0,-62.2,-55.6,88.0,52.4,1.5,20.8,-56.3,-42.1,-49.2,91.0,85.3,0.6,13.8,-48.3,-48.3,100.0,82.2,13.2,2.4
2022-06-02 00:27:00,1.004,42.9,125.0,202.1,-36.0,-39.4,-37.7,91.0,69.6,14.2,6.4,-49.0,-62.2,-55.6,88.0,52.4,1.6,20.6,-56.3,-42.1,-49.2,91.0,85.8,0.6,13.9,-48.4,-48.4,100.0,82.2,13.3,2.4
2022-06-02 00:28:00,0.997,42.9,128.0,200.7,-36.0,-39.3,-37.7,91.0,69.7,13.9,6.4,-49.0,-62.2,-55.6,88.0,52.4,1.6,20.4,-56.3,-42.2,-49.2,91.0,85.4,0.6,13.8,-48.4,-48.4,100.0,82.0,13.2,2.4
2022-06-02 00:29:00,1.013,42.9,128.0,201.0,-36.0,-39.4,-37.7,91.0,69.6,13.9,6.4,-49.0,-62.2,-55.6,88.0,52.5,1.5,20.4,-56.3,-42.1,-49.2,91.0,85.4,0.6,13.8,-48.4,-48.4,100.0,82.0,13.2,2.4
2022-06-02 00:30:00,1.031,42.9,127.0,200.8,-36.0,-39.4,-37.7,91.0,70.0,14.5,6.5,-49.0,-62.2,-55.6,88.0,52.5,1.6,20.7,-56.3,-42.1,-49.2,91.0,85.4,0.6,13.7,-48.4,-48.4,100.0,82.4,13.3,2.4
2022-06-02 00:31:00,1.021,42.9,125.0,200.6,-35.9,-39.4,-37.6,91.0,70.0,14.4,6.4,-49.0,-62.2,-55.6,88.0,52.6,1.6,20.6,-56.3,-42.1,-49.2,91.0,85.5,0.6,13.9,-48.3,-48.3,100.0,82.3,13.3,2.5
2022-06-02 00:32:00,1.024,42.9,122.0,200.2,-35.9,-39.4,-37.6,91.0,69.9,14.5,6.4,-49.0,-62.2,-55.6,88.0,52.4,1.6,20.1,-56.3,-42.1,-49.2,91.0,85.3,0.6,13.7,-48.3,-48.3,100.0,82.1,13.3,2.5
2022-06-02 00:33:00,1.016,42.9,121.0,200.2,-35.9,-39.4,-37.6,91.0,70.2,14.5,6.5,-49.0,-62.2,-55.6,88.0,52.4,1.6,20.2,-56.3,-42.1,-49.2,91.0,85.3,0.6,13.7,-48.3,-48.3,100.0,82.2,13.2,2.5
2022-06-02 00:34:00,1.028,42.8,122.0,200.7,-35.9,-39.3,-37.6,91.0,70.3,14.5,6.5,-49.0,-62.2,-55.6,88.0,52.4,1.6,20.5,-56.3,-42.1,-49.2,91.0,85.7,0.6,13.8,-48.3,-48.3,100.0,82.3,13.3,2.5
2022-06-02 00:35:00,1.019,42.8,125.0,198.9,-35.9,-39.3,-37.6,91.0,70.3,14.5,6.4,-48.9,-62.2,-55.5,88.0,52.4,1.5,20.0,-56.3,-42.1,-49.2,91.0,85.5,0.6,13.7,-48.3,-48.3,100.0,82.2,13.3,2.4
