time,Gas_for_paper,Hourly_Production,Total_water,Quantitative_measurement_of_coiling_scan_frame,#1_Turbine_Motor_Side_Pressure,#1_Turbine_Free_Side_Pressure,#1_Turbine_Negative_Pressure,#1_Turbine_Negative_Pressure.1,#1_Turbine_Main_Motor_Current,#1_Vacuum_Pump_Motor_Side_Vibration,#1_Vacuum_Pump_Free_Side_Vibration,#2_Turbine_Motor_Side_Pressure,#2_Turbine_Free_Side_Pressure,#2_Turbine_Negative_Pressure,#2_Turbine_Negative_Pressure.1,#2_Turbine_Main_Motor_Current,#2_Vacuum_Pump_Motor_Side_Vibration,#2_Vacuum_Pump_Free_Side_Vibration,#3_Turbine_Motor_Side_Pressure,#3_Turbine_Free_Side_Pressure,#3_Turbine_Negative_Pressure,#3_Turbine_Negative_Pressure.1,#3_Turbine_Main_Motor_Current,#3_Vacuum_Pump_Motor_Side_Vibration,#3_Vacuum_Pump_Free_Side_Vibration,#4_Turbine_Free_Side_Pressure,#4_Turbine_Negative_Pressure,#4_Turbine_Negative_Pressure.1,#4_Turbine_Main_Motor_Current,#4_Vacuum_Pump_Motor_Side_Vibration,#4_Vacuum_Pump_Free_Side_Vibration
2022-06-01 00:01:00,1.034,40.2,107.0,159.8,-33.6,-38.9,-36.2,91.0,74.8,14.6,6.5,-49.1,-61.8,-55.5,88.0,54.5,1.6,19.9,-48.2,-36.0,-42.1,83.0,86.7,0.6,18.8,-52.0,-52.0,100.0,77.8,13.2,3.4
2022-06-01 00:02:00,1.029,40.1,106.0,158.9,-33.7,-38.9,-36.3,91.0,74.9,14.2,6.4,-49.2,-61.7,-55.5,88.0,54.6,1.6,20.1,-48.2,-36.0,-42.1,83.0,86.1,0.6,18.9,-52.0,-52.0,100.0,77.9,13.2,3.4
2022-06-01 00:03:00,1.02,40.1,107.0,158.8,-33.7,-38.8,-36.3,91.0,75.0,14.3,6.4,-49.2,-61.7,-55.4,88.0,54.5,1.6,20.0,-48.2,-36.0,-42.1,83.0,86.4,0.6,18.9,-52.0,-52.0,100.0,78.1,13.2,3.4
2022-06-01 00:04:00,1.026,40.1,109.0,159.5,-33.8,-38.8,-36.3,91.0,74.9,14.6,6.5,-49.2,-61.7,-55.5,88.0,54.3,1.6,20.0,-48.2,-36.0,-42.1,83.0,86.5,0.6,18.9,-52.0,-52.0,100.0,77.5,13.2,3.5
2022-06-01 00:05:00,1.032,40.1,113.0,158.7,-33.7,-38.8,-36.3,91.0,74.9,14.6,6.4,-49.1,-61.7,-55.4,88.0,54.6,1.6,20.0,-48.2,-35.9,-42.0,83.0,86.6,0.6,18.9,-52.0,-52.0,100.0,77.9,13.2,3.3
2022-06-01 00:06:00,1.031,40.1,116.0,159.1,-33.6,-38.8,-36.2,91.0,75.2,14.6,6.4,-49.2,-61.7,-55.5,88.0,54.6,1.5,20.0,-48.2,-36.0,-42.1,83.0,86.8,0.6,18.8,-52.0,-52.0,100.0,78.0,13.2,3.4
2022-06-01 00:07:00,1.042,40.1,119.0,159.2,-33.7,-38.8,-36.2,91.0,75.1,14.5,6.4,-49.2,-61.8,-55.5,88.0,54.6,1.5,20.0,-48.2,-35.9,-42.0,83.0,86.3,0.6,18.8,-52.0,-52.0,100.0,78.0,13.2,3.4
2022-06-01 00:08:00,1.049,40.1,121.0,159.9,-33.7,-38.8,-36.2,91.0,75.6,14.6,6.4,-49.2,-61.8,-55.5,88.0,54.3,1.6,20.0,-48.2,-35.9,-42.0,83.0,86.7,0.6,18.8,-52.0,-52.0,100.0,77.9,13.2,3.4
2022-06-01 00:09:00,1.045,40.1,123.0,158.8,-33.7,-38.8,-36.2,91.0,75.8,14.6,6.4,-49.2,-61.9,-55.5,88.0,54.6,1.6,20.0,-48.2,-36.0,-42.1,83.0,86.8,0.6,18.8,-52.0,-52.0,100.0,77.9,13.2,3.4
2022-06-01 00:10:00,1.05,40.1,123.0,158.7,-33.7,-38.8,-36.3,91.0,75.1,14.6,6.4,-49.2,-61.9,-55.5,88.0,54.5,1.6,20.2,-48.2,-36.0,-42.1,83.0,86.6,0.6,18.8,-52.0,-52.0,100.0,78.1,13.2,3.4
