time,Gas_for_paper,Hourly_Production,Total_water,Quantitative_measurement_of_coiling_scan_frame,#1_Turbine_Motor_Side_Pressure,#1_Turbine_Free_Side_Pressure,#1_Turbine_Negative_Pressure,#1_Turbine_Negative_Pressure.1,#1_Turbine_Main_Motor_Current,#1_Vacuum_Pump_Motor_Side_Vibration,#1_Vacuum_Pump_Free_Side_Vibration,#2_Turbine_Motor_Side_Pressure,#2_Turbine_Free_Side_Pressure,#2_Turbine_Negative_Pressure,#2_Turbine_Negative_Pressure.1,#2_Turbine_Main_Motor_Current,#2_Vacuum_Pump_Motor_Side_Vibration,#2_Vacuum_Pump_Free_Side_Vibration,#3_Turbine_Motor_Side_Pressure,#3_Turbine_Free_Side_Pressure,#3_Turbine_Negative_Pressure,#3_Turbine_Negative_Pressure.1,#3_Turbine_Main_Motor_Current,#3_Vacuum_Pump_Motor_Side_Vibration,#3_Vacuum_Pump_Free_Side_Vibration,#4_Turbine_Free_Side_Pressure,#4_Turbine_Negative_Pressure,#4_Turbine_Negative_Pressure.1,#4_Turbine_Main_Motor_Current,#4_Vacuum_Pump_Motor_Side_Vibration,#4_Vacuum_Pump_Free_Side_Vibration
2022-09-26 00:01:00,1.136,39.0,139.0,114.7,-38.9,-33.3,-36.1,90.0,86.5,18.9,6.4,-37.8,-51.1,-44.4,73.0,49.4,1.5,15.3,-55.9,-40.3,-48.1,88.0,85.5,0.6,14.8,-47.3,-47.3,100.0,85.7,12.2,2.6
2022-09-26 00:02:00,1.126,39.0,137.0,114.3,-38.8,-33.3,-36.0,90.0,86.5,19.4,6.4,-37.8,-51.0,-44.4,73.0,49.4,1.5,15.8,-55.9,-40.3,-48.1,88.0,85.1,0.6,14.7,-47.3,-47.3,100.0,85.6,12.3,3.0
2022-09-26 00:03:00,1.133,39.0,79.0,114.8,-38.7,-33.0,-35.8,90.0,87.2,19.1,6.5,-37.6,-50.9,-44.2,73.0,49.5,1.6,15.4,-55.8,-40.2,-48.0,88.0,85.8,0.6,14.7,-47.3,-47.3,100.0,85.4,12.2,3.0
2022-09-26 00:04:00,1.148,39.0,85.0,114.8,-38.6,-32.9,-35.8,90.0,87.7,19.0,6.5,-37.6,-50.8,-44.2,73.0,49.7,1.6,15.8,-55.7,-40.1,-47.9,88.0,86.0,0.6,14.7,-47.2,-47.2,100.0,85.7,12.2,2.8
2022-09-26 00:05:00,1.166,39.0,86.0,113.9,-38.5,-32.9,-35.7,90.0,88.1,19.3,6.5,-37.6,-50.7,-44.2,73.0,49.6,1.6,15.7,-55.7,-40.1,-47.9,88.0,86.2,0.6,14.7,-47.2,-47.2,100.0,85.5,12.2,3.0
2022-09-26 00:06:00,1.151,39.0,86.0,114.3,-38.4,-33.0,-35.7,90.0,87.9,19.4,6.5,-37.7,-50.9,-44.3,73.0,49.4,1.5,15.9,-55.7,-40.1,-47.9,88.0,86.1,0.6,14.8,-47.3,-47.3,100.0,85.5,12.2,2.9
2022-09-26 00:07:00,1.153,39.0,87.0,113.5,-38.5,-33.1,-35.8,90.0,87.3,19.5,6.5,-37.7,-50.9,-44.3,73.0,49.4,1.5,16.2,-55.8,-40.2,-48.0,88.0,85.9,0.6,14.6,-47.3,-47.3,100.0,85.4,12.2,2.5
2022-09-26 00:08:00,1.168,39.0,87.0,114.8,-38.6,-33.1,-35.8,90.0,87.2,18.7,6.4,-37.7,-50.9,-44.3,73.0,49.4,1.6,15.9,-55.8,-40.2,-48.0,88.0,85.5,0.6,14.8,-47.3,-47.3,100.0,85.6,12.3,2.5
2022-09-26 00:09:00,1.172,39.0,87.0,115.5,-38.5,-33.1,-35.8,90.0,87.5,19.2,6.4,-37.7,-50.9,-44.3,73.0,49.4,1.6,15.9,-55.8,-40.2,-48.0,88.0,85.5,0.6,14.7,-47.3,-47.3,100.0,85.4,12.2,2.8
2022-09-26 00:10:00,1.17,39.0,87.0,115.3,-38.5,-33.0,-35.8,90.0,87.8,19.1,6.4,-37.7,-50.9,-44.3,73.0,49.5,1.6,15.7,-55.9,-40.2,-48.0,88.0,85.3,0.6,14.9,-47.3,-47.3,100.0,85.2,12.2,2.5
