time,Gas_for_paper,Hourly_Production,Total_water,Quantitative_measurement_of_coiling_scan_frame,#1_Turbine_Motor_Side_Pressure,#1_Turbine_Free_Side_Pressure,#1_Turbine_Negative_Pressure,#1_Turbine_Negative_Pressure.1,#1_Turbine_Main_Motor_Current,#1_Vacuum_Pump_Motor_Side_Vibration,#1_Vacuum_Pump_Free_Side_Vibration,#2_Turbine_Motor_Side_Pressure,#2_Turbine_Free_Side_Pressure,#2_Turbine_Negative_Pressure,#2_Turbine_Negative_Pressure.1,#2_Turbine_Main_Motor_Current,#2_Vacuum_Pump_Motor_Side_Vibration,#2_Vacuum_Pump_Free_Side_Vibration,#3_Turbine_Motor_Side_Pressure,#3_Turbine_Free_Side_Pressure,#3_Turbine_Negative_Pressure,#3_Turbine_Negative_Pressure.1,#3_Turbine_Main_Motor_Current,#3_Vacuum_Pump_Motor_Side_Vibration,#3_Vacuum_Pump_Free_Side_Vibration,#4_Turbine_Free_Side_Pressure,#4_Turbine_Negative_Pressure,#4_Turbine_Negative_Pressure.1,#4_Turbine_Main_Motor_Current,#4_Vacuum_Pump_Motor_Side_Vibration,#4_Vacuum_Pump_Free_Side_Vibration
2022-09-28 05:33:00,4.114,0.0,0.0,202.2,-8.3,-5.6,-7.0,50.0,46.7,20.5,14.2,-8.6,-10.2,-9.4,50.0,45.6,3.5,15.7,-0.0,0.1,0.0,65.0,0.1,0.4,0.7,0.1,0.1,60.0,0.3,1.1,0.3
2022-09-28 05:34:00,4.114,0.0,127.0,202.3,-8.3,-5.6,-7.0,50.0,46.8,20.3,14.4,-8.6,-10.2,-9.4,50.0,45.6,3.4,15.4,-0.0,0.1,0.0,65.0,0.1,0.4,0.7,0.1,0.1,60.0,0.3,1.1,0.3
2022-09-28 05:35:00,4.114,0.0,133.0,202.3,-8.3,-5.7,-7.0,50.0,46.5,20.4,14.4,-8.6,-10.2,-9.4,50.0,45.6,3.5,15.7,-0.0,0.1,0.0,65.0,0.1,0.4,0.7,0.1,0.1,60.0,0.3,1.1,0.3
2022-09-28 05:36:00,4.114,0.0,137.0,202.2,-8.3,-5.6,-7.0,50.0,46.5,19.9,14.3,-8.6,-10.2,-9.4,50.0,45.6,3.5,15.6,-0.0,0.1,0.0,65.0,0.1,0.4,0.7,0.1,0.1,60.0,0.3,1.1,0.3
2022-09-28 05:37:00,4.114,0.0,141.0,202.2,-8.3,-5.6,-7.0,50.0,46.8,20.4,14.4,-8.6,-10.2,-9.4,50.0,45.6,3.5,15.1,-0.0,0.1,0.0,65.0,0.1,0.4,0.7,0.1,0.1,60.0,0.3,1.1,0.3
2022-09-28 05:38:00,4.114,0.0,144.0,202.2,-8.3,-5.6,-7.0,50.0,46.9,20.3,14.4,-8.6,-10.2,-9.4,50.0,45.6,3.5,15.1,-0.0,0.1,0.0,65.0,0.1,0.4,0.7,0.1,0.1,60.0,0.3,1.1,0.3
2022-09-28 05:39:00,4.114,0.0,145.0,202.2,-8.3,-5.6,-7.0,50.0,46.6,20.4,14.1,-8.6,-10.2,-9.4,50.0,45.6,3.4,15.6,-0.0,0.1,0.0,65.0,0.1,0.4,0.6,0.1,0.1,60.0,0.3,1.1,0.3
2022-09-28 05:40:00,4.114,0.0,146.0,202.2,-8.3,-5.6,-7.0,50.0,46.7,20.3,14.4,-8.6,-10.2,-9.4,50.0,45.6,3.5,15.6,-0.0,0.1,0.0,65.0,0.1,0.4,0.6,0.1,0.1,60.0,0.3,1.1,0.3
2022-09-28 05:41:00,4.114,0.0,146.0,202.2,-8.3,-5.6,-7.0,50.0,46.7,20.5,14.4,-8.6,-10.2,-9.4,50.0,45.6,3.5,15.8,-0.0,0.1,0.0,65.0,0.1,0.4,0.7,0.1,0.1,60.0,0.3,1.1,0.3
2022-09-28 05:42:00,4.114,0.0,0.0,202.2,-8.3,-5.7,-7.0,50.0,46.5,20.4,14.5,-8.6,-10.2,-9.4,50.0,45.6,3.5,15.7,-0.0,0.1,0.0,65.0,0.1,0.4,0.7,0.1,0.1,60.0,0.3,1.1,0.3
