Hourly_Production,#1_Turbine_Motor_Side_Pressure,#1_Turbine_Free_Side_Pressure,#1_Turbine_Negative_Pressure,#1_Turbine_Negative_Pressure.1,#1_Turbine_Main_Motor_Current,#1_Vacuum_Pump_Motor_Side_Vibration,#1_Vacuum_Pump_Free_Side_Vibration,#2_Turbine_Motor_Side_Pressure,#2_Turbine_Free_Side_Pressure,#2_Turbine_Negative_Pressure,#2_Turbine_Negative_Pressure.1,#2_Turbine_Main_Motor_Current,#2_Vacuum_Pump_Motor_Side_Vibration,#2_Vacuum_Pump_Free_Side_Vibration,#3_Turbine_Motor_Side_Pressure,#3_Turbine_Free_Side_Pressure,#3_Turbine_Negative_Pressure,#3_Turbine_Negative_Pressure.1,#3_Turbine_Main_Motor_Current,#3_Vacuum_Pump_Motor_Side_Vibration,#3_Vacuum_Pump_Free_Side_Vibration,#4_Turbine_Free_Side_Pressure,#4_Turbine_Negative_Pressure,#4_Turbine_Negative_Pressure.1,#4_Turbine_Main_Motor_Current,#4_Vacuum_Pump_Motor_Side_Vibration,#4_Vacuum_Pump_Free_Side_Vibration
45.7,-19.285000000000007,-26.54000000000001,-27.22,78.25,46.65,19.02,11.024999999999999,-13.620000000000005,-31.329999999999988,-22.284999999999997,50.0,45.63,1.6550000000000002,15.289999999999997,-45.54499999999999,-37.41499999999999,-41.83999999999999,83.0,84.0,0.5,17.735,-43.08499999999998,-43.08499999999998,100.0,58.83000000000002,13.929999999999998,3.894999999999999
44.8,-30.35,-32.97,-31.65,85.0,76.44,18.169999999999998,8.06,-34.17,-50.6,-42.379999999999995,72.0,37.93000000000001,1.6300000000000001,17.43,-59.6,-43.28,-51.42999999999999,93.0,75.78,0.7,11.81,-50.230000000000004,-50.230000000000004,100.0,79.86999999999999,12.289999999999997,2.7499999999999996
44.480000000000004,-37.35,-39.589999999999996,-38.45,92.0,68.51,13.66,6.51,-50.14,-62.2,-56.2,90.0,56.120000000000005,1.6,21.89,-57.85,-42.269999999999996,-50.06,91.0,79.89,0.5,13.8,-52.2,-52.2,100.0,74.31000000000002,12.2,3.35
40.8,-39.86,-36.56,-38.21,93.0,66.32000000000001,16.7,6.44,-49.220000000000006,-62.89000000000001,-56.05,89.0,58.0,1.5350000000000001,21.53,-59.019999999999996,-43.7,-51.36999999999999,93.0,81.28999999999999,0.7,12.91,-50.56,-50.56,100.0,74.77000000000001,12.439999999999998,2.4999999999999996
43.07,-29.860000000000003,-32.6,-31.240000000000002,85.0,75.48,17.8,7.81,-35.089999999999996,-51.489999999999995,-43.290000000000006,72.0,38.88,1.5350000000000001,16.22,-59.4,-43.21,-51.31,93.0,76.03999999999999,0.8,11.96,-49.39,-49.39,100.0,79.53999999999999,12.299999999999997,2.55
42.61,-35.58,-35.42999999999999,-35.489999999999995,89.0,77.78,16.9,7.540000000000001,-31.809999999999995,-48.209999999999994,-40.019999999999996,72.0,36.910000000000004,1.6,18.04,-57.830000000000005,-42.42999999999999,-50.120000000000005,91.0,79.67999999999999,0.7,13.34,-46.760000000000005,-46.760000000000005,100.0,87.34,12.299999999999997,2.78
41.07,-36.440000000000005,-39.09,-37.769999999999996,91.0,71.33,14.479999999999999,6.409999999999999,-49.1,-61.989999999999995,-55.5,88.0,52.56999999999999,1.5500000000000003,20.08,-51.489999999999995,-38.49,-44.989999999999995,86.0,87.26,0.6,16.72,-50.589999999999996,-50.589999999999996,100.0,81.54,13.189999999999998,3.19
43.12,-29.059999999999995,-32.78,-30.9,85.0,80.01,18.6,8.05,-35.11,-51.720000000000006,-43.410000000000004,72.0,38.41,1.5900000000000003,16.71,-59.69000000000001,-43.3,-51.5,93.0,75.64000000000001,0.6,11.83,-50.5,-50.5,100.0,78.67999999999999,12.289999999999997,3.0799999999999996
45.7,-36.61,-28.35,-32.47,90.0,91.66,18.51,7.45,-32.98,-44.6,-38.79,70.0,52.8,1.6550000000000002,14.61,-45.54499999999999,-37.41499999999999,-41.83999999999999,83.0,90.62,0.5,17.735,-49.25,-49.25,100.0,88.76000000000002,12.109999999999998,3.2699999999999996
42.87,-30.110000000000003,-39.379999999999995,-34.76,92.0,80.37,14.27,5.6,-49.9,-62.65,-56.29,90.0,56.32000000000001,1.5350000000000001,21.110000000000003,-55.4,-41.86,-48.63,91.0,84.6,0.7,14.709999999999999,-52.2,-52.2,100.0,75.25,12.28,2.7
40.480000000000004,-27.709999999999997,-40.75,-34.239999999999995,94.0,89.52,14.690000000000001,5.5,-48.849999999999994,-61.80999999999999,-55.339999999999996,88.0,54.88000000000001,1.6,19.88,-45.54499999999999,-37.41499999999999,-41.83999999999999,83.0,83.76,0.6,17.735,-48.11,-48.11,100.0,84.72999999999999,13.1,3.29
41.6,-29.75,-39.07000000000001,-34.42,93.0,87.75,13.55,5.45,-48.9,-61.6,-55.279999999999994,88.0,53.9,1.56,19.9,-61.089999999999996,-44.45,-52.779999999999994,95.0,79.69,0.6,11.78,-51.01,-51.01,100.0,74.91,13.2,2.4999999999999996
41.18,-34.88,-37.910000000000004,-36.39,89.0,67.35,14.709999999999999,7.45,-48.489999999999995,-62.29,-55.39,88.0,51.36999999999999,1.6199999999999999,20.1,-56.67,-43.11,-49.9,93.0,88.82000000000001,0.7,13.65,-46.79,-46.79,100.0,88.14,12.610000000000001,2.5799999999999996
40.940000000000005,-39.660000000000004,-36.12,-37.89,93.0,75.36999999999999,16.71,6.4300000000000015,-49.1,-62.63000000000001,-55.86,89.0,58.65,1.5350000000000001,21.55,-58.78000000000001,-43.67,-51.220000000000006,93.0,82.56,0.7,12.9,-50.589999999999996,-50.589999999999996,100.0,74.86,12.519999999999998,2.4999999999999996
38.14,-37.03000000000001,-31.889999999999997,-34.45,85.0,54.779999999999994,17.880000000000003,11.024999999999999,-35.9,-51.08,-43.5,70.0,43.81,1.61,15.210000000000003,-45.54499999999999,-37.41499999999999,-41.83999999999999,83.0,78.69,0.7,17.735,-48.5,-48.5,100.0,84.6,12.289999999999997,2.5899999999999994
39.23,-33.160000000000004,-32.42,-32.8,87.0,68.08000000000001,15.9,7.880000000000001,-50.1,-62.489999999999995,-56.3,90.0,55.989999999999995,1.6,21.15,-58.35,-42.85,-50.59,92.0,78.36,0.7,12.819999999999999,-52.3,-52.3,100.0,73.67,12.27,2.76
44.2,-35.980000000000004,-39.22,-37.59,92.0,70.92,13.930000000000001,6.75,-50.230000000000004,-62.5,-56.39,90.0,55.919999999999995,1.6,21.94,-58.15,-42.37,-50.260000000000005,91.0,78.97,0.6,13.719999999999999,-52.31999999999999,-52.31999999999999,100.0,73.10999999999999,12.209999999999999,3.19
41.92,-35.269999999999996,-38.53,-36.86,91.0,70.32000000000001,14.579999999999998,6.540000000000001,-49.1,-61.95,-55.5,88.0,53.06,1.59,20.25,-51.11,-38.32,-44.720000000000006,86.0,88.35999999999999,0.6,16.78,-49.3,-49.3,100.0,85.07000000000001,13.189999999999998,3.3199999999999994
40.279999999999994,-27.96,-38.15,-33.03,90.0,84.72999999999999,14.679999999999998,6.7,-48.97,-61.879999999999995,-55.42,88.0,55.56,1.64,19.8,-47.53,-37.41499999999999,-41.83999999999999,83.0,83.84,0.5,17.735,-48.3,-48.3,100.0,82.97,13.1,3.2999999999999994
44.769999999999996,-38.57,-33.0,-35.790000000000006,87.0,57.61,17.43,9.4,-36.09,-51.660000000000004,-43.89,70.0,42.64,1.6550000000000002,15.989999999999998,-58.11,-41.58,-49.86,89.0,80.83,0.6,14.7,-51.190000000000005,-51.190000000000005,100.0,74.63000000000001,12.969999999999999,2.3999999999999995
42.89999999999999,-33.760000000000005,-39.18,-36.46,92.0,74.98,14.180000000000001,6.0600000000000005,-49.60000000000001,-62.19000000000001,-55.9,90.0,56.02,1.5350000000000001,21.1,-54.44,-41.7,-48.08,91.0,86.45,0.7,14.74,-51.7,-51.7,100.0,76.42,12.280000000000001,2.67
33.71,-37.06,-30.97,-34.019999999999996,85.0,59.64,17.96,10.67,-35.86,-50.65,-43.25,70.0,44.300000000000004,1.6,15.290000000000001,-53.8,-39.06,-46.419999999999995,86.0,82.15,0.7,15.689999999999998,-50.510000000000005,-50.510000000000005,100.0,74.95,12.3,2.4999999999999996
39.42,-31.290000000000003,-36.36,-33.83,89.0,74.92999999999999,14.459999999999999,7.409999999999999,-49.67,-62.15,-55.9,90.0,57.13000000000001,1.58,21.1,-51.71,-41.68,-46.709999999999994,92.0,95.08,0.7,14.75,-48.690000000000005,-48.690000000000005,100.0,84.35,12.299999999999999,3.01
44.480000000000004,-36.78000000000001,-39.4,-38.080000000000005,92.0,69.05999999999999,13.679999999999998,7.25,-50.2,-62.5,-56.4,90.0,55.94,1.6,21.419999999999998,-58.15,-42.349999999999994,-50.25,91.0,79.78,0.6,13.719999999999999,-52.3,-52.3,100.0,73.82000000000001,12.290000000000001,2.95
40.279999999999994,-27.29,-40.29,-33.78,93.0,87.47,11.7,6.44,-49.14,-61.720000000000006,-55.42999999999999,88.0,53.77,1.61,19.79,-57.989999999999995,-43.11,-50.56,92.0,82.6,0.6,12.98,-52.0,-52.0,100.0,72.97999999999999,13.2,2.4099999999999997
42.25,-35.839999999999996,-34.349999999999994,-35.089999999999996,86.5,64.72,16.69,7.5,-32.730000000000004,-49.36,-41.059999999999995,73.0,37.370000000000005,1.54,18.42,-54.730000000000004,-42.15,-48.45,91.0,87.93,0.7,14.719999999999999,-44.220000000000006,-44.220000000000006,100.0,92.1,12.369999999999997,2.63
37.2,-22.770000000000003,-31.520000000000003,-27.22,78.7,82.28999999999999,15.27,8.61,-41.88,-52.29,-47.08,78.0,57.989999999999995,1.6550000000000002,21.08,-52.230000000000004,-37.41499999999999,-44.42,83.0,76.39,0.6,14.0,-43.08499999999998,-43.08499999999998,100.0,68.24,12.75,3.894999999999999
43.19,-36.8,-35.9,-36.36,89.0,69.97,16.560000000000002,6.840000000000001,-32.08,-48.63,-40.38,72.0,37.25,1.6,17.66,-55.9,-42.39,-49.120000000000005,91.0,85.21000000000001,0.6,13.969999999999999,-45.019999999999996,-45.019999999999996,100.0,89.28,12.489999999999998,2.4999999999999996
41.43,-34.92999999999999,-33.8,-34.37,85.0,63.0,16.73,7.8,-31.25,-47.46,-39.35,70.0,36.7,1.6550000000000002,17.139999999999997,-53.6,-40.88,-47.230000000000004,89.0,87.58,0.5,15.030000000000001,-44.86,-44.86,100.0,90.45,12.869999999999996,3.1599999999999997
39.81999999999999,-40.21,-37.13,-38.67,93.0,66.6,16.620000000000005,6.49,-49.58,-62.82000000000001,-56.21,89.0,58.25,1.5350000000000001,21.99,-58.25,-43.879999999999995,-51.06,93.0,82.55999999999999,0.6,12.969999999999999,-51.010000000000005,-51.01,100.0,75.6,12.219999999999997,2.51
38.83,-27.23,-36.88,-32.04,89.0,82.58000000000001,14.66,7.45,-49.83,-62.44000000000001,-56.14,90.0,57.9,1.59,21.1,-52.86,-41.769999999999996,-47.31999999999999,92.0,94.91,0.7,14.74,-49.47,-49.47,100.0,83.83,12.299999999999999,3.2399999999999998
33.339999999999996,-29.190000000000005,-38.89,-34.040000000000006,91.0,81.35,13.929999999999998,6.2700000000000005,-50.3,-62.31,-56.29,90.0,57.589999999999996,1.6,22.0,-59.53000000000001,-43.88,-51.720000000000006,94.0,79.88,0.6,12.749999999999998,-52.65,-52.65,100.0,64.56,12.189999999999998,3.3
38.37,-27.869999999999997,-37.309999999999995,-32.589999999999996,90.0,81.33000000000001,13.959999999999999,6.609999999999999,-50.13,-62.279999999999994,-56.220000000000006,90.0,58.370000000000005,1.58,21.1,-55.720000000000006,-42.57000000000001,-49.14,92.0,87.01,0.7,13.76,-48.989999999999995,-48.989999999999995,100.0,81.56,12.3,2.7399999999999993
38.660000000000004,-38.410000000000004,-32.39,-35.4,87.0,60.19,17.810000000000002,11.024999999999999,-35.95,-50.93,-43.45,70.0,43.93,1.61,15.290000000000001,-55.68000000000001,-40.39,-48.03,87.7,82.19,0.7,15.12,-50.75,-50.75,100.0,74.8,12.29,2.5099999999999993
38.5,-27.570000000000004,-37.39,-32.489999999999995,90.0,80.38,13.959999999999999,6.63,-50.11,-62.230000000000004,-56.17,90.0,58.15,1.59,21.1,-55.54,-42.55,-49.05,92.0,86.55999999999999,0.7,13.76,-48.89,-48.89,100.0,81.08,12.299999999999999,2.8099999999999996
43.74,-37.190000000000005,-34.64,-35.9,88.0,65.04,16.889999999999997,7.65,-37.5,-52.96,-45.220000000000006,72.0,42.83,1.5350000000000001,14.0,-50.339999999999996,-38.769999999999996,-44.57000000000001,86.0,85.39,0.5999999999999999,14.64,-46.79,-46.79,100.0,86.45,12.229999999999997,3.2399999999999998
39.5,-40.04,-36.849999999999994,-38.45,93.0,64.03,16.7,6.380000000000001,-49.3,-62.71,-56.019999999999996,89.0,57.89,1.5350000000000001,21.71,-57.0,-43.660000000000004,-50.33999999999999,93.0,84.84,0.7,12.98,-50.4,-50.4,100.0,76.61,12.299999999999999,2.4999999999999996
34.489999999999995,-36.92,-34.6,-35.75,87.0,64.8,14.709999999999999,7.590000000000001,-49.86,-62.55,-56.2,90.0,58.44,1.59,21.130000000000003,-58.120000000000005,-42.81999999999999,-50.48,92.0,82.68,0.7,13.719999999999999,-52.629999999999995,-52.629999999999995,100.0,72.97999999999999,12.239999999999998,2.6699999999999995
43.9,-37.43,-33.87,-35.63,87.0,56.0,17.22,9.190000000000001,-36.89,-52.98,-44.93,72.0,40.129999999999995,1.5350000000000001,14.34,-53.8,-42.8,-48.3,93.0,91.56,0.7,13.7,-45.92999999999999,-45.92999999999999,100.0,87.72,12.299999999999997,2.5199999999999996
42.75,-38.65,-36.230000000000004,-37.440000000000005,89.0,67.05999999999999,16.57,7.45,-32.08,-48.55,-40.32,72.0,37.2,1.61,18.14,-57.54,-42.690000000000005,-50.11,91.0,80.89,0.7,13.569999999999999,-47.2,-47.2,100.0,88.13000000000001,12.299999999999997,2.96
29.740000000000002,-24.020000000000003,-36.4,-30.209999999999997,90.0,93.88,13.8,6.44,-49.7,-61.96999999999999,-55.81999999999999,90.0,60.230000000000004,1.6,21.15,-49.68,-37.41499999999999,-43.339999999999996,86.6,86.3,0.6100000000000001,14.190000000000001,-45.63,-45.63,100.0,71.71000000000001,12.649999999999997,3.894999999999999
41.18,-36.54,-39.21,-37.87,91.0,70.35,14.290000000000001,6.43,-49.1,-62.0,-55.58,88.0,52.64,1.55,20.3,-51.54,-38.51,-45.03,86.0,87.13000000000001,0.6,16.71,-50.62,-50.62,100.0,81.36999999999999,13.199999999999998,3.19
37.1,-38.07,-31.309999999999995,-34.69,87.0,63.85,18.560000000000002,10.180000000000001,-35.74,-50.510000000000005,-43.14,70.0,44.28,1.6,15.120000000000001,-57.410000000000004,-41.32,-49.36999999999999,89.0,83.3,0.7,14.719999999999999,-51.1,-51.1,100.0,74.30999999999999,13.179999999999998,2.4999999999999996
41.089999999999996,-34.620000000000005,-39.339999999999996,-36.980000000000004,93.0,76.83,13.2,6.4,-48.980000000000004,-61.660000000000004,-55.31,88.0,53.779999999999994,1.6550000000000002,18.130000000000003,-59.69,-43.61,-51.64000000000001,93.0,79.51,0.5,12.6,-50.64,-50.64,100.0,75.5,13.1,2.65
39.41,-37.120000000000005,-30.660000000000004,-33.89,85.0,60.52,18.339999999999996,9.4,-35.87,-50.94,-43.42,70.0,44.14,1.6550000000000002,16.580000000000002,-58.010000000000005,-41.47,-49.75,89.0,82.6,0.6,14.75,-51.4,-51.4,100.0,74.08,13.199999999999998,2.3999999999999995
42.56,-37.3,-39.0,-38.14,91.0,68.28,14.27,6.21,-48.71,-62.1,-55.4,88.0,52.32000000000001,1.6,20.110000000000003,-53.42999999999999,-39.839999999999996,-46.64,88.0,86.83,0.7,15.25,-47.71,-47.71,100.0,84.58,13.27,2.51
41.45,-40.11,-36.709999999999994,-38.41,93.0,63.9,16.7,6.55,-49.309999999999995,-62.59000000000001,-55.94,89.0,57.89,1.5350000000000001,21.529999999999998,-58.71,-43.690000000000005,-51.21,93.0,81.36,0.7,12.89,-50.41,-50.41,100.0,74.63000000000001,12.37,2.4999999999999996
39.4,-31.46,-36.79,-34.13,89.0,75.28999999999999,14.440000000000001,7.409999999999999,-49.71,-62.269999999999996,-55.970000000000006,90.0,57.129999999999995,1.58,21.11,-52.42,-41.79,-47.11,92.0,94.02000000000001,0.7,14.73,-48.9,-48.9,100.0,84.17,12.3,2.9699999999999998
41.769999999999996,-34.49,-34.1,-34.31,86.5,67.74,16.73,7.5600000000000005,-32.709999999999994,-49.31,-41.010000000000005,73.0,37.699999999999996,1.5350000000000001,18.509999999999998,-55.06,-42.2,-48.61,91.0,86.18,0.7,14.190000000000001,-44.46,-44.46,100.0,90.63,12.339999999999998,2.53
38.86,-27.78,-37.4,-32.56,90.0,81.69,13.959999999999999,6.410000000000001,-50.1,-62.370000000000005,-56.23,90.0,58.260000000000005,1.6,21.110000000000003,-55.56,-42.57000000000001,-49.059999999999995,92.0,87.3,0.7,13.719999999999999,-48.739999999999995,-48.739999999999995,100.0,81.7,12.3,2.9799999999999995
35.11,-37.17,-31.29,-34.220000000000006,85.0,58.8,17.72,10.629999999999999,-35.89,-50.75,-43.309999999999995,70.0,44.07,1.6,15.1,-54.03000000000001,-39.2,-46.62,86.0,81.74,0.7,15.719999999999999,-50.42,-50.42,100.0,75.12,12.299999999999999,2.4999999999999996
37.2,-28.400000000000006,-38.21,-33.31,91.0,86.06,13.379999999999999,6.539999999999999,-50.04,-62.33,-56.17,90.0,58.35,1.6,21.59,-60.46,-43.760000000000005,-52.089999999999996,94.0,79.64,0.6,12.74,-53.59000000000001,-53.59000000000001,100.0,70.01,12.169999999999998,3.3699999999999997
39.25,-24.88,-38.010000000000005,-31.45,90.0,85.52,14.3,7.410000000000001,-48.83,-61.93000000000001,-55.379999999999995,88.0,54.89,1.6199999999999999,19.18,-50.42999999999999,-37.9,-44.17,85.0,84.01,0.6,16.99,-49.01,-49.01,100.0,81.82000000000001,13.2,3.3599999999999994
45.86,-37.4,-34.26,-35.839999999999996,87.0,52.730000000000004,17.529999999999998,8.059999999999999,-34.040000000000006,-50.379999999999995,-42.230000000000004,72.0,38.47,1.6,17.52,-60.5,-42.96,-51.720000000000006,93.0,72.38,0.6,12.05,-50.21,-50.21,100.0,75.38,12.469999999999995,2.4699999999999998
41.89,-35.769999999999996,-34.29,-35.010000000000005,85.0,56.46999999999999,16.65,8.45,-30.73,-47.11,-38.910000000000004,70.0,35.540000000000006,1.6550000000000002,17.31,-54.27,-40.98,-47.61,89.0,87.66999999999999,0.5,15.309999999999999,-44.720000000000006,-44.720000000000006,100.0,92.28,12.369999999999997,3.34
43.68,-35.95,-35.11,-35.519999999999996,93.0,72.35,13.719999999999999,6.26,-50.339999999999996,-62.540000000000006,-56.46,90.0,56.07000000000001,1.6,21.18,-59.13000000000001,-42.7,-50.919999999999995,92.0,76.09,0.6,12.73,-52.6,-52.6,100.0,72.51,12.29,3.0099999999999993
41.11,-40.31,-36.919999999999995,-38.620000000000005,93.0,62.35,16.590000000000003,6.45,-49.730000000000004,-62.519999999999996,-56.120000000000005,89.0,58.46,1.6,22.02,-59.21,-43.67,-51.45,93.0,78.82000000000001,0.6,12.75,-51.15,-51.15,100.0,72.96000000000001,12.439999999999998,2.3999999999999995
40.98,-33.97,-39.339999999999996,-36.68,93.0,77.65,12.920000000000002,6.44,-49.0,-61.63000000000001,-55.31,88.0,53.830000000000005,1.6199999999999999,18.1,-59.7,-43.589999999999996,-51.620000000000005,93.0,78.97,0.5,12.62,-50.7,-50.7,100.0,75.38,13.1,2.7199999999999998
41.37,-34.940000000000005,-35.32,-35.12,89.0,78.52,17.05,7.5,-31.75,-48.18,-39.980000000000004,72.0,36.52,1.6,18.169999999999998,-57.5,-42.4,-49.959999999999994,91.0,80.52,0.7,13.64,-46.68,-46.68,100.0,87.3,12.299999999999997,2.6999999999999997
39.339999999999996,-40.220000000000006,-36.87,-38.55,93.0,62.42999999999999,16.71,6.390000000000001,-49.2,-62.65,-55.92999999999999,89.0,57.54,1.5350000000000001,21.509999999999998,-56.040000000000006,-43.54,-49.779999999999994,93.0,85.63,0.8,13.319999999999999,-50.190000000000005,-50.190000000000005,100.0,76.57,12.299999999999999,2.4999999999999996
41.82,-36.34,-39.48,-37.910000000000004,93.0,71.1,12.929999999999998,5.9399999999999995,-48.95,-61.63000000000001,-55.3,88.0,52.379999999999995,1.6,19.79,-60.6,-44.39,-52.5,95.0,78.82000000000001,0.7,11.76,-50.61,-50.61,100.0,75.80999999999999,13.209999999999999,2.53
43.73,-29.620000000000005,-32.6,-31.130000000000003,85.0,76.73,17.86,7.7700000000000005,-35.010000000000005,-51.629999999999995,-43.33,72.0,37.45,1.5350000000000001,16.89,-59.39000000000001,-43.2,-51.3,93.0,76.1,0.8,11.98,-49.4,-49.4,100.0,79.6,12.299999999999997,2.54
41.269999999999996,-27.74,-31.729999999999997,-29.720000000000006,83.0,76.39000000000001,17.66,8.44,-32.17,-48.79,-40.519999999999996,72.0,35.94,1.6,18.5,-60.879999999999995,-43.379999999999995,-52.1,93.0,75.7,0.7,11.95,-48.31,-48.31,100.0,85.65,12.299999999999999,2.7
35.7,-36.510000000000005,-29.580000000000002,-33.05,85.0,64.39,18.65,10.6,-35.5,-49.61,-42.55,70.0,46.17999999999999,1.61,15.169999999999998,-52.779999999999994,-38.44,-45.62,86.0,87.13,0.7,16.4,-50.510000000000005,-50.510000000000005,100.0,75.97,12.3,2.4599999999999995
43.5,-29.080000000000002,-32.86,-30.959999999999997,85.0,79.91,18.62,8.200000000000001,-34.88,-51.4,-43.129999999999995,72.0,38.05,1.6,16.759999999999998,-59.6,-43.28,-51.45,93.0,75.78,0.5999999999999999,11.91,-50.5,-50.5,100.0,78.98,12.289999999999996,2.9899999999999998
35.949999999999996,-36.550000000000004,-30.110000000000003,-33.339999999999996,85.0,61.17999999999999,18.53,11.024999999999999,-35.45,-49.980000000000004,-42.71,70.0,45.730000000000004,1.6,15.23,-45.54499999999999,-37.41499999999999,-41.83999999999999,83.0,81.51,0.7,17.735,-48.56,-48.56,100.0,84.95,12.279999999999998,2.6199999999999997
34.7,-36.470000000000006,-29.389999999999997,-32.93,85.0,64.83,18.57,10.79,-35.42,-49.41,-42.42,70.0,46.519999999999996,1.6550000000000002,15.12,-50.45,-37.41499999999999,-43.65,84.0,86.27000000000001,0.6,17.735,-50.09,-50.09,100.0,77.75999999999999,12.299999999999999,3.1799999999999997
43.2,-36.040000000000006,-35.22,-35.63000000000001,93.0,72.3,13.719999999999999,6.130000000000001,-50.4,-62.489999999999995,-56.4,90.0,56.239999999999995,1.6,21.15,-59.18000000000001,-42.7,-50.949999999999996,92.0,76.31,0.6,12.77,-52.6,-52.6,100.0,73.02000000000001,12.2,3.2099999999999995
44.48,-37.53,-37.769999999999996,-37.67,92.0,69.06,13.729999999999999,6.58,-50.2,-62.4,-56.3,90.0,56.06,1.6,22.020000000000003,-57.31999999999999,-42.25,-49.78,91.0,80.9,0.5,14.339999999999998,-52.230000000000004,-52.230000000000004,100.0,74.97999999999999,12.2,3.3199999999999994
40.38,-35.589999999999996,-34.28,-34.94,86.5,62.45,16.720000000000002,7.779999999999999,-32.67999999999999,-49.230000000000004,-40.95,73.0,37.410000000000004,1.5350000000000001,18.31,-54.779999999999994,-42.13,-48.42999999999999,91.0,87.4,0.7,14.73,-44.25,-44.25,100.0,91.57,12.309999999999999,2.55
