time,Gas_for_paper,Hourly_Production,Total_water,Quantitative_measurement_of_coiling_scan_frame,#1_Turbine_Motor_Side_Pressure,#1_Turbine_Free_Side_Pressure,#1_Turbine_Negative_Pressure,#1_Turbine_Negative_Pressure.1,#1_Turbine_Main_Motor_Current,#1_Vacuum_Pump_Motor_Side_Vibration,#1_Vacuum_Pump_Free_Side_Vibration,#2_Turbine_Motor_Side_Pressure,#2_Turbine_Free_Side_Pressure,#2_Turbine_Negative_Pressure,#2_Turbine_Negative_Pressure.1,#2_Turbine_Main_Motor_Current,#2_Vacuum_Pump_Motor_Side_Vibration,#2_Vacuum_Pump_Free_Side_Vibration,#3_Turbine_Motor_Side_Pressure,#3_Turbine_Free_Side_Pressure,#3_Turbine_Negative_Pressure,#3_Turbine_Negative_Pressure.1,#3_Turbine_Main_Motor_Current,#3_Vacuum_Pump_Motor_Side_Vibration,#3_Vacuum_Pump_Free_Side_Vibration,#4_Turbine_Free_Side_Pressure,#4_Turbine_Negative_Pressure,#4_Turbine_Negative_Pressure.1,#4_Turbine_Main_Motor_Current,#4_Vacuum_Pump_Motor_Side_Vibration,#4_Vacuum_Pump_Free_Side_Vibration
2022-08-19 00:01:00,0.989,43.0,106.0,203.1,-37.9,-36.5,-37.2,90.0,68.5,16.5,6.5,-31.9,-48.5,-40.2,72.0,36.7,1.6,19.2,-55.5,-42.4,-49.0,91.0,85.7,0.6,14.0,-44.9,-44.9,100.0,89.6,12.3,2.6
2022-08-19 00:02:00,0.986,43.0,107.0,203.2,-38.0,-36.6,-37.3,90.0,68.8,16.2,6.6,-32.6,-49.1,-40.8,72.0,36.7,1.6,16.1,-55.6,-42.4,-49.0,91.0,85.9,0.6,13.8,-44.9,-44.9,100.0,89.6,12.4,2.9
2022-08-19 00:03:00,0.992,43.0,106.0,203.4,-38.0,-36.5,-37.3,90.0,68.7,16.4,6.5,-32.1,-48.5,-40.3,72.0,38.7,1.6,17.3,-55.6,-42.4,-49.0,91.0,85.8,0.6,14.0,-44.9,-44.9,100.0,89.6,12.3,2.7
2022-08-19 00:04:00,0.975,43.0,107.0,202.2,-38.0,-36.6,-37.3,90.0,68.5,16.6,6.5,-31.9,-48.7,-40.3,72.0,34.3,1.6,18.6,-55.6,-42.4,-49.0,91.0,85.6,0.6,14.0,-44.9,-44.9,100.0,89.7,12.3,2.5
2022-08-19 00:05:00,1.011,43.0,107.0,202.8,-38.0,-36.5,-37.2,90.0,68.6,16.5,6.5,-32.6,-48.8,-40.7,72.0,38.8,1.6,16.7,-55.5,-42.4,-49.0,91.0,85.8,0.6,14.1,-45.0,-45.0,100.0,89.9,12.2,2.8
2022-08-19 00:06:00,1.027,43.0,107.0,202.8,-38.0,-36.6,-37.3,90.0,68.3,16.4,6.8,-31.8,-48.4,-40.1,72.0,37.5,1.6,18.5,-55.6,-42.5,-49.0,91.0,85.9,0.6,14.3,-44.9,-44.9,100.0,89.4,12.4,2.7
2022-08-19 00:07:00,1.015,42.9,107.0,203.0,-38.0,-36.5,-37.2,90.0,68.4,16.5,6.6,-32.5,-49.1,-40.8,72.0,36.2,1.6,16.7,-55.6,-42.5,-49.0,91.0,85.6,0.6,14.1,-44.9,-44.9,100.0,89.4,12.4,2.8
2022-08-19 00:08:00,0.999,43.0,106.0,202.0,-38.0,-36.6,-37.3,90.0,68.2,16.2,6.5,-31.9,-48.7,-40.3,72.0,35.0,1.6,19.5,-55.5,-42.4,-49.0,91.0,85.4,0.6,14.1,-44.9,-44.9,100.0,89.8,12.3,2.9
2022-08-19 00:09:00,0.992,43.0,106.0,202.4,-38.0,-36.6,-37.3,90.0,68.1,16.5,6.5,-32.6,-49.1,-40.9,72.0,37.0,1.6,16.4,-55.6,-42.4,-49.0,91.0,85.6,0.6,13.9,-44.9,-44.9,100.0,89.6,12.2,2.7
2022-08-19 00:10:00,0.988,43.0,65.0,203.4,-38.0,-36.6,-37.3,90.0,68.0,16.5,6.7,-32.0,-48.4,-40.2,72.0,38.6,1.6,18.0,-55.6,-42.4,-49.0,91.0,85.7,0.6,14.0,-44.9,-44.9,100.0,89.4,12.3,2.9
2022-08-19 00:11:00,0.98,43.0,4.0,204.1,-38.0,-36.6,-37.3,90.0,68.1,16.4,7.2,-32.0,-48.7,-40.4,72.0,34.5,1.6,18.7,-55.6,-42.5,-49.0,91.0,85.7,0.6,14.1,-44.9,-44.9,100.0,89.7,12.4,2.8
2022-08-19 00:12:00,0.99,43.0,4.0,203.4,-38.0,-36.6,-37.3,90.0,68.0,16.6,6.6,-32.6,-48.9,-40.7,72.0,38.5,1.6,16.7,-55.6,-42.5,-49.1,91.0,85.5,0.6,14.0,-45.0,-45.0,100.0,89.8,12.3,2.6
2022-08-19 00:13:00,1.01,43.0,4.0,206.5,-38.1,-36.6,-37.4,90.0,67.5,16.5,6.6,-31.6,-48.4,-40.0,72.0,37.1,1.6,18.9,-55.6,-42.4,-49.0,91.0,85.4,0.6,14.0,-44.9,-44.9,100.0,89.5,12.4,2.7
2022-08-19 00:14:00,1.034,43.0,4.0,205.0,-38.0,-36.6,-37.3,90.0,67.9,16.5,6.6,-32.4,-49.1,-40.8,72.0,36.0,1.7,17.2,-55.6,-42.4,-49.0,91.0,85.5,0.6,13.9,-44.9,-44.9,100.0,89.6,12.3,2.7
2022-08-19 00:15:00,1.017,43.0,4.0,202.9,-38.0,-36.6,-37.3,90.0,67.9,16.6,6.9,-32.3,-48.7,-40.5,72.0,38.7,1.8,17.1,-55.5,-42.3,-48.9,91.0,85.8,0.6,14.0,-44.9,-44.9,100.0,89.9,12.3,2.7
2022-08-19 00:16:00,1.015,42.9,4.0,202.4,-38.0,-36.6,-37.3,90.0,68.2,16.5,6.7,-31.8,-48.5,-40.1,72.0,35.6,1.6,19.4,-55.5,-42.4,-49.0,91.0,85.7,0.6,14.1,-44.9,-44.9,100.0,89.7,12.4,2.8
2022-08-19 00:17:00,1.015,42.9,99.0,202.1,-37.9,-36.6,-37.3,90.0,68.7,16.6,6.5,-32.6,-49.1,-40.8,72.0,36.4,1.6,16.6,-55.5,-42.4,-49.0,91.0,85.6,0.6,14.0,-44.9,-44.9,100.0,89.8,12.4,3.0
2022-08-19 00:18:00,0.995,42.9,99.0,202.3,-38.0,-36.6,-37.3,90.0,68.6,16.6,6.5,-32.0,-48.5,-40.3,72.0,38.7,1.6,17.2,-55.5,-42.4,-48.9,91.0,85.6,0.6,14.1,-44.9,-44.9,100.0,89.9,12.3,2.7
2022-08-19 00:19:00,0.986,42.9,103.0,201.2,-37.9,-36.6,-37.2,90.0,69.1,16.1,6.6,-32.2,-48.8,-40.5,72.0,35.4,1.6,18.3,-55.5,-42.4,-49.0,91.0,85.5,0.6,14.1,-44.9,-44.9,100.0,89.6,12.3,3.1
2022-08-19 00:20:00,0.979,42.9,107.0,201.2,-37.9,-36.5,-37.2,90.0,68.9,16.3,6.5,-32.5,-48.7,-40.6,72.0,38.9,1.7,17.4,-55.5,-42.4,-49.0,91.0,85.6,0.6,14.1,-44.9,-44.9,100.0,89.8,12.4,2.6
2022-08-19 00:21:00,0.978,43.0,106.0,201.2,-37.9,-36.5,-37.2,90.0,69.1,16.4,6.7,-31.9,-48.6,-40.2,72.0,35.3,2.0,19.2,-55.5,-42.4,-49.0,91.0,85.5,0.6,14.1,-44.9,-44.9,100.0,89.5,12.3,2.9
2022-08-19 00:22:00,1.032,43.0,106.0,200.6,-37.9,-36.5,-37.2,90.0,69.1,16.3,6.7,-32.7,-49.2,-40.9,72.0,37.2,1.6,16.6,-55.5,-42.4,-49.0,91.0,85.8,0.6,14.1,-44.9,-44.9,100.0,89.6,12.3,2.7
2022-08-19 00:23:00,1.024,43.0,106.0,200.3,-37.9,-36.5,-37.2,90.0,69.3,16.5,6.5,-31.9,-48.5,-40.2,72.0,37.9,1.6,18.2,-55.5,-42.4,-49.0,91.0,85.8,0.6,14.1,-44.9,-44.9,100.0,89.4,12.4,2.8
2022-08-19 00:24:00,1.007,43.0,119.0,198.9,-37.9,-36.6,-37.2,90.0,68.9,16.4,6.5,-32.2,-48.9,-40.6,72.0,35.7,1.6,18.1,-55.5,-42.4,-49.0,91.0,85.4,0.6,13.9,-44.9,-44.9,100.0,89.3,12.3,2.8
2022-08-19 00:25:00,1.0,42.9,131.0,202.2,-37.9,-36.6,-37.2,90.0,69.2,16.6,6.6,-32.5,-48.7,-40.6,72.0,38.9,1.6,17.6,-55.6,-42.4,-49.0,91.0,85.1,0.6,14.0,-44.9,-44.9,100.0,89.4,12.3,2.6
2022-08-19 00:26:00,1.012,43.0,133.0,200.8,-38.0,-36.6,-37.3,90.0,68.6,16.3,6.6,-31.8,-48.5,-40.1,72.0,36.5,1.7,19.7,-55.6,-42.4,-49.0,91.0,85.4,0.6,14.1,-44.9,-44.9,100.0,89.6,12.3,3.0
2022-08-19 00:27:00,0.991,43.0,134.0,201.3,-37.8,-36.5,-37.2,90.0,69.0,16.5,6.5,-32.5,-49.1,-40.8,72.0,36.9,1.6,16.6,-55.6,-42.4,-49.0,91.0,85.7,0.6,14.0,-44.9,-44.9,100.0,89.4,12.4,3.2
2022-08-19 00:28:00,0.986,43.0,134.0,201.0,-37.8,-36.5,-37.2,90.0,69.5,16.5,6.7,-31.9,-48.4,-40.2,72.0,38.8,1.6,17.4,-55.6,-42.4,-49.0,91.0,85.5,0.6,14.0,-44.9,-44.9,100.0,89.4,12.9,3.2
2022-08-19 00:29:00,0.979,43.0,134.0,200.7,-37.7,-36.5,-37.1,90.0,69.5,16.4,6.8,-32.0,-48.7,-40.4,72.0,35.0,1.6,18.3,-55.6,-42.5,-49.0,91.0,85.3,0.6,14.3,-44.9,-44.9,100.0,89.4,12.3,2.9
2022-08-19 00:30:00,0.991,43.0,134.0,201.3,-37.6,-36.5,-37.1,90.0,69.9,16.5,6.6,-32.6,-49.0,-40.8,72.0,37.9,1.6,17.2,-55.6,-42.4,-49.0,91.0,85.7,0.6,13.8,-44.9,-44.9,100.0,89.5,12.4,2.6
2022-08-19 00:31:00,1.026,43.0,134.0,201.0,-37.6,-36.5,-37.0,90.0,70.3,16.3,6.5,-31.8,-48.4,-40.1,72.0,38.1,1.6,18.2,-55.6,-42.4,-49.0,91.0,85.8,0.6,14.0,-44.9,-44.9,100.0,89.3,12.4,2.8
2022-08-19 00:32:00,1.018,43.0,134.0,200.5,-37.6,-36.5,-37.1,90.0,70.1,16.3,6.6,-32.2,-49.0,-40.6,72.0,35.5,1.6,17.9,-55.6,-42.5,-49.0,91.0,85.5,0.6,13.9,-44.9,-44.9,100.0,89.5,12.4,2.8
2022-08-19 00:33:00,1.016,43.0,134.0,199.9,-37.6,-36.5,-37.1,90.0,69.9,16.4,6.7,-32.2,-48.6,-40.4,72.0,38.7,1.6,17.5,-55.6,-42.4,-49.0,91.0,85.8,0.6,13.9,-44.9,-44.9,100.0,89.4,12.3,2.7
2022-08-19 00:34:00,1.013,42.9,134.0,200.4,-37.6,-36.5,-37.1,90.0,70.1,16.1,6.8,-32.3,-49.0,-40.7,72.0,35.5,1.7,18.2,-55.6,-42.4,-49.0,91.0,85.3,0.6,14.1,-44.9,-44.9,100.0,89.3,12.4,3.0
2022-08-19 00:35:00,1.018,42.9,56.0,199.6,-37.2,-36.0,-36.6,89.0,69.2,16.5,6.8,-32.6,-48.8,-40.7,72.0,38.7,1.6,16.9,-55.5,-42.4,-48.9,91.0,85.3,0.6,14.0,-44.9,-44.9,100.0,89.5,12.3,2.7
2022-08-19 00:36:00,0.999,42.9,4.0,199.3,-37.0,-35.9,-36.5,89.0,68.9,16.6,6.8,-31.8,-48.4,-40.1,72.0,36.7,1.6,19.3,-55.6,-42.5,-49.0,91.0,85.5,0.6,14.0,-44.9,-44.9,100.0,89.2,12.5,2.7
2022-08-19 00:37:00,0.975,42.9,4.0,200.8,-36.9,-36.0,-36.4,89.0,69.2,16.6,7.4,-32.6,-49.1,-40.9,72.0,37.1,1.6,16.9,-55.6,-42.4,-49.0,91.0,85.4,0.6,14.1,-44.9,-44.9,100.0,89.6,12.4,2.6
2022-08-19 00:38:00,0.994,42.9,4.0,200.7,-36.9,-35.9,-36.4,89.0,69.8,16.6,7.4,-32.0,-48.4,-40.2,72.0,38.5,1.6,17.8,-55.6,-42.4,-49.0,91.0,85.6,0.6,14.0,-44.9,-44.9,100.0,89.7,12.4,2.5
2022-08-19 00:39:00,1.014,42.9,132.0,199.9,-36.8,-35.9,-36.4,89.0,69.5,16.6,7.5,-32.4,-49.0,-40.7,72.0,35.9,1.7,17.7,-55.5,-42.4,-49.0,91.0,85.6,0.6,14.2,-44.9,-44.9,100.0,89.5,12.3,2.7
2022-08-19 00:40:00,1.002,42.9,140.0,201.4,-36.8,-35.9,-36.4,89.0,70.2,16.6,7.3,-32.3,-48.6,-40.4,72.0,38.7,1.6,17.5,-55.6,-42.4,-49.0,91.0,85.5,0.6,14.0,-44.9,-44.9,100.0,89.7,12.4,2.9
2022-08-19 00:41:00,0.996,42.9,140.0,200.2,-36.7,-35.9,-36.3,89.0,70.1,16.6,7.5,-31.8,-48.6,-40.2,72.0,34.7,1.6,19.3,-55.5,-42.3,-48.9,91.0,85.6,0.6,14.3,-44.9,-44.9,100.0,89.2,12.3,3.2
2022-08-19 00:42:00,1.028,42.9,135.0,200.4,-37.1,-36.0,-36.5,89.0,69.2,16.6,7.3,-32.6,-48.9,-40.8,72.0,38.2,1.6,16.7,-55.6,-42.4,-49.0,91.0,85.8,0.6,14.0,-44.9,-44.9,100.0,89.9,12.3,2.8
