time,Gas_for_paper,Hourly_Production,Total_water,Quantitative_measurement_of_coiling_scan_frame,#1_Turbine_Motor_Side_Pressure,#1_Turbine_Free_Side_Pressure,#1_Turbine_Negative_Pressure,#1_Turbine_Negative_Pressure.1,#1_Turbine_Main_Motor_Current,#1_Vacuum_Pump_Motor_Side_Vibration,#1_Vacuum_Pump_Free_Side_Vibration,#2_Turbine_Motor_Side_Pressure,#2_Turbine_Free_Side_Pressure,#2_Turbine_Negative_Pressure,#2_Turbine_Negative_Pressure.1,#2_Turbine_Main_Motor_Current,#2_Vacuum_Pump_Motor_Side_Vibration,#2_Vacuum_Pump_Free_Side_Vibration,#3_Turbine_Motor_Side_Pressure,#3_Turbine_Free_Side_Pressure,#3_Turbine_Negative_Pressure,#3_Turbine_Negative_Pressure.1,#3_Turbine_Main_Motor_Current,#3_Vacuum_Pump_Motor_Side_Vibration,#3_Vacuum_Pump_Free_Side_Vibration,#4_Turbine_Free_Side_Pressure,#4_Turbine_Negative_Pressure,#4_Turbine_Negative_Pressure.1,#4_Turbine_Main_Motor_Current,#4_Vacuum_Pump_Motor_Side_Vibration,#4_Vacuum_Pump_Free_Side_Vibration
2022-08-15 00:01:00,1.05,34.7,19.0,105.9,-36.3,-28.8,-32.6,85.0,66.0,18.6,11.1,-35.2,-48.9,-42.0,70.0,47.2,1.8,15.1,-50.0,-36.5,-43.3,84.0,87.4,0.6,18.7,-50.1,-50.1,100.0,78.1,12.3,3.2
2022-08-15 00:02:00,1.051,34.7,19.0,105.4,-36.5,-29.2,-32.8,85.0,65.3,18.7,11.1,-35.4,-49.3,-42.3,70.0,46.9,1.7,15.0,-50.4,-36.8,-43.6,84.0,86.5,0.6,18.5,-50.1,-50.1,100.0,77.8,12.3,2.9
2022-08-15 00:03:00,1.073,34.7,18.0,106.0,-36.5,-29.3,-32.9,85.0,65.3,18.7,11.1,-35.4,-49.3,-42.4,70.0,46.7,1.7,15.0,-50.4,-36.8,-43.6,84.0,86.5,0.6,18.4,-50.1,-50.1,100.0,77.9,12.3,3.0
2022-08-15 00:04:00,1.074,34.8,17.0,106.7,-36.6,-29.4,-33.0,85.0,64.9,18.7,11.1,-35.5,-49.4,-42.4,70.0,46.6,1.7,15.0,-50.4,-36.8,-43.6,84.0,86.5,0.6,18.4,-50.1,-50.1,100.0,77.8,12.3,3.2
2022-08-15 00:05:00,1.074,34.8,17.0,106.7,-36.5,-29.3,-32.9,85.0,65.0,18.7,11.0,-35.4,-49.3,-42.4,70.0,46.4,1.8,15.1,-50.3,-36.8,-43.6,84.0,86.1,0.6,18.5,-50.2,-50.2,100.0,77.6,12.3,3.3
2022-08-15 00:06:00,1.087,34.8,18.0,106.6,-36.5,-29.1,-32.8,85.0,65.4,18.6,11.2,-35.4,-49.3,-42.3,70.0,47.0,1.7,15.0,-50.3,-36.7,-43.5,84.0,86.6,0.6,18.6,-50.1,-50.1,100.0,77.7,12.3,3.0
2022-08-15 00:07:00,1.09,34.8,18.0,106.3,-36.4,-29.1,-32.8,85.0,65.7,18.6,11.1,-35.3,-49.2,-42.2,70.0,47.0,1.7,15.1,-50.3,-36.7,-43.5,84.0,86.8,0.6,18.4,-50.1,-50.1,100.0,77.5,12.3,3.1
2022-08-15 00:08:00,1.079,34.8,19.0,105.7,-36.3,-28.9,-32.6,85.0,65.8,18.6,10.5,-35.2,-49.0,-42.1,70.0,47.1,1.7,15.0,-50.1,-36.6,-43.4,84.0,86.8,0.6,18.6,-50.1,-50.1,100.0,77.5,12.3,3.4
2022-08-15 00:09:00,1.06,34.8,19.0,105.3,-36.4,-29.0,-32.7,85.0,65.7,18.6,11.0,-35.3,-49.1,-42.2,70.0,47.1,1.7,15.0,-50.3,-36.6,-43.5,84.0,86.4,0.6,18.6,-50.1,-50.1,100.0,77.5,12.3,2.8
2022-08-15 00:10:00,1.062,34.8,20.0,105.6,-36.4,-29.1,-32.8,85.0,65.6,18.6,10.8,-35.3,-49.2,-42.3,70.0,47.1,1.6,15.1,-50.4,-36.7,-43.5,84.0,86.1,0.6,18.4,-50.2,-50.2,100.0,77.2,12.3,3.1
2022-08-15 00:11:00,1.076,34.8,145.0,106.2,-36.5,-29.2,-32.9,85.0,64.9,18.6,11.0,-35.4,-49.3,-42.4,70.0,47.0,1.7,15.1,-50.4,-36.7,-43.5,84.0,86.4,0.6,18.4,-50.1,-50.1,100.0,77.4,12.3,2.8
2022-08-15 00:12:00,1.059,34.8,144.0,105.6,-36.6,-29.5,-33.0,85.0,64.9,18.7,10.7,-35.5,-49.5,-42.5,70.0,46.4,1.7,15.1,-50.4,-36.8,-43.6,84.0,85.9,0.6,18.5,-50.1,-50.1,100.0,77.6,12.3,3.2
2022-08-15 00:13:00,1.058,34.8,143.0,106.3,-36.5,-29.3,-32.9,85.0,64.9,18.6,10.8,-35.5,-49.4,-42.4,70.0,46.4,1.9,15.1,-50.5,-36.9,-43.7,84.0,86.1,0.6,18.6,-50.1,-50.1,100.0,77.8,12.3,3.1
