time,Gas_for_paper,Hourly_Production,Total_water,Quantitative_measurement_of_coiling_scan_frame,#1_Turbine_Motor_Side_Pressure,#1_Turbine_Free_Side_Pressure,#1_Turbine_Negative_Pressure,#1_Turbine_Negative_Pressure.1,#1_Turbine_Main_Motor_Current,#1_Vacuum_Pump_Motor_Side_Vibration,#1_Vacuum_Pump_Free_Side_Vibration,#2_Turbine_Motor_Side_Pressure,#2_Turbine_Free_Side_Pressure,#2_Turbine_Negative_Pressure,#2_Turbine_Negative_Pressure.1,#2_Turbine_Main_Motor_Current,#2_Vacuum_Pump_Motor_Side_Vibration,#2_Vacuum_Pump_Free_Side_Vibration,#3_Turbine_Motor_Side_Pressure,#3_Turbine_Free_Side_Pressure,#3_Turbine_Negative_Pressure,#3_Turbine_Negative_Pressure.1,#3_Turbine_Main_Motor_Current,#3_Vacuum_Pump_Motor_Side_Vibration,#3_Vacuum_Pump_Free_Side_Vibration,#4_Turbine_Free_Side_Pressure,#4_Turbine_Negative_Pressure,#4_Turbine_Negative_Pressure.1,#4_Turbine_Main_Motor_Current,#4_Vacuum_Pump_Motor_Side_Vibration,#4_Vacuum_Pump_Free_Side_Vibration
2022-08-09 00:01:00,0.991,39.2,149.0,115.1,-42.9,-37.6,-40.2,93.5,67.3,16.6,5.4,-49.6,-62.5,-56.1,89.0,58.3,1.6,22.3,-54.8,-41.9,-48.4,90.0,82.6,0.6,14.5,-49.4,-49.4,100.0,76.4,13.2,2.4
2022-08-09 00:02:00,1.018,39.2,149.0,114.7,-42.9,-37.6,-40.3,93.5,66.6,16.6,5.6,-49.7,-62.7,-56.2,89.0,57.6,1.6,22.1,-54.8,-42.0,-48.4,90.0,82.4,0.6,14.5,-49.4,-49.4,100.0,76.5,13.2,2.4
2022-08-09 00:03:00,1.042,39.2,149.0,114.9,-42.8,-37.5,-40.2,93.5,66.6,16.6,5.6,-49.7,-62.6,-56.1,89.0,57.8,1.6,22.1,-54.9,-41.9,-48.4,90.0,82.7,0.6,14.8,-49.3,-49.3,100.0,76.8,13.2,2.4
2022-08-09 00:04:00,1.045,39.2,149.0,114.9,-42.8,-37.5,-40.2,93.5,67.0,16.6,5.7,-49.6,-62.6,-56.1,89.0,57.8,1.5,22.0,-54.9,-42.0,-48.4,90.0,82.6,0.6,14.2,-49.4,-49.4,100.0,76.8,13.2,2.4
2022-08-09 00:05:00,1.045,39.1,149.0,114.0,-42.8,-37.6,-40.2,93.5,66.4,16.6,6.1,-49.7,-62.7,-56.2,89.0,57.7,1.6,22.1,-54.9,-42.0,-48.4,90.0,82.4,0.6,14.5,-49.4,-49.4,100.0,76.7,13.2,2.4
2022-08-09 00:06:00,1.02,39.1,149.0,113.8,-42.7,-37.4,-40.1,93.5,66.9,16.6,5.8,-49.6,-62.4,-56.0,89.0,58.4,1.6,22.3,-54.8,-41.9,-48.4,90.0,82.5,0.6,14.5,-49.4,-49.4,100.0,76.9,13.3,2.4
2022-08-09 00:07:00,1.001,39.1,149.0,114.6,-42.8,-37.4,-40.1,93.5,67.5,16.6,5.7,-49.7,-62.6,-56.1,89.0,57.8,1.5,22.1,-54.8,-41.9,-48.4,90.0,82.9,0.6,14.4,-49.4,-49.4,100.0,77.1,13.2,2.4
2022-08-09 00:08:00,0.982,39.1,149.0,114.5,-42.7,-37.4,-40.0,93.5,68.1,16.6,5.5,-49.6,-62.5,-56.0,89.0,58.3,1.5,22.0,-54.9,-42.0,-48.4,90.0,82.9,0.6,14.4,-49.4,-49.4,100.0,76.9,13.2,2.4
2022-08-09 00:09:00,1.002,39.1,0.0,114.8,-42.7,-37.5,-40.1,93.5,68.2,16.6,5.5,-49.6,-62.6,-56.1,89.0,58.3,1.6,22.1,-54.9,-42.0,-48.4,90.0,82.5,0.6,14.4,-49.4,-49.4,100.0,76.6,13.2,2.4
2022-08-09 00:10:00,0.992,39.1,0.0,115.0,-42.7,-37.6,-40.1,93.5,67.9,16.6,5.5,-49.7,-62.9,-56.3,89.0,57.7,1.6,22.1,-55.0,-42.0,-48.5,90.0,82.3,0.6,14.6,-49.3,-49.3,100.0,76.6,13.2,2.4
