time,Gas_for_paper,Hourly_Production,Total_water,Quantitative_measurement_of_coiling_scan_frame,#1_Turbine_Motor_Side_Pressure,#1_Turbine_Free_Side_Pressure,#1_Turbine_Negative_Pressure,#1_Turbine_Negative_Pressure.1,#1_Turbine_Main_Motor_Current,#1_Vacuum_Pump_Motor_Side_Vibration,#1_Vacuum_Pump_Free_Side_Vibration,#2_Turbine_Motor_Side_Pressure,#2_Turbine_Free_Side_Pressure,#2_Turbine_Negative_Pressure,#2_Turbine_Negative_Pressure.1,#2_Turbine_Main_Motor_Current,#2_Vacuum_Pump_Motor_Side_Vibration,#2_Vacuum_Pump_Free_Side_Vibration,#3_Turbine_Motor_Side_Pressure,#3_Turbine_Free_Side_Pressure,#3_Turbine_Negative_Pressure,#3_Turbine_Negative_Pressure.1,#3_Turbine_Main_Motor_Current,#3_Vacuum_Pump_Motor_Side_Vibration,#3_Vacuum_Pump_Free_Side_Vibration,#4_Turbine_Free_Side_Pressure,#4_Turbine_Negative_Pressure,#4_Turbine_Negative_Pressure.1,#4_Turbine_Main_Motor_Current,#4_Vacuum_Pump_Motor_Side_Vibration,#4_Vacuum_Pump_Free_Side_Vibration
2022-08-24 00:01:00,0.209,43.8,104.0,142.7,-7.3,-5.6,-6.4,50.0,46.5,20.4,15.9,-7.8,-9.3,-8.5,50.0,45.3,2.5,15.3,-31.0,-20.0,-25.5,65.0,71.0,0.5,15.4,-17.4,-17.4,60.0,49.7,13.6,4.8
2022-08-24 00:02:00,0.189,43.8,104.0,142.7,-7.3,-5.5,-6.4,50.0,46.6,20.0,15.4,-7.8,-9.2,-8.5,50.0,45.2,2.6,15.3,-31.0,-20.0,-25.5,65.0,71.0,0.5,15.6,-17.4,-17.4,60.0,50.1,14.2,5.4
2022-08-24 00:03:00,0.188,43.8,104.0,142.7,-7.3,-5.6,-6.4,50.0,46.7,20.3,15.3,-7.8,-9.2,-8.5,50.0,45.3,2.6,15.1,-31.0,-20.0,-25.5,65.0,70.8,0.5,15.6,-17.2,-17.2,60.0,49.9,13.7,4.8
2022-08-24 00:04:00,0.232,43.8,104.0,142.7,-7.3,-5.6,-6.4,50.0,46.7,19.4,15.2,-7.8,-9.2,-8.5,50.0,45.2,2.6,15.3,-31.0,-19.9,-25.5,65.0,70.7,0.5,15.5,-17.3,-17.3,60.0,49.7,14.0,5.3
2022-08-24 00:05:00,0.245,43.8,104.0,142.7,-7.3,-5.5,-6.4,50.0,46.9,19.4,14.8,-7.9,-9.2,-8.5,50.0,45.4,2.6,15.7,-30.9,-19.9,-25.4,65.0,70.8,0.5,15.6,-17.3,-17.3,60.0,49.7,13.9,5.4
2022-08-24 00:06:00,0.236,43.8,104.0,142.7,-7.3,-5.5,-6.4,50.0,47.1,20.0,15.4,-7.9,-9.3,-8.6,50.0,45.5,2.6,15.1,-31.0,-20.0,-25.5,65.0,70.8,0.5,15.6,-17.3,-17.3,60.0,50.2,14.2,5.3
2022-08-24 00:07:00,0.236,43.8,105.0,142.7,-7.3,-5.6,-6.4,50.0,46.7,20.0,15.0,-7.8,-9.3,-8.6,50.0,45.6,2.5,15.8,-31.1,-20.0,-25.5,65.0,70.8,0.5,15.3,-17.3,-17.3,60.0,49.7,14.2,5.3
2022-08-24 00:08:00,0.23,43.8,105.0,142.7,-7.3,-5.5,-6.4,50.0,46.7,20.6,15.4,-7.9,-9.4,-8.6,50.0,45.6,2.6,15.8,-31.0,-20.0,-25.5,65.0,70.8,0.5,15.5,-17.3,-17.3,60.0,49.7,13.9,5.0
2022-08-24 00:09:00,0.228,43.8,104.0,142.7,-7.3,-5.6,-6.5,50.0,46.8,20.2,15.3,-7.9,-9.3,-8.6,50.0,45.6,2.6,15.5,-31.1,-20.1,-25.6,65.0,71.0,0.5,15.4,-17.3,-17.3,60.0,49.6,14.1,5.3
2022-08-24 00:10:00,0.229,43.8,20.0,142.7,-7.4,-5.5,-6.4,50.0,47.2,20.4,15.3,-7.9,-9.3,-8.6,50.0,45.6,2.6,15.2,-31.0,-20.0,-25.5,65.0,70.9,0.5,15.5,-17.3,-17.3,60.0,49.7,14.3,5.5
2022-08-24 00:11:00,0.226,43.8,0.0,142.7,-7.4,-5.5,-6.4,50.0,46.8,20.3,15.8,-7.9,-9.3,-8.6,50.0,45.6,2.5,15.4,-31.0,-20.0,-25.5,65.0,70.7,0.5,15.3,-17.3,-17.3,60.0,49.6,14.2,5.4
2022-08-24 00:12:00,0.206,43.8,0.0,142.7,-7.4,-5.6,-6.5,50.0,46.8,20.3,14.9,-7.8,-9.3,-8.6,50.0,45.6,2.6,15.9,-31.0,-20.0,-25.5,65.0,71.1,0.5,15.0,-17.3,-17.3,60.0,49.7,13.9,4.9
