D,120,2022-05-25,14:25:00,台北標準時間,-56.7,-42.3,-49.5,91.0,84.2,,0.7,13.7
D,120,2022-05-25,14:26:00,台北標準時間,-56.9,-42.4,-49.6,91.0,83.6,,0.7,13.3
D,120,2022-05-25,14:27:00,台北標準時間,-56.6,-42.2,-49.4,91.0,84.2,,0.7,13.5
D,120,2022-05-25,14:28:00,台北標準時間,-56.7,-42.3,-49.5,91.0,84.1,,0.7,13.4
D,120,2022-05-25,14:29:00,台北標準時間,-56.7,-42.4,-49.5,91.0,83.8,,0.7,13.6
D,120,2022-05-25,14:30:00,台北標準時間,-56.7,-42.3,-49.5,91.0,83.9,,0.7,13.7
D,120,2022-05-25,14:31:00,台北標準時間,-56.7,-42.3,-49.5,91.0,83.9,,0.7,13.4
D,120,2022-05-25,14:32:00,台北標準時間,-56.6,-42.3,-49.4,91.0,84.4,,0.7,13.4
D,120,2022-05-25,14:33:00,台北標準時間,-56.6,-42.3,-49.5,91.0,84.1,,0.7,13.7
D,120,2022-05-25,14:34:00,台北標準時間,-56.6,-42.3,-49.4,91.0,84.2,,0.7,13.3
D,120,2022-05-25,14:35:00,台北標準時間,-56.6,-42.3,-49.5,91.0,83.8,,0.7,13.7
D,120,2022-05-25,14:36:00,台北標準時間,-56.7,-42.3,-49.5,91.0,83.8,,0.7,13.4
D,120,2022-05-25,14:37:00,台北標準時間,-56.7,-42.3,-49.5,91.0,83.8,,0.7,13.4
D,120,2022-05-25,14:38:00,台北標準時間,-56.6,-42.3,-49.4,91.0,83.9,,0.7,13.7
D,120,2022-05-25,14:39:00,台北標準時間,-56.7,-42.3,-49.5,91.0,83.6,,0.7,13.6
D,120,2022-05-25,14:40:00,台北標準時間,-56.7,-42.3,-49.5,91.0,83.9,,0.7,13.5
D,120,2022-05-25,14:41:00,台北標準時間,-56.6,-42.3,-49.5,91.0,83.8,,0.7,13.6
D,120,2022-05-25,14:42:00,台北標準時間,-56.6,-42.3,-49.4,91.0,84.0,,0.7,13.4
D,120,2022-05-25,14:43:00,台北標準時間,-56.7,-42.3,-49.5,91.0,83.8,,0.7,13.5
D,120,2022-05-25,14:44:00,台北標準時間,-56.7,-42.3,-49.5,91.0,83.8,,0.7,13.5
D,120,2022-05-25,14:45:00,台北標準時間,-56.7,-42.3,-49.5,91.0,83.6,,0.7,13.4
D,120,2022-05-25,14:46:00,台北標準時間,-56.7,-42.3,-49.5,91.0,83.8,,0.7,13.6
D,120,2022-05-25,14:47:00,台北標準時間,-56.7,-42.3,-49.5,91.0,83.8,,0.7,13.3
D,120,2022-05-25,14:48:00,台北標準時間,-56.7,-42.3,-49.5,91.0,84.0,,0.7,13.3
D,120,2022-05-25,14:49:00,台北標準時間,-56.6,-42.3,-49.5,91.0,84.0,,0.7,13.4
D,120,2022-05-25,14:50:00,台北標準時間,-56.6,-42.3,-49.5,91.0,84.2,,0.7,13.6
D,120,2022-05-25,14:51:00,台北標準時間,-56.7,-42.3,-49.5,91.0,83.8,,0.7,13.6
D,120,2022-05-25,14:52:00,台北標準時間,-56.6,-42.2,-49.4,91.0,83.8,,0.7,13.5
D,120,2022-05-25,14:53:00,台北標準時間,-56.6,-42.3,-49.4,91.0,84.2,,0.7,13.6
D,120,2022-05-25,14:54:00,台北標準時間,-56.5,-42.2,-49.3,91.0,84.4,,0.7,13.8
D,120,2022-05-25,14:55:00,台北標準時間,-56.4,-42.2,-49.3,91.0,84.4,,0.7,13.5
D,120,2022-05-25,14:56:00,台北標準時間,-56.5,-42.2,-49.3,91.0,84.1,,0.7,13.7
D,120,2022-05-25,14:57:00,台北標準時間,-56.5,-42.3,-49.4,91.0,84.3,,0.7,13.7
D,120,2022-05-25,14:58:00,台北標準時間,-56.5,-42.3,-49.4,91.0,84.0,,0.7,13.6
D,120,2022-05-25,14:59:00,台北標準時間,-56.4,-42.2,-49.3,91.0,83.9,,0.7,13.8
D,120,2022-05-25,15:00:00,台北標準時間,-56.3,-42.2,-49.3,91.0,84.6,,0.7,13.7
D,120,2022-05-25,15:01:00,台北標準時間,-56.4,-42.3,-49.3,91.0,84.5,,0.7,13.7
D,120,2022-05-25,15:02:00,台北標準時間,-56.5,-42.3,-49.4,91.0,83.9,,0.7,13.7
D,120,2022-05-25,15:03:00,台北標準時間,-56.4,-42.2,-49.3,91.0,84.3,,0.7,13.7
D,120,2022-05-25,15:04:00,台北標準時間,-56.4,-42.3,-49.3,91.0,84.6,,0.7,13.6
D,120,2022-05-25,15:05:00,台北標準時間,-56.5,-42.3,-49.4,91.0,84.3,,0.7,13.7
D,120,2022-05-25,15:06:00,台北標準時間,-56.2,-42.2,-49.2,91.0,84.8,,0.7,13.6
D,120,2022-05-25,15:07:00,台北標準時間,-56.2,-42.2,-49.2,91.0,84.6,,0.7,13.5
D,120,2022-05-25,15:08:00,台北標準時間,-56.1,-42.2,-49.2,91.0,85.2,,0.7,13.7
D,120,2022-05-25,15:09:00,台北標準時間,-56.2,-42.2,-49.2,91.0,84.6,,0.7,13.7
D,120,2022-05-25,15:10:00,台北標準時間,-56.2,-42.3,-49.3,91.0,85.0,,0.7,13.5
D,120,2022-05-25,15:11:00,台北標準時間,-56.1,-42.2,-49.1,91.0,84.7,,0.7,13.5
D,120,2022-05-25,15:12:00,台北標準時間,-56.2,-42.2,-49.2,91.0,84.8,,0.7,13.6
D,120,2022-05-25,15:13:00,台北標準時間,-56.1,-42.2,-49.2,91.0,84.8,,0.7,13.7
D,120,2022-05-25,15:14:00,台北標準時間,-56.2,-42.2,-49.2,91.0,84.8,,0.7,13.8
D,120,2022-05-25,15:15:00,台北標準時間,-56.2,-42.3,-49.2,91.0,84.9,,0.7,13.5
D,120,2022-05-25,15:16:00,台北標準時間,-56.2,-42.2,-49.2,91.0,84.7,,0.7,13.6
D,120,2022-05-25,15:17:00,台北標準時間,-56.3,-42.3,-49.3,91.0,84.6,,0.7,13.5
D,120,2022-05-25,15:18:00,台北標準時間,-56.4,-42.2,-49.3,91.0,84.3,,0.7,13.6
D,120,2022-05-25,15:19:00,台北標準時間,-56.3,-42.2,-49.3,91.0,84.4,,0.7,13.4
D,120,2022-05-25,15:20:00,台北標準時間,-56.4,-42.3,-49.4,91.0,84.5,,0.7,13.5
D,120,2022-05-25,15:21:00,台北標準時間,-56.4,-42.3,-49.3,91.0,84.4,,0.7,13.4
D,120,2022-05-25,15:22:00,台北標準時間,-56.5,-42.3,-49.4,91.0,84.5,,0.7,13.1
D,120,2022-05-25,15:23:00,台北標準時間,-56.4,-42.3,-49.3,91.0,84.2,,0.7,13.6
D,120,2022-05-25,15:24:00,台北標準時間,-56.5,-42.3,-49.4,91.0,84.4,,0.7,13.2
D,120,2022-05-25,15:25:00,台北標準時間,-56.4,-42.3,-49.4,91.0,84.3,,0.7,13.5
D,120,2022-05-25,15:26:00,台北標準時間,-56.5,-42.3,-49.4,91.0,84.1,,0.7,13.3
D,120,2022-05-25,15:27:00,台北標準時間,-56.5,-42.2,-49.4,91.0,84.3,,0.7,13.2
D,120,2022-05-25,15:28:00,台北標準時間,-56.5,-42.3,-49.4,91.0,84.5,,0.7,13.3
D,120,2022-05-25,15:29:00,台北標準時間,-56.5,-42.2,-49.4,91.0,84.5,,0.7,13.6
D,120,2022-05-25,15:30:00,台北標準時間,-56.6,-42.3,-49.5,91.0,83.7,,0.7,13.0
D,120,2022-05-25,15:31:00,台北標準時間,-56.7,-42.3,-49.5,91.0,84.2,,0.7,13.1
D,120,2022-05-25,15:32:00,台北標準時間,-56.6,-42.3,-49.5,91.0,84.0,,0.7,13.4
D,120,2022-05-25,15:33:00,台北標準時間,-56.7,-42.4,-49.5,91.0,83.8,,0.7,13.3
D,120,2022-05-25,15:34:00,台北標準時間,-56.8,-42.3,-49.5,91.0,83.2,,0.7,12.8
D,120,2022-05-25,15:35:00,台北標準時間,-56.9,-42.4,-49.6,91.0,82.7,,0.7,13.2
D,120,2022-05-25,15:36:00,台北標準時間,-56.7,-42.3,-49.5,91.0,83.0,,0.7,13.5
D,120,2022-05-25,15:37:00,台北標準時間,-56.7,-42.4,-49.5,91.0,83.6,,0.7,13.2
D,120,2022-05-25,15:38:00,台北標準時間,-56.6,-42.2,-49.4,91.0,83.8,,0.7,13.2
D,120,2022-05-25,15:39:00,台北標準時間,-56.7,-42.3,-49.5,91.0,83.7,,0.7,13.1
D,120,2022-05-25,15:40:00,台北標準時間,-56.7,-42.3,-49.5,91.0,83.6,,0.7,13.3
D,120,2022-05-25,15:41:00,台北標準時間,-56.8,-42.4,-49.6,91.0,83.5,,0.7,13.0
D,120,2022-05-25,15:42:00,台北標準時間,-56.8,-42.3,-49.6,91.0,83.3,,0.7,13.1
D,120,2022-05-25,15:43:00,台北標準時間,-56.8,-42.4,-49.6,91.0,83.3,,0.7,13.0
D,120,2022-05-25,15:44:00,台北標準時間,-56.8,-42.4,-49.6,91.0,83.2,,0.7,13.1
D,120,2022-05-25,15:45:00,台北標準時間,-56.8,-42.3,-49.6,91.0,83.5,,0.7,13.0
D,120,2022-05-25,15:46:00,台北標準時間,-56.9,-42.4,-49.6,91.0,83.0,,0.7,12.9
D,120,2022-05-25,15:47:00,台北標準時間,-56.9,-42.4,-49.6,91.0,83.0,,0.7,12.9
D,120,2022-05-25,15:48:00,台北標準時間,-56.9,-42.4,-49.6,91.0,83.0,,0.7,12.9
D,120,2022-05-25,15:49:00,台北標準時間,-56.7,-42.3,-49.5,91.0,83.7,,0.7,13.1
D,120,2022-05-25,15:50:00,台北標準時間,-56.8,-42.3,-49.6,91.0,83.3,,0.7,13.4
D,120,2022-05-25,15:51:00,台北標準時間,-56.8,-42.3,-49.6,91.0,83.0,,0.7,12.9
D,120,2022-05-25,15:52:00,台北標準時間,-56.8,-42.3,-49.5,91.0,83.5,,0.7,13.2
D,120,2022-05-25,15:53:00,台北標準時間,-56.7,-42.3,-49.5,91.0,83.8,,0.7,13.2
D,120,2022-05-25,15:54:00,台北標準時間,-56.7,-42.2,-49.5,91.0,83.8,,0.7,13.1
D,120,2022-05-25,15:55:00,台北標準時間,-56.9,-42.4,-49.7,91.0,83.5,,0.7,13.1
D,120,2022-05-25,15:56:00,台北標準時間,-56.8,-42.4,-49.6,91.0,83.8,,0.7,13.1
D,120,2022-05-25,15:57:00,台北標準時間,-56.8,-42.4,-49.6,91.0,83.7,,0.7,13.3
D,120,2022-05-25,15:58:00,台北標準時間,-56.9,-42.4,-49.7,91.0,83.3,,0.7,13.1
D,120,2022-05-25,15:59:00,台北標準時間,-56.8,-42.3,-49.5,91.0,83.3,,0.7,13.0
D,120,2022-05-25,16:00:00,台北標準時間,-56.8,-42.3,-49.6,91.0,83.5,,0.7,13.1
D,120,2022-05-25,16:01:00,台北標準時間,-56.6,-42.3,-49.4,91.0,83.8,,0.7,13.1
D,120,2022-05-25,16:02:00,台北標準時間,-56.8,-42.4,-49.6,91.0,83.4,,0.7,13.4
D,120,2022-05-25,16:03:00,台北標準時間,-56.7,-42.3,-49.5,91.0,83.7,,0.7,13.2
D,120,2022-05-25,16:04:00,台北標準時間,-56.7,-42.3,-49.5,91.0,83.5,,0.7,13.4
D,120,2022-05-25,16:05:00,台北標準時間,-56.7,-42.3,-49.5,91.0,83.4,,0.7,13.1
D,120,2022-05-25,16:06:00,台北標準時間,-56.7,-42.3,-49.5,91.0,83.8,,0.7,13.2
D,120,2022-05-25,16:07:00,台北標準時間,-56.7,-42.3,-49.5,91.0,83.6,,0.7,13.4
D,120,2022-05-25,16:08:00,台北標準時間,-56.6,-42.3,-49.5,91.0,83.8,,0.7,13.2
D,120,2022-05-25,16:09:00,台北標準時間,-56.6,-42.3,-49.5,91.0,83.8,,0.7,13.1
D,120,2022-05-25,16:10:00,台北標準時間,-56.6,-42.3,-49.4,91.0,83.5,,0.7,13.5
D,120,2022-05-25,16:11:00,台北標準時間,-56.6,-42.3,-49.5,91.0,83.8,,0.7,13.3
D,120,2022-05-25,16:12:00,台北標準時間,-56.6,-42.3,-49.5,91.0,83.9,,0.7,13.3
D,120,2022-05-25,16:13:00,台北標準時間,-56.7,-42.3,-49.5,91.0,83.8,,0.7,13.0
D,120,2022-05-25,16:14:00,台北標準時間,-56.7,-42.3,-49.5,91.0,83.7,,0.7,13.0
D,120,2022-05-25,16:15:00,台北標準時間,-56.6,-42.2,-49.4,91.0,83.4,,0.7,13.3
D,120,2022-05-25,16:16:00,台北標準時間,-56.8,-42.4,-49.6,91.0,83.7,,0.7,13.0
D,120,2022-05-25,16:17:00,台北標準時間,-56.6,-42.3,-49.4,91.0,83.8,,0.7,13.2
D,120,2022-05-25,16:18:00,台北標準時間,-56.6,-42.3,-49.5,91.0,83.8,,0.7,13.3
D,120,2022-05-25,16:19:00,台北標準時間,-56.6,-42.2,-49.4,91.0,83.8,,0.7,13.4
D,120,2022-05-25,16:20:00,台北標準時間,-58.0,-43.2,-50.6,92.0,83.2,,0.7,12.8
D,120,2022-05-25,16:21:00,台北標準時間,-57.7,-42.9,-50.3,92.0,83.1,,0.7,12.9
D,120,2022-05-25,16:22:00,台北標準時間,-57.7,-43.0,-50.3,92.0,83.2,,0.7,12.8
D,120,2022-05-25,16:23:00,台北標準時間,-57.6,-42.9,-50.3,92.0,83.0,,0.7,12.8
D,120,2022-05-25,16:24:00,台北標準時間,-57.7,-43.0,-50.3,92.0,83.0,,0.7,12.8
D,120,2022-05-25,16:25:00,台北標準時間,-57.7,-43.0,-50.3,92.0,83.5,,0.7,12.8
D,120,2022-05-25,16:26:00,台北標準時間,-57.6,-42.9,-50.2,92.0,83.2,,0.7,12.9
D,120,2022-05-25,16:27:00,台北標準時間,-57.8,-43.0,-50.4,92.0,82.8,,0.7,13.0
D,120,2022-05-25,16:28:00,台北標準時間,-57.8,-43.0,-50.4,92.0,83.0,,0.7,12.8
D,120,2022-05-25,16:29:00,台北標準時間,-57.8,-43.0,-50.4,92.0,83.0,,0.7,12.8
D,120,2022-05-25,16:30:00,台北標準時間,-57.8,-43.0,-50.4,92.0,82.9,,0.7,12.7
D,120,2022-05-25,16:31:00,台北標準時間,-57.8,-43.0,-50.4,92.0,83.0,,0.7,13.0
D,120,2022-05-25,16:32:00,台北標準時間,-57.8,-43.0,-50.4,92.0,83.0,,0.7,12.8
D,120,2022-05-25,16:33:00,台北標準時間,-57.8,-43.0,-50.4,92.0,83.0,,0.7,12.8
D,120,2022-05-25,16:34:00,台北標準時間,-57.8,-43.0,-50.4,92.0,82.9,,0.7,12.8
D,120,2022-05-25,16:35:00,台北標準時間,-57.9,-43.0,-50.4,92.0,83.0,,0.7,12.8
D,120,2022-05-25,16:36:00,台北標準時間,-57.8,-43.0,-50.4,92.0,83.0,,0.7,12.8
D,120,2022-05-25,16:37:00,台北標準時間,-57.8,-43.0,-50.4,92.0,83.0,,0.7,12.9
D,120,2022-05-25,16:38:00,台北標準時間,-57.8,-43.0,-50.4,92.0,83.0,,0.7,13.0
D,120,2022-05-25,16:39:00,台北標準時間,-57.7,-43.0,-50.3,92.0,83.4,,0.7,12.8
D,120,2022-05-25,16:40:00,台北標準時間,-57.9,-43.0,-50.4,92.0,83.2,,0.7,12.7
D,120,2022-05-25,16:41:00,台北標準時間,-57.9,-43.0,-50.4,92.0,83.1,,0.7,12.8
D,120,2022-05-25,16:42:00,台北標準時間,-57.9,-43.0,-50.4,92.0,83.1,,0.7,12.9
D,120,2022-05-25,16:43:00,台北標準時間,-57.8,-42.9,-50.4,92.0,83.6,,0.7,13.0
D,120,2022-05-25,16:44:00,台北標準時間,-57.9,-43.0,-50.5,92.0,83.3,,0.7,12.9
D,120,2022-05-25,16:45:00,台北標準時間,-57.9,-43.0,-50.4,92.0,83.3,,0.7,12.9
D,120,2022-05-25,16:46:00,台北標準時間,-57.9,-43.1,-50.5,92.0,83.5,,0.7,12.9
D,120,2022-05-25,16:47:00,台北標準時間,-57.9,-43.0,-50.4,92.0,83.3,,0.7,12.8
D,120,2022-05-25,16:48:00,台北標準時間,-57.8,-43.0,-50.4,92.0,83.4,,0.7,12.7
D,120,2022-05-25,16:49:00,台北標準時間,-57.8,-42.9,-50.4,92.0,83.5,,0.7,12.8
D,120,2022-05-25,16:50:00,台北標準時間,-57.8,-43.0,-50.4,92.0,83.2,,0.7,12.8
D,120,2022-05-25,16:51:00,台北標準時間,-57.8,-43.0,-50.4,92.0,83.2,,0.7,13.0
D,120,2022-05-25,16:52:00,台北標準時間,-57.8,-43.0,-50.4,92.0,83.1,,0.7,12.7
D,120,2022-05-25,16:53:00,台北標準時間,-57.8,-43.0,-50.4,92.0,83.2,,0.7,12.9
D,120,2022-05-25,16:54:00,台北標準時間,-57.8,-43.0,-50.4,92.0,83.0,,0.7,12.8
D,120,2022-05-25,16:55:00,台北標準時間,-57.8,-43.0,-50.4,92.0,83.2,,0.7,12.9
D,120,2022-05-25,16:56:00,台北標準時間,-57.8,-43.0,-50.4,92.0,83.1,,0.7,12.8
D,120,2022-05-25,16:57:00,台北標準時間,-57.9,-43.1,-50.5,92.0,83.0,,0.7,12.7
D,120,2022-05-25,16:58:00,台北標準時間,-57.8,-43.0,-50.4,92.0,83.1,,0.7,12.8
D,120,2022-05-25,16:59:00,台北標準時間,-57.8,-43.0,-50.4,92.0,83.5,,0.7,12.8
D,120,2022-05-25,17:00:00,台北標準時間,-57.8,-43.0,-50.4,92.0,83.0,,0.7,12.9
D,120,2022-05-25,17:01:00,台北標準時間,-57.8,-43.0,-50.4,92.0,83.0,,0.7,12.8
D,120,2022-05-25,17:02:00,台北標準時間,-57.8,-43.0,-50.4,92.0,83.1,,0.7,13.0
D,120,2022-05-25,17:03:00,台北標準時間,-57.7,-43.0,-50.4,92.0,82.9,,0.7,12.8
D,120,2022-05-25,17:04:00,台北標準時間,-57.7,-43.0,-50.3,92.0,82.9,,0.6,12.7
D,120,2022-05-25,17:05:00,台北標準時間,-57.7,-43.0,-50.4,92.0,82.9,,0.7,12.5
D,120,2022-05-25,17:06:00,台北標準時間,-57.7,-43.0,-50.3,92.0,83.3,,0.7,12.8
D,120,2022-05-25,17:07:00,台北標準時間,-57.6,-43.0,-50.3,92.0,83.4,,0.7,12.9
D,120,2022-05-25,17:08:00,台北標準時間,-57.6,-43.0,-50.3,92.0,83.2,,0.6,12.9
D,120,2022-05-25,17:09:00,台北標準時間,-57.6,-43.0,-50.3,92.0,83.7,,0.6,12.8
D,120,2022-05-25,17:10:00,台北標準時間,-57.7,-43.0,-50.3,92.0,83.9,,0.7,12.9
D,120,2022-05-25,17:11:00,台北標準時間,-57.6,-43.0,-50.3,92.0,83.8,,0.6,12.8
D,120,2022-05-25,17:12:00,台北標準時間,-57.7,-43.0,-50.3,92.0,83.7,,0.7,12.8
D,120,2022-05-25,17:13:00,台北標準時間,-57.7,-43.0,-50.4,92.0,83.8,,0.6,12.9
D,120,2022-05-25,17:14:00,台北標準時間,-57.6,-43.0,-50.3,92.0,84.1,,0.7,13.1
D,120,2022-05-25,17:15:00,台北標準時間,-57.6,-43.0,-50.3,92.0,84.2,,0.7,12.8
D,120,2022-05-25,17:16:00,台北標準時間,-57.7,-43.0,-50.4,92.0,83.9,,0.6,12.8
D,120,2022-05-25,17:17:00,台北標準時間,-57.7,-43.0,-50.3,92.0,83.4,,0.6,12.9
D,120,2022-05-25,17:18:00,台北標準時間,-57.7,-42.9,-50.3,92.0,83.8,,0.6,12.9
D,120,2022-05-25,17:19:00,台北標準時間,-57.7,-43.0,-50.3,92.0,83.8,,0.7,12.9
D,120,2022-05-25,17:20:00,台北標準時間,-57.7,-43.0,-50.4,92.0,83.8,,0.6,12.8
D,120,2022-05-25,17:21:00,台北標準時間,-57.7,-43.0,-50.4,92.0,83.8,,0.6,12.8
D,120,2022-05-25,17:22:00,台北標準時間,-57.7,-43.0,-50.4,92.0,83.5,,0.6,12.7
D,120,2022-05-25,17:23:00,台北標準時間,-57.7,-43.0,-50.3,92.0,83.8,,0.6,12.8
D,120,2022-05-25,17:24:00,台北標準時間,-57.6,-42.9,-50.3,92.0,83.9,,0.6,12.8
D,120,2022-05-25,17:25:00,台北標準時間,-57.6,-42.9,-50.3,92.0,84.2,,0.6,12.8
D,120,2022-05-25,17:26:00,台北標準時間,-57.6,-43.0,-50.3,92.0,84.1,,0.6,12.6
D,120,2022-05-25,17:27:00,台北標準時間,-57.6,-43.0,-50.3,92.0,84.3,,0.6,12.8
D,120,2022-05-25,17:28:00,台北標準時間,-57.6,-43.0,-50.3,92.0,83.8,,0.6,12.9
D,120,2022-05-25,17:29:00,台北標準時間,-57.7,-43.0,-50.3,92.0,83.8,,0.6,12.8
D,120,2022-05-25,17:30:00,台北標準時間,-57.8,-43.1,-50.4,92.0,83.8,,0.6,12.9
D,120,2022-05-25,17:31:00,台北標準時間,-57.7,-43.0,-50.3,92.0,84.3,,0.6,12.9
D,120,2022-05-25,17:32:00,台北標準時間,-57.7,-43.0,-50.3,92.0,84.0,,0.6,13.0
D,120,2022-05-25,17:33:00,台北標準時間,-57.7,-43.0,-50.3,92.0,83.8,,0.6,12.7
D,120,2022-05-25,17:34:00,台北標準時間,-57.6,-43.0,-50.3,92.0,84.0,,0.6,12.9
D,120,2022-05-25,17:35:00,台北標準時間,-57.6,-43.0,-50.3,92.0,84.3,,0.6,13.0
D,120,2022-05-25,17:36:00,台北標準時間,-57.6,-43.0,-50.3,92.0,84.2,,0.6,12.8
D,120,2022-05-25,17:37:00,台北標準時間,-57.6,-43.0,-50.3,92.0,84.5,,0.6,12.9
D,120,2022-05-25,17:38:00,台北標準時間,-57.5,-43.0,-50.3,92.0,84.5,,0.6,12.8
D,120,2022-05-25,17:39:00,台北標準時間,-57.7,-43.1,-50.4,92.0,84.0,,0.6,12.7
D,120,2022-05-25,17:40:00,台北標準時間,-57.7,-43.0,-50.4,92.0,83.8,,0.6,12.8
D,120,2022-05-25,17:41:00,台北標準時間,-57.7,-43.0,-50.3,92.0,84.0,,0.6,12.8
D,120,2022-05-25,17:42:00,台北標準時間,-57.6,-43.0,-50.3,92.0,84.1,,0.6,12.9
D,120,2022-05-25,17:43:00,台北標準時間,-57.6,-43.0,-50.3,92.0,84.5,,0.6,12.8
D,120,2022-05-25,17:44:00,台北標準時間,-57.6,-43.0,-50.3,92.0,84.5,,0.6,12.8
D,120,2022-05-25,17:45:00,台北標準時間,-57.6,-43.0,-50.3,92.0,84.5,,0.6,12.9
D,120,2022-05-25,17:46:00,台北標準時間,-57.7,-43.0,-50.3,92.0,83.6,,0.6,12.7
D,120,2022-05-25,17:47:00,台北標準時間,-57.6,-43.0,-50.3,92.0,83.4,,0.6,12.9
D,120,2022-05-25,17:48:00,台北標準時間,-57.6,-43.0,-50.3,92.0,83.3,,0.6,12.8
D,120,2022-05-25,17:49:00,台北標準時間,-57.7,-43.0,-50.3,92.0,83.4,,0.6,12.8
D,120,2022-05-25,17:50:00,台北標準時間,-57.7,-43.0,-50.3,92.0,83.7,,0.6,12.8
D,120,2022-05-25,17:51:00,台北標準時間,-57.6,-43.0,-50.3,92.0,83.5,,0.6,12.8
D,120,2022-05-25,17:52:00,台北標準時間,-57.6,-43.0,-50.3,92.0,83.6,,0.6,12.8
D,120,2022-05-25,17:53:00,台北標準時間,-57.5,-42.9,-50.2,92.0,83.8,,0.6,13.0
D,120,2022-05-25,17:54:00,台北標準時間,-57.7,-43.0,-50.3,92.0,83.6,,0.6,12.9
D,120,2022-05-25,17:55:00,台北標準時間,-57.6,-43.0,-50.3,92.0,83.2,,0.6,12.9
D,120,2022-05-25,17:56:00,台北標準時間,-57.6,-43.0,-50.3,92.0,83.5,,0.6,12.9
D,120,2022-05-25,17:57:00,台北標準時間,-57.7,-43.1,-50.4,92.0,83.1,,0.6,13.0
D,120,2022-05-25,17:58:00,台北標準時間,-57.6,-42.9,-50.3,92.0,83.4,,0.6,12.8
D,120,2022-05-25,17:59:00,台北標準時間,-57.6,-43.0,-50.3,92.0,83.3,,0.6,12.8
D,120,2022-05-25,18:00:00,台北標準時間,-57.7,-43.0,-50.3,92.0,83.3,,0.6,12.7
D,120,2022-05-25,18:01:00,台北標準時間,-57.6,-43.0,-50.3,92.0,83.6,,0.6,12.8
D,120,2022-05-25,18:02:00,台北標準時間,-57.7,-43.0,-50.4,92.0,83.6,,0.6,12.8
D,120,2022-05-25,18:03:00,台北標準時間,-57.7,-43.1,-50.4,92.0,83.7,,0.6,12.8
D,120,2022-05-25,18:04:00,台北標準時間,-57.7,-43.0,-50.4,92.0,83.5,,0.6,12.9
