D,118,2022-05-27,04:00:00,台北標準時間,-28.4,-38.3,-33.3,90.0,84.7,14.7,7.5,
D,118,2022-05-27,04:01:00,台北標準時間,-28.5,-38.3,-33.4,90.0,84.1,14.7,7.4,
D,118,2022-05-27,04:02:00,台北標準時間,-28.7,-38.3,-33.5,90.0,83.8,14.7,7.4,
D,118,2022-05-27,04:03:00,台北標準時間,-28.7,-38.3,-33.5,90.0,83.6,14.4,7.1,
D,118,2022-05-27,04:04:00,台北標準時間,-28.7,-38.3,-33.5,90.0,84.1,14.7,7.4,
D,118,2022-05-27,04:05:00,台北標準時間,-28.8,-38.3,-33.6,90.0,83.7,14.7,7.4,
D,118,2022-05-27,04:06:00,台北標準時間,-28.7,-38.4,-33.5,90.0,84.1,14.7,7.4,
D,118,2022-05-27,04:07:00,台北標準時間,-28.8,-38.3,-33.5,90.0,84.0,14.7,7.5,
D,118,2022-05-27,04:08:00,台北標準時間,-28.7,-38.3,-33.5,90.0,84.0,14.7,7.2,
D,118,2022-05-27,04:09:00,台北標準時間,-28.9,-38.3,-33.6,90.0,83.8,14.7,7.2,
D,118,2022-05-27,04:10:00,台北標準時間,-28.7,-38.2,-33.4,90.0,84.1,14.7,7.4,
D,118,2022-05-27,04:11:00,台北標準時間,-28.9,-38.2,-33.6,90.0,84.0,14.7,7.4,
D,118,2022-05-27,04:12:00,台北標準時間,-28.8,-38.2,-33.5,90.0,84.1,14.6,7.4,
D,118,2022-05-27,04:13:00,台北標準時間,-28.8,-38.2,-33.5,90.0,84.0,14.7,7.2,
D,118,2022-05-27,04:14:00,台北標準時間,-28.8,-38.2,-33.5,90.0,84.3,14.7,7.3,
D,118,2022-05-27,04:15:00,台北標準時間,-28.8,-38.3,-33.6,90.0,84.0,14.7,6.8,
D,118,2022-05-27,04:16:00,台北標準時間,-28.7,-38.3,-33.5,90.0,84.6,14.7,7.3,
D,118,2022-05-27,04:17:00,台北標準時間,-28.5,-38.3,-33.4,90.0,84.4,14.7,7.4,
D,118,2022-05-27,04:18:00,台北標準時間,-28.6,-38.4,-33.5,90.0,84.1,14.7,7.4,
D,118,2022-05-27,04:19:00,台北標準時間,-28.3,-38.3,-33.3,90.0,84.7,14.7,7.4,
D,118,2022-05-27,04:20:00,台北標準時間,-28.1,-38.3,-33.2,90.0,85.0,14.7,7.3,
D,118,2022-05-27,04:21:00,台北標準時間,-28.1,-38.3,-33.2,90.0,84.6,14.7,7.4,
D,118,2022-05-27,04:22:00,台北標準時間,-28.1,-38.3,-33.2,90.0,84.6,14.7,7.2,
D,118,2022-05-27,04:23:00,台北標準時間,-27.8,-38.3,-33.0,90.0,85.3,14.7,7.4,
D,118,2022-05-27,04:24:00,台北標準時間,-27.8,-38.2,-33.0,90.0,85.1,14.7,7.4,
D,118,2022-05-27,04:25:00,台北標準時間,-27.7,-38.3,-33.0,90.0,85.3,14.7,7.3,
D,118,2022-05-27,04:26:00,台北標準時間,-27.8,-38.3,-33.1,90.0,85.2,14.7,6.7,
D,118,2022-05-27,04:27:00,台北標準時間,-27.4,-38.2,-32.8,90.0,85.9,14.7,6.9,
D,118,2022-05-27,04:28:00,台北標準時間,-27.4,-38.3,-32.9,90.0,85.7,14.7,7.2,
D,118,2022-05-27,04:29:00,台北標準時間,-27.2,-38.3,-32.7,90.0,86.1,14.7,6.8,
D,118,2022-05-27,04:30:00,台北標準時間,-27.3,-38.3,-32.8,90.0,85.7,14.7,6.5,
D,118,2022-05-27,04:31:00,台北標準時間,-27.2,-38.2,-32.7,90.0,86.4,14.6,7.0,
D,118,2022-05-27,04:32:00,台北標準時間,-27.3,-38.3,-32.8,90.0,85.9,14.7,6.6,
D,118,2022-05-27,04:33:00,台北標準時間,-27.2,-38.2,-32.7,90.0,86.1,14.6,6.5,
D,118,2022-05-27,04:34:00,台北標準時間,-27.3,-38.2,-32.8,90.0,86.4,14.7,7.1,
D,118,2022-05-27,04:35:00,台北標準時間,-27.3,-38.3,-32.8,90.0,86.3,14.6,6.7,
D,118,2022-05-27,04:36:00,台北標準時間,-27.4,-38.2,-32.8,90.0,86.0,14.7,6.6,
D,118,2022-05-27,04:37:00,台北標準時間,-27.5,-38.3,-32.9,90.0,86.3,14.7,6.7,
D,118,2022-05-27,04:38:00,台北標準時間,-27.5,-38.2,-32.8,90.0,86.3,14.7,6.5,
D,118,2022-05-27,04:39:00,台北標準時間,-27.5,-38.2,-32.9,90.0,86.2,14.7,6.5,
D,118,2022-05-27,04:40:00,台北標準時間,-27.5,-38.2,-32.9,90.0,85.8,14.7,6.5,
D,118,2022-05-27,04:41:00,台北標準時間,-27.5,-38.3,-32.9,90.0,86.1,14.7,6.6,
D,118,2022-05-27,04:42:00,台北標準時間,-27.6,-38.3,-33.0,90.0,85.5,14.7,6.9,
D,118,2022-05-27,04:43:00,台北標準時間,-27.6,-38.2,-32.9,90.0,85.9,14.7,6.5,
D,118,2022-05-27,04:44:00,台北標準時間,-27.7,-38.3,-33.0,90.0,85.7,14.7,6.9,
D,118,2022-05-27,04:45:00,台北標準時間,-27.7,-38.3,-33.0,90.0,86.0,14.6,6.7,
D,118,2022-05-27,04:46:00,台北標準時間,-27.7,-38.2,-33.0,90.0,85.9,14.7,6.5,
D,118,2022-05-27,04:47:00,台北標準時間,-27.7,-38.3,-33.0,90.0,85.8,14.7,6.6,
D,118,2022-05-27,04:48:00,台北標準時間,-27.7,-38.2,-32.9,90.0,86.1,14.7,6.5,
D,118,2022-05-27,04:49:00,台北標準時間,-27.6,-38.2,-32.9,90.0,86.0,14.7,6.7,
D,118,2022-05-27,04:50:00,台北標準時間,-27.8,-38.2,-33.0,90.0,86.0,14.7,6.6,
D,118,2022-05-27,04:51:00,台北標準時間,-27.8,-38.1,-32.9,90.0,86.1,14.7,6.7,
D,118,2022-05-27,04:52:00,台北標準時間,-27.8,-38.2,-33.0,90.0,85.7,14.7,6.7,
D,118,2022-05-27,04:53:00,台北標準時間,-27.8,-38.2,-33.0,90.0,86.0,14.7,6.6,
D,118,2022-05-27,04:54:00,台北標準時間,-27.9,-38.3,-33.1,90.0,85.4,14.7,6.9,
D,118,2022-05-27,04:55:00,台北標準時間,-27.9,-38.3,-33.1,90.0,85.4,14.7,6.7,
D,118,2022-05-27,04:56:00,台北標準時間,-27.8,-38.2,-33.0,90.0,86.0,14.7,7.0,
D,118,2022-05-27,04:57:00,台北標準時間,-27.9,-38.4,-33.1,90.0,85.5,14.7,6.9,
D,118,2022-05-27,04:58:00,台北標準時間,-27.9,-38.3,-33.1,90.0,84.8,14.7,6.6,
D,118,2022-05-27,04:59:00,台北標準時間,-27.8,-38.3,-33.1,90.0,84.9,14.7,6.5,
D,118,2022-05-27,05:00:00,台北標準時間,-27.9,-38.3,-33.1,90.0,85.3,14.7,6.5,
D,118,2022-05-27,05:01:00,台北標準時間,-27.9,-38.3,-33.1,90.0,84.9,14.7,6.7,
D,118,2022-05-27,05:02:00,台北標準時間,-27.8,-38.3,-33.1,90.0,85.0,14.7,7.3,
D,118,2022-05-27,05:03:00,台北標準時間,-27.6,-38.3,-33.0,90.0,85.5,14.7,6.6,
D,118,2022-05-27,05:04:00,台北標準時間,-27.5,-38.3,-32.9,90.0,85.7,14.7,6.9,
D,118,2022-05-27,05:05:00,台北標準時間,-27.6,-38.2,-32.9,90.0,85.9,14.7,6.9,
D,118,2022-05-27,05:06:00,台北標準時間,-27.6,-38.3,-32.9,90.0,85.4,14.7,7.0,
D,118,2022-05-27,05:07:00,台北標準時間,-27.6,-38.3,-32.9,90.0,85.4,14.7,7.0,
D,118,2022-05-27,05:08:00,台北標準時間,-27.6,-38.3,-33.0,90.0,85.0,14.7,6.8,
D,118,2022-05-27,05:09:00,台北標準時間,-27.7,-38.4,-33.1,90.0,84.6,14.7,7.0,
D,118,2022-05-27,05:10:00,台北標準時間,-27.6,-38.3,-33.0,90.0,85.0,14.7,7.2,
D,118,2022-05-27,05:11:00,台北標準時間,-27.6,-38.3,-32.9,90.0,84.9,14.7,7.0,
D,118,2022-05-27,05:12:00,台北標準時間,-27.6,-38.3,-33.0,90.0,85.1,14.7,7.3,
D,118,2022-05-27,05:13:00,台北標準時間,-27.6,-38.3,-33.0,90.0,85.1,14.7,6.6,
D,118,2022-05-27,05:14:00,台北標準時間,-27.6,-38.3,-33.0,90.0,84.7,14.7,6.8,
D,118,2022-05-27,05:15:00,台北標準時間,-27.6,-38.3,-32.9,90.0,85.1,14.7,7.0,
D,118,2022-05-27,05:16:00,台北標準時間,-27.5,-38.3,-32.9,90.0,85.6,14.7,6.6,
D,118,2022-05-27,05:17:00,台北標準時間,-27.6,-38.3,-32.9,90.0,85.6,14.7,6.8,
D,118,2022-05-27,05:18:00,台北標準時間,-27.6,-38.3,-32.9,90.0,85.4,14.7,7.2,
D,118,2022-05-27,05:19:00,台北標準時間,-27.7,-38.3,-33.0,90.0,85.1,14.7,6.9,
D,118,2022-05-27,05:20:00,台北標準時間,-27.6,-38.3,-33.0,90.0,84.8,14.7,7.0,
D,118,2022-05-27,05:21:00,台北標準時間,-27.7,-38.3,-33.0,90.0,85.1,14.7,7.1,
D,118,2022-05-27,05:22:00,台北標準時間,-27.6,-38.3,-33.0,90.0,85.0,14.7,7.0,
D,118,2022-05-27,05:23:00,台北標準時間,-27.6,-38.3,-32.9,90.0,85.1,14.7,6.8,
D,118,2022-05-27,05:24:00,台北標準時間,-27.5,-38.3,-32.9,90.0,85.3,14.7,6.9,
D,118,2022-05-27,05:25:00,台北標準時間,-27.6,-38.3,-33.0,90.0,85.0,14.7,6.9,
D,118,2022-05-27,05:26:00,台北標準時間,-27.7,-38.3,-33.0,90.0,84.9,14.7,6.5,
D,118,2022-05-27,05:27:00,台北標準時間,-27.6,-38.3,-33.0,90.0,85.2,14.7,6.9,
D,118,2022-05-27,05:28:00,台北標準時間,-27.5,-38.2,-32.8,90.0,85.9,14.8,6.5,
D,118,2022-05-27,05:29:00,台北標準時間,-27.5,-38.3,-32.9,90.0,85.2,14.7,6.5,
D,118,2022-05-27,05:30:00,台北標準時間,-27.5,-38.4,-32.9,90.0,84.8,14.7,6.6,
D,118,2022-05-27,05:31:00,台北標準時間,-27.5,-38.2,-32.9,90.0,85.0,14.7,6.6,
D,118,2022-05-27,05:32:00,台北標準時間,-27.4,-38.3,-32.8,90.0,85.3,14.7,6.6,
D,118,2022-05-27,05:33:00,台北標準時間,-27.4,-38.2,-32.8,90.0,85.4,14.7,6.8,
D,118,2022-05-27,05:34:00,台北標準時間,-27.5,-38.3,-32.9,90.0,85.3,14.7,6.6,
D,118,2022-05-27,05:35:00,台北標準時間,-27.5,-38.2,-32.8,90.0,85.5,14.7,6.8,
D,118,2022-05-27,05:36:00,台北標準時間,-27.5,-38.3,-32.9,90.0,85.4,14.7,6.7,
D,118,2022-05-27,05:37:00,台北標準時間,-27.4,-38.2,-32.8,90.0,85.7,14.7,6.8,
D,118,2022-05-27,05:38:00,台北標準時間,-27.3,-38.3,-32.8,90.0,85.6,14.7,7.0,
D,118,2022-05-27,05:39:00,台北標準時間,-27.1,-38.3,-32.7,90.0,85.6,14.7,6.9,
D,118,2022-05-27,05:40:00,台北標準時間,-27.2,-38.2,-32.7,90.0,86.3,14.7,7.4,
D,118,2022-05-27,05:41:00,台北標準時間,-27.1,-38.2,-32.7,90.0,86.5,14.7,6.9,
D,118,2022-05-27,05:42:00,台北標準時間,-27.2,-38.2,-32.7,90.0,86.2,14.7,7.1,
D,118,2022-05-27,05:43:00,台北標準時間,-27.2,-38.2,-32.7,90.0,86.4,14.7,7.3,
D,118,2022-05-27,05:44:00,台北標準時間,-27.2,-38.2,-32.7,90.0,86.4,14.6,7.3,
D,118,2022-05-27,05:45:00,台北標準時間,-27.3,-38.3,-32.8,90.0,86.1,14.7,7.5,
D,118,2022-05-27,05:46:00,台北標準時間,-27.2,-38.3,-32.7,90.0,86.2,14.7,7.4,
D,118,2022-05-27,05:47:00,台北標準時間,-27.3,-38.2,-32.8,90.0,86.4,14.7,7.4,
D,118,2022-05-27,05:48:00,台北標準時間,-27.2,-38.2,-32.7,90.0,86.0,14.7,7.2,
D,118,2022-05-27,05:49:00,台北標準時間,-27.3,-38.3,-32.8,90.0,86.0,14.6,7.4,
D,118,2022-05-27,05:50:00,台北標準時間,-27.2,-38.2,-32.7,90.0,86.3,14.7,7.4,
D,118,2022-05-27,05:51:00,台北標準時間,-27.3,-38.2,-32.8,90.0,86.0,14.6,7.0,
D,118,2022-05-27,05:52:00,台北標準時間,-27.2,-38.2,-32.7,90.0,86.2,14.7,6.9,
D,118,2022-05-27,05:53:00,台北標準時間,-27.2,-38.1,-32.7,90.0,86.6,14.7,7.2,
D,118,2022-05-27,05:54:00,台北標準時間,-27.3,-38.2,-32.8,90.0,86.3,14.7,6.8,
D,118,2022-05-27,05:55:00,台北標準時間,-27.3,-38.1,-32.7,90.0,85.8,14.7,7.3,
D,118,2022-05-27,05:56:00,台北標準時間,-27.3,-38.2,-32.8,90.0,85.9,14.7,7.1,
D,118,2022-05-27,05:57:00,台北標準時間,-27.4,-38.3,-32.8,90.0,85.7,14.7,7.2,
D,118,2022-05-27,05:58:00,台北標準時間,-27.3,-38.3,-32.8,90.0,85.7,14.7,7.3,
D,118,2022-05-27,05:59:00,台北標準時間,-27.4,-38.3,-32.8,90.0,85.8,14.7,7.4,
D,118,2022-05-27,06:00:00,台北標準時間,-27.4,-38.3,-32.8,90.0,85.7,14.7,7.4,
D,118,2022-05-27,06:01:00,台北標準時間,-27.5,-38.4,-32.9,90.0,85.6,14.7,7.2,
D,118,2022-05-27,06:02:00,台北標準時間,-27.4,-38.2,-32.8,90.0,85.4,14.7,7.4,
D,118,2022-05-27,06:03:00,台北標準時間,-27.3,-38.3,-32.8,90.0,85.5,14.7,7.4,
D,118,2022-05-27,06:04:00,台北標準時間,-27.4,-38.3,-32.9,90.0,85.4,14.7,7.4,
D,118,2022-05-27,06:05:00,台北標準時間,-27.3,-38.3,-32.8,90.0,85.6,14.7,7.4,
D,118,2022-05-27,06:06:00,台北標準時間,-27.3,-38.3,-32.8,90.0,85.6,14.7,7.4,
D,118,2022-05-27,06:07:00,台北標準時間,-27.2,-38.2,-32.7,90.0,85.9,14.6,7.5,
D,118,2022-05-27,06:08:00,台北標準時間,-27.3,-38.2,-32.7,90.0,85.8,14.7,7.3,
D,118,2022-05-27,06:09:00,台北標準時間,-27.3,-38.3,-32.8,90.0,85.6,14.7,7.3,
D,118,2022-05-27,06:10:00,台北標準時間,-27.3,-38.2,-32.7,90.0,85.8,14.6,7.4,
D,118,2022-05-27,06:11:00,台北標準時間,-27.4,-38.3,-32.8,90.0,85.5,14.6,7.4,
D,118,2022-05-27,06:12:00,台北標準時間,-27.4,-38.3,-32.8,90.0,85.9,14.5,7.0,
D,118,2022-05-27,06:13:00,台北標準時間,-27.4,-38.3,-32.8,90.0,85.8,14.6,7.2,
D,118,2022-05-27,06:14:00,台北標準時間,-27.3,-38.3,-32.8,90.0,85.7,14.4,7.0,
D,118,2022-05-27,06:15:00,台北標準時間,-27.4,-38.3,-32.8,90.0,85.3,14.7,7.4,
D,118,2022-05-27,06:16:00,台北標準時間,-27.3,-38.4,-32.8,90.0,85.6,14.6,7.4,
D,118,2022-05-27,06:17:00,台北標準時間,-27.1,-38.3,-32.7,90.0,85.7,14.5,7.3,
D,118,2022-05-27,06:18:00,台北標準時間,-27.1,-38.2,-32.6,90.0,86.1,14.6,7.4,
D,118,2022-05-27,06:19:00,台北標準時間,-27.1,-38.3,-32.7,90.0,85.9,14.4,7.4,
D,118,2022-05-27,06:20:00,台北標準時間,-27.1,-38.3,-32.7,90.0,85.4,14.5,7.4,
D,118,2022-05-27,06:21:00,台北標準時間,-27.1,-38.3,-32.7,90.0,85.5,14.4,7.5,
D,118,2022-05-27,06:22:00,台北標準時間,-27.1,-38.3,-32.7,90.0,86.0,14.2,7.5,
D,118,2022-05-27,06:23:00,台北標準時間,-27.1,-38.3,-32.7,90.0,85.6,14.6,7.5,
D,118,2022-05-27,06:24:00,台北標準時間,-27.1,-38.3,-32.7,90.0,86.0,14.7,7.4,
D,118,2022-05-27,06:25:00,台北標準時間,-27.2,-38.2,-32.7,90.0,85.9,14.7,7.5,
D,118,2022-05-27,06:26:00,台北標準時間,-27.2,-38.2,-32.7,90.0,86.1,14.7,7.5,
D,118,2022-05-27,06:27:00,台北標準時間,-27.3,-38.2,-32.8,90.0,85.2,14.6,7.5,
D,118,2022-05-27,06:28:00,台北標準時間,-27.3,-38.3,-32.8,90.0,85.6,14.4,7.4,
D,118,2022-05-27,06:29:00,台北標準時間,-27.3,-38.3,-32.8,90.0,85.1,14.6,7.5,
D,118,2022-05-27,06:30:00,台北標準時間,-27.4,-38.2,-32.8,90.0,85.1,14.6,7.5,
D,118,2022-05-27,06:31:00,台北標準時間,-27.3,-38.2,-32.8,90.0,85.6,14.6,7.4,
D,118,2022-05-27,06:32:00,台北標準時間,-27.3,-38.2,-32.8,90.0,85.6,14.6,7.5,
D,118,2022-05-27,06:33:00,台北標準時間,-27.3,-38.2,-32.8,90.0,85.7,14.7,7.5,
D,118,2022-05-27,06:34:00,台北標準時間,-27.4,-38.2,-32.8,90.0,85.7,14.6,7.4,
D,118,2022-05-27,06:35:00,台北標準時間,-27.3,-38.2,-32.7,90.0,86.0,14.5,7.4,
D,118,2022-05-27,06:36:00,台北標準時間,-27.4,-38.2,-32.8,90.0,85.7,14.7,7.5,
D,118,2022-05-27,06:37:00,台北標準時間,-27.4,-38.1,-32.8,90.0,86.1,14.5,7.5,
D,118,2022-05-27,06:38:00,台北標準時間,-27.4,-38.3,-32.9,90.0,85.5,14.5,7.4,
D,118,2022-05-27,06:39:00,台北標準時間,-27.4,-38.2,-32.8,90.0,85.7,14.6,7.5,
D,118,2022-05-27,06:40:00,台北標準時間,-27.3,-38.2,-32.7,90.0,86.2,14.6,7.5,
D,118,2022-05-27,06:41:00,台北標準時間,-27.3,-38.2,-32.7,90.0,86.2,14.5,7.4,
D,118,2022-05-27,06:42:00,台北標準時間,-27.2,-38.1,-32.7,90.0,86.4,14.6,7.4,
D,118,2022-05-27,06:43:00,台北標準時間,-27.2,-38.2,-32.7,90.0,86.2,14.3,7.1,
D,118,2022-05-27,06:44:00,台北標準時間,-27.2,-38.2,-32.7,90.0,86.3,14.4,7.4,
D,118,2022-05-27,06:45:00,台北標準時間,-27.2,-38.2,-32.7,90.0,86.0,14.6,7.4,
D,118,2022-05-27,06:46:00,台北標準時間,-27.1,-38.2,-32.7,90.0,86.2,14.6,7.5,
D,118,2022-05-27,06:47:00,台北標準時間,-27.2,-38.3,-32.7,90.0,85.9,14.6,7.4,
D,118,2022-05-27,06:48:00,台北標準時間,-27.2,-38.3,-32.7,90.0,85.9,14.6,7.4,
D,118,2022-05-27,06:49:00,台北標準時間,-27.3,-38.2,-32.7,90.0,86.0,14.8,7.4,
D,118,2022-05-27,06:50:00,台北標準時間,-27.1,-38.1,-32.6,90.0,86.7,14.6,7.5,
D,118,2022-05-27,06:51:00,台北標準時間,-27.1,-38.2,-32.7,90.0,86.4,14.6,7.4,
D,118,2022-05-27,06:52:00,台北標準時間,-27.0,-38.2,-32.6,90.0,86.4,14.6,7.5,
D,118,2022-05-27,06:53:00,台北標準時間,-27.0,-38.1,-32.5,90.0,86.8,14.7,7.4,
D,118,2022-05-27,06:54:00,台北標準時間,-27.1,-38.1,-32.6,90.0,86.6,14.7,7.4,
D,118,2022-05-27,06:55:00,台北標準時間,-27.1,-38.2,-32.6,90.0,86.6,14.6,7.4,
D,118,2022-05-27,06:56:00,台北標準時間,-27.2,-38.2,-32.7,90.0,86.3,14.6,7.4,
D,118,2022-05-27,06:57:00,台北標準時間,-27.1,-38.2,-32.7,90.0,86.3,14.6,7.5,
D,118,2022-05-27,06:58:00,台北標準時間,-27.1,-38.2,-32.7,90.0,86.1,14.5,7.4,
D,118,2022-05-27,06:59:00,台北標準時間,-27.2,-38.2,-32.7,90.0,85.9,14.7,7.3,
D,118,2022-05-27,07:00:00,台北標準時間,-27.2,-38.2,-32.7,90.0,86.5,14.7,7.4,
D,118,2022-05-27,07:01:00,台北標準時間,-27.1,-38.2,-32.6,90.0,86.2,14.6,7.4,
D,118,2022-05-27,07:02:00,台北標準時間,-27.1,-38.2,-32.6,90.0,86.0,14.7,7.4,
D,118,2022-05-27,07:03:00,台北標準時間,-26.9,-38.2,-32.6,90.0,86.9,14.7,7.4,
D,118,2022-05-27,07:04:00,台北標準時間,-26.6,-38.2,-32.4,90.0,86.9,14.7,7.4,
D,118,2022-05-27,07:05:00,台北標準時間,-26.5,-38.2,-32.3,90.0,87.2,14.5,7.4,
D,118,2022-05-27,07:06:00,台北標準時間,-26.5,-38.2,-32.4,90.0,86.5,14.5,7.4,
D,118,2022-05-27,07:07:00,台北標準時間,-26.7,-38.2,-32.5,90.0,86.5,14.5,7.1,
D,118,2022-05-27,07:08:00,台北標準時間,-26.7,-38.3,-32.5,90.0,86.4,14.5,7.3,
D,118,2022-05-27,07:09:00,台北標準時間,-26.8,-38.3,-32.5,90.0,86.4,14.0,7.4,
D,118,2022-05-27,07:10:00,台北標準時間,-26.7,-38.2,-32.5,90.0,86.6,14.6,7.5,
D,118,2022-05-27,07:11:00,台北標準時間,-26.8,-38.2,-32.5,90.0,86.6,14.2,7.3,
D,118,2022-05-27,07:12:00,台北標準時間,-26.7,-38.2,-32.5,90.0,86.9,14.2,7.5,
D,118,2022-05-27,07:13:00,台北標準時間,-26.8,-38.2,-32.5,90.0,86.2,14.6,7.4,
D,118,2022-05-27,07:14:00,台北標準時間,-26.7,-38.2,-32.5,90.0,86.2,14.6,7.3,
D,118,2022-05-27,07:15:00,台北標準時間,-26.8,-38.3,-32.5,90.0,86.2,14.5,7.3,
D,118,2022-05-27,07:16:00,台北標準時間,-26.6,-38.2,-32.4,90.0,86.5,14.4,7.2,
D,118,2022-05-27,07:17:00,台北標準時間,-26.6,-38.2,-32.4,90.0,86.1,14.2,7.4,
D,118,2022-05-27,07:18:00,台北標準時間,-26.7,-38.2,-32.5,90.0,86.2,14.5,7.4,
D,118,2022-05-27,07:19:00,台北標準時間,-26.7,-38.1,-32.4,90.0,86.4,14.7,7.4,
D,118,2022-05-27,07:20:00,台北標準時間,-26.7,-38.2,-32.5,90.0,86.1,14.5,7.4,
D,118,2022-05-27,07:21:00,台北標準時間,-26.7,-38.2,-32.4,90.0,86.2,14.6,7.3,
D,118,2022-05-27,07:22:00,台北標準時間,-26.7,-38.3,-32.5,90.0,86.2,14.4,6.9,
D,118,2022-05-27,07:23:00,台北標準時間,-26.8,-38.3,-32.5,90.0,85.6,14.6,7.4,
D,118,2022-05-27,07:24:00,台北標準時間,-26.7,-38.2,-32.4,90.0,86.4,14.2,7.4,
D,118,2022-05-27,07:25:00,台北標準時間,-26.7,-38.2,-32.5,90.0,86.7,14.6,7.2,
D,118,2022-05-27,07:26:00,台北標準時間,-26.7,-38.2,-32.4,90.0,86.9,14.5,7.4,
D,118,2022-05-27,07:27:00,台北標準時間,-26.7,-38.2,-32.5,90.0,86.3,14.4,7.1,
D,118,2022-05-27,07:28:00,台北標準時間,-26.5,-38.1,-32.3,90.0,87.2,14.4,7.2,
D,118,2022-05-27,07:29:00,台北標準時間,-26.5,-38.2,-32.4,90.0,87.2,14.1,7.3,
D,118,2022-05-27,07:30:00,台北標準時間,-26.5,-38.2,-32.3,90.0,87.0,14.1,7.5,
D,118,2022-05-27,07:31:00,台北標準時間,-26.7,-38.2,-32.5,90.0,86.7,14.0,7.5,
D,118,2022-05-27,07:32:00,台北標準時間,-26.6,-38.2,-32.4,90.0,86.8,14.1,7.3,
D,118,2022-05-27,07:33:00,台北標準時間,-26.7,-38.2,-32.4,90.0,86.0,14.3,7.4,
D,118,2022-05-27,07:34:00,台北標準時間,-26.7,-38.2,-32.4,90.0,86.2,14.5,7.5,
D,118,2022-05-27,07:35:00,台北標準時間,-26.7,-38.2,-32.4,90.0,86.1,14.0,7.5,
D,118,2022-05-27,07:36:00,台北標準時間,-26.6,-38.2,-32.4,90.0,86.8,14.4,7.5,
D,118,2022-05-27,07:37:00,台北標準時間,-26.6,-38.1,-32.4,90.0,87.1,14.0,7.5,
D,118,2022-05-27,07:38:00,台北標準時間,-26.5,-38.1,-32.3,90.0,86.7,14.3,7.4,
D,118,2022-05-27,07:39:00,台北標準時間,-26.6,-38.2,-32.4,90.0,86.3,14.3,7.5,
D,118,2022-05-27,07:40:00,台北標準時間,-26.5,-38.1,-32.3,90.0,86.6,14.1,7.5,
D,118,2022-05-27,07:41:00,台北標準時間,-26.4,-38.2,-32.3,90.0,86.2,14.2,7.4,
D,118,2022-05-27,07:42:00,台北標準時間,-26.6,-38.1,-32.3,90.0,86.5,14.0,7.4,
D,118,2022-05-27,07:43:00,台北標準時間,-26.6,-38.2,-32.4,90.0,86.5,13.8,7.4,
D,118,2022-05-27,07:44:00,台北標準時間,-26.6,-38.2,-32.4,90.0,87.0,14.5,7.4,
D,118,2022-05-27,07:45:00,台北標準時間,-26.6,-38.2,-32.4,90.0,86.3,14.6,7.4,
D,118,2022-05-27,07:46:00,台北標準時間,-26.6,-38.2,-32.4,90.0,86.1,14.1,7.5,
D,118,2022-05-27,07:47:00,台北標準時間,-26.7,-38.4,-32.5,90.0,85.9,14.7,7.4,
D,118,2022-05-27,07:48:00,台北標準時間,-26.7,-38.3,-32.5,90.0,86.1,14.1,7.4,
D,118,2022-05-27,07:49:00,台北標準時間,-26.7,-38.4,-32.5,90.0,85.4,14.5,7.4,
D,118,2022-05-27,07:50:00,台北標準時間,-26.7,-38.3,-32.5,90.0,85.7,14.4,7.3,
D,118,2022-05-27,07:51:00,台北標準時間,-26.8,-38.3,-32.6,90.0,85.6,14.5,7.4,
D,118,2022-05-27,07:52:00,台北標準時間,-26.6,-38.3,-32.4,90.0,85.7,14.5,7.5,
D,118,2022-05-27,07:53:00,台北標準時間,-26.7,-38.4,-32.5,90.0,85.4,14.1,7.4,
D,118,2022-05-27,07:54:00,台北標準時間,-26.7,-38.4,-32.5,90.0,85.4,14.2,7.4,
D,118,2022-05-27,07:55:00,台北標準時間,-26.8,-38.3,-32.5,90.0,85.9,14.4,7.4,
D,118,2022-05-27,07:56:00,台北標準時間,-26.7,-38.4,-32.6,90.0,85.1,14.3,7.1,
D,118,2022-05-27,07:57:00,台北標準時間,-26.7,-38.2,-32.5,90.0,85.5,14.4,7.4,
D,118,2022-05-27,07:58:00,台北標準時間,-26.7,-38.2,-32.5,90.0,85.1,14.4,7.5,
D,118,2022-05-27,07:59:00,台北標準時間,-26.7,-38.2,-32.5,90.0,85.2,14.6,7.5,
D,118,2022-05-27,08:00:00,台北標準時間,-26.6,-38.2,-32.4,90.0,85.4,14.3,7.5,
D,118,2022-05-27,08:01:00,台北標準時間,-26.7,-38.2,-32.5,90.0,84.9,14.4,7.4,
D,118,2022-05-27,08:02:00,台北標準時間,-26.7,-38.2,-32.4,90.0,85.0,14.5,7.5,
D,118,2022-05-27,08:03:00,台北標準時間,-26.7,-38.2,-32.4,90.0,85.0,14.7,7.5,
D,118,2022-05-27,08:04:00,台北標準時間,-26.6,-38.1,-32.3,90.0,86.0,14.6,7.5,
D,118,2022-05-27,08:05:00,台北標準時間,-26.6,-38.1,-32.3,90.0,85.7,14.6,7.5,
D,118,2022-05-27,08:06:00,台北標準時間,-26.6,-38.0,-32.3,90.0,86.4,14.1,7.5,
D,118,2022-05-27,08:07:00,台北標準時間,-26.6,-38.1,-32.3,90.0,86.3,14.3,7.5,
D,118,2022-05-27,08:08:00,台北標準時間,-26.7,-38.0,-32.4,90.0,86.0,14.1,7.5,
D,118,2022-05-27,08:09:00,台北標準時間,-26.6,-38.1,-32.3,90.0,86.1,14.1,7.5,
