D,119,2022-08-23,10:08:00,台北標準時間,-37.2,-52.5,-44.8,72.0,43.3,,1.6,13.8
D,119,2022-08-23,10:09:00,台北標準時間,-37.2,-52.7,-45.0,72.0,42.6,,1.6,13.4
D,119,2022-08-23,10:10:00,台北標準時間,-37.2,-52.7,-45.0,72.0,42.6,,1.6,13.8
D,119,2022-08-23,10:11:00,台北標準時間,-37.3,-53.0,-45.2,72.0,42.4,,1.6,13.5
D,119,2022-08-23,10:12:00,台北標準時間,-37.3,-53.8,-45.5,72.0,39.6,,1.6,14.1
D,119,2022-08-23,10:13:00,台北標準時間,-37.1,-54.0,-45.5,72.0,38.7,,1.6,14.1
D,119,2022-08-23,10:14:00,台北標準時間,-37.1,-54.0,-45.6,72.0,38.5,,1.6,14.1
D,119,2022-08-23,10:15:00,台北標準時間,-37.1,-54.1,-45.6,72.0,38.2,,1.6,14.1
D,119,2022-08-23,10:16:00,台北標準時間,-37.1,-54.1,-45.6,72.0,38.1,,1.5,14.1
D,119,2022-08-23,10:17:00,台北標準時間,-37.0,-54.2,-45.6,72.0,37.5,,1.6,14.3
D,119,2022-08-23,10:18:00,台北標準時間,-34.8,-51.6,-43.2,72.0,38.5,,1.6,16.7
D,119,2022-08-23,10:19:00,台北標準時間,-34.8,-51.9,-43.3,72.0,38.1,,1.6,17.8
D,119,2022-08-23,10:20:00,台北標準時間,-35.0,-51.6,-43.3,72.0,39.4,,1.6,16.5
D,119,2022-08-23,10:21:00,台北標準時間,-36.2,-53.0,-44.6,72.0,38.3,,1.6,14.9
D,119,2022-08-23,10:22:00,台北標準時間,-35.5,-52.3,-43.9,72.0,36.9,,1.6,15.5
D,119,2022-08-23,10:23:00,台北標準時間,-34.8,-51.4,-43.1,72.0,39.1,,1.6,16.5
D,119,2022-08-23,10:24:00,台北標準時間,-36.6,-53.6,-45.1,72.0,37.5,,1.5,14.5
D,119,2022-08-23,10:25:00,台北標準時間,-36.6,-53.7,-45.1,72.0,38.1,,1.6,14.3
D,119,2022-08-23,10:26:00,台北標準時間,-36.9,-54.0,-45.5,72.0,37.6,,1.6,14.6
D,119,2022-08-23,10:27:00,台北標準時間,-36.8,-53.9,-45.3,72.0,38.1,,1.6,14.3
D,119,2022-08-23,10:28:00,台北標準時間,-36.5,-53.5,-45.0,72.0,38.2,,1.6,14.3
D,119,2022-08-23,10:29:00,台北標準時間,-36.8,-54.0,-45.4,72.0,38.2,,1.6,14.1
D,119,2022-08-23,10:30:00,台北標準時間,-36.9,-54.0,-45.4,72.0,37.7,,1.6,14.1
D,119,2022-08-23,10:31:00,台北標準時間,-36.4,-53.3,-44.9,72.0,38.6,,1.6,14.5
D,119,2022-08-23,10:32:00,台北標準時間,-35.2,-51.8,-43.5,72.0,39.5,,1.6,15.7
D,119,2022-08-23,10:33:00,台北標準時間,-33.9,-50.9,-42.4,72.0,36.7,,1.6,18.9
D,119,2022-08-23,10:34:00,台北標準時間,-36.2,-53.4,-44.8,72.0,36.3,,1.5,14.8
D,119,2022-08-23,10:35:00,台北標準時間,-34.7,-51.3,-43.0,72.0,38.9,,1.6,16.5
D,119,2022-08-23,10:36:00,台北標準時間,-34.7,-51.9,-43.3,72.0,35.0,,1.6,19.1
D,119,2022-08-23,10:37:00,台北標準時間,-33.8,-50.6,-42.2,72.0,38.1,,1.6,17.9
D,119,2022-08-23,10:38:00,台北標準時間,-34.0,-50.6,-42.3,72.0,39.2,,1.6,17.5
D,119,2022-08-23,10:39:00,台北標準時間,-33.8,-50.8,-42.3,72.0,37.1,,1.6,18.3
D,119,2022-08-23,10:40:00,台北標準時間,-35.2,-52.0,-43.6,72.0,37.3,,1.6,15.7
D,119,2022-08-23,10:41:00,台北標準時間,-33.6,-50.5,-42.1,72.0,38.1,,1.6,17.9
D,119,2022-08-23,10:42:00,台北標準時間,-35.4,-52.7,-44.0,72.0,34.8,,1.6,16.7
D,119,2022-08-23,10:43:00,台北標準時間,-35.1,-51.7,-43.4,72.0,38.0,,1.6,15.7
D,119,2022-08-23,10:44:00,台北標準時間,-34.4,-50.9,-42.6,72.0,38.6,,1.6,16.3
D,119,2022-08-23,10:45:00,台北標準時間,-34.5,-51.1,-42.8,72.0,39.3,,1.6,16.2
D,119,2022-08-23,10:46:00,台北標準時間,-34.0,-50.7,-42.4,72.0,36.7,,1.6,16.5
D,119,2022-08-23,10:47:00,台北標準時間,-33.9,-50.4,-42.1,72.0,39.3,,1.6,17.0
D,119,2022-08-23,10:48:00,台北標準時間,-34.1,-50.6,-42.4,72.0,38.8,,1.6,16.0
D,119,2022-08-23,10:49:00,台北標準時間,-34.9,-51.5,-43.2,72.0,38.8,,1.6,15.4
D,119,2022-08-23,10:50:00,台北標準時間,-33.0,-49.7,-41.4,72.0,39.0,,1.6,17.4
D,119,2022-08-23,10:51:00,台北標準時間,-35.5,-52.3,-43.9,72.0,38.1,,1.6,15.5
D,119,2022-08-23,10:52:00,台北標準時間,-33.9,-50.6,-42.2,72.0,38.4,,1.6,16.9
D,119,2022-08-23,10:53:00,台北標準時間,-34.8,-51.3,-43.0,72.0,39.3,,1.6,15.6
D,119,2022-08-23,10:54:00,台北標準時間,-34.1,-50.6,-42.4,72.0,39.1,,1.6,17.4
D,119,2022-08-23,10:55:00,台北標準時間,-35.7,-52.5,-44.1,72.0,37.7,,1.6,14.7
D,119,2022-08-23,10:56:00,台北標準時間,-33.9,-50.7,-42.3,72.0,38.4,,1.6,17.4
D,119,2022-08-23,10:57:00,台北標準時間,-33.5,-50.4,-41.9,72.0,37.6,,1.6,18.2
D,119,2022-08-23,10:58:00,台北標準時間,-34.8,-51.3,-43.1,72.0,39.0,,1.6,15.4
D,119,2022-08-23,10:59:00,台北標準時間,-34.0,-51.0,-42.5,72.0,34.5,,1.6,18.0
D,119,2022-08-23,11:00:00,台北標準時間,-34.0,-50.6,-42.3,72.0,39.0,,1.6,17.0
D,119,2022-08-23,11:01:00,台北標準時間,-33.5,-50.2,-41.8,72.0,38.5,,1.6,17.6
D,119,2022-08-23,11:02:00,台北標準時間,-33.6,-50.4,-42.0,72.0,36.8,,1.6,18.6
D,119,2022-08-23,11:03:00,台北標準時間,-35.7,-52.6,-44.1,72.0,37.4,,1.5,14.8
D,119,2022-08-23,11:04:00,台北標準時間,-33.8,-50.8,-42.3,72.0,37.2,,1.6,18.1
D,119,2022-08-23,11:05:00,台北標準時間,-36.4,-53.6,-45.0,72.0,37.5,,1.6,14.6
D,119,2022-08-23,11:06:00,台北標準時間,-34.0,-51.1,-42.6,72.0,38.1,,1.6,17.6
D,119,2022-08-23,11:07:00,台北標準時間,-33.7,-50.2,-41.9,72.0,39.1,,1.6,17.6
D,119,2022-08-23,11:08:00,台北標準時間,-34.8,-51.6,-43.2,72.0,36.5,,1.6,15.9
D,119,2022-08-23,11:09:00,台北標準時間,-34.9,-51.6,-43.3,72.0,37.6,,1.5,15.3
D,119,2022-08-23,11:10:00,台北標準時間,-33.9,-50.3,-42.1,72.0,39.3,,1.6,17.1
D,119,2022-08-23,11:11:00,台北標準時間,-34.5,-51.0,-42.8,72.0,39.3,,1.6,16.3
D,119,2022-08-23,11:12:00,台北標準時間,-34.7,-51.2,-42.9,72.0,39.4,,1.6,16.1
D,119,2022-08-23,11:13:00,台北標準時間,-34.9,-51.4,-43.1,72.0,39.5,,1.6,15.6
D,119,2022-08-23,11:14:00,台北標準時間,-34.5,-51.0,-42.8,72.0,39.0,,1.6,16.4
D,119,2022-08-23,11:15:00,台北標準時間,-34.6,-51.2,-42.9,72.0,39.4,,1.6,16.3
D,119,2022-08-23,11:16:00,台北標準時間,-33.7,-50.6,-42.1,72.0,36.9,,1.6,19.0
D,119,2022-08-23,11:17:00,台北標準時間,-34.1,-50.6,-42.4,72.0,38.8,,1.6,16.8
D,119,2022-08-23,11:18:00,台北標準時間,-34.3,-50.7,-42.5,72.0,39.0,,1.6,16.4
D,119,2022-08-23,11:19:00,台北標準時間,-35.0,-51.5,-43.3,72.0,38.5,,1.6,15.7
D,119,2022-08-23,11:20:00,台北標準時間,-35.8,-52.6,-44.2,72.0,38.2,,1.6,14.9
D,119,2022-08-23,11:21:00,台北標準時間,-36.0,-52.9,-44.5,72.0,38.1,,1.6,14.9
D,119,2022-08-23,11:22:00,台北標準時間,-34.2,-51.2,-42.7,72.0,35.6,,1.6,19.0
D,119,2022-08-23,11:23:00,台北標準時間,-34.0,-50.9,-42.4,72.0,38.5,,1.6,17.2
D,119,2022-08-23,11:24:00,台北標準時間,-36.0,-52.9,-44.5,72.0,38.5,,1.6,14.5
D,119,2022-08-23,11:25:00,台北標準時間,-34.9,-52.2,-43.6,72.0,34.1,,1.5,17.7
D,119,2022-08-23,11:26:00,台北標準時間,-34.1,-50.5,-42.3,72.0,39.2,,1.6,17.0
D,119,2022-08-23,11:27:00,台北標準時間,-34.8,-52.0,-43.4,72.0,33.9,,1.6,17.8
D,119,2022-08-23,11:28:00,台北標準時間,-34.6,-51.5,-43.0,72.0,36.6,,1.6,16.5
D,119,2022-08-23,11:29:00,台北標準時間,-35.2,-51.8,-43.5,72.0,38.8,,1.6,15.7
D,119,2022-08-23,11:30:00,台北標準時間,-34.3,-50.7,-42.5,72.0,38.7,,1.6,16.5
D,119,2022-08-23,11:31:00,台北標準時間,-36.2,-53.2,-44.7,72.0,37.6,,1.6,15.1
D,119,2022-08-23,11:32:00,台北標準時間,-34.8,-51.2,-43.0,72.0,39.6,,1.6,16.1
D,119,2022-08-23,11:33:00,台北標準時間,-36.4,-53.5,-45.0,72.0,37.1,,1.6,15.0
D,119,2022-08-23,11:34:00,台北標準時間,-33.7,-50.6,-42.1,72.0,35.8,,1.6,19.0
D,119,2022-08-23,11:35:00,台北標準時間,-34.1,-51.1,-42.6,72.0,37.2,,1.5,18.6
D,119,2022-08-23,11:36:00,台北標準時間,-35.4,-52.1,-43.7,72.0,38.8,,1.6,14.7
D,119,2022-08-23,11:37:00,台北標準時間,-35.1,-51.6,-43.4,72.0,38.3,,1.6,15.4
D,119,2022-08-23,11:38:00,台北標準時間,-34.8,-51.2,-43.0,72.0,38.9,,1.6,16.0
D,119,2022-08-23,11:39:00,台北標準時間,-34.2,-50.7,-42.5,72.0,39.0,,1.6,16.5
D,119,2022-08-23,11:40:00,台北標準時間,-35.6,-52.3,-43.9,72.0,38.3,,1.6,15.3
D,119,2022-08-23,11:41:00,台北標準時間,-34.6,-51.0,-42.8,72.0,39.3,,1.6,16.2
D,119,2022-08-23,11:42:00,台北標準時間,-34.1,-50.5,-42.3,72.0,39.3,,1.6,17.0
D,119,2022-08-23,11:43:00,台北標準時間,-35.0,-51.7,-43.3,72.0,37.1,,1.5,15.8
D,119,2022-08-23,11:44:00,台北標準時間,-35.1,-51.7,-43.4,72.0,38.3,,1.6,15.3
D,119,2022-08-23,11:45:00,台北標準時間,-35.3,-52.3,-43.8,72.0,36.3,,1.6,15.6
D,119,2022-08-23,11:46:00,台北標準時間,-34.0,-50.3,-42.2,72.0,39.2,,1.6,16.9
D,119,2022-08-23,11:47:00,台北標準時間,-35.3,-52.3,-43.8,72.0,36.7,,1.6,15.7
D,119,2022-08-23,11:48:00,台北標準時間,-33.6,-50.1,-41.9,72.0,39.0,,1.6,18.1
D,119,2022-08-23,11:49:00,台北標準時間,-34.7,-51.5,-43.1,72.0,36.1,,1.6,16.5
D,119,2022-08-23,11:50:00,台北標準時間,-34.3,-50.8,-42.5,72.0,38.9,,1.6,17.2
D,119,2022-08-23,11:51:00,台北標準時間,-33.8,-50.2,-42.0,72.0,39.3,,1.6,17.3
D,119,2022-08-23,11:52:00,台北標準時間,-34.3,-51.1,-42.7,72.0,35.6,,1.6,17.0
D,119,2022-08-23,11:53:00,台北標準時間,-33.4,-50.0,-41.7,72.0,38.7,,1.6,17.7
D,119,2022-08-23,11:54:00,台北標準時間,-33.6,-49.9,-41.7,72.0,39.3,,1.6,16.9
D,119,2022-08-23,11:55:00,台北標準時間,-33.4,-50.3,-41.8,72.0,36.1,,1.5,19.3
D,119,2022-08-23,11:56:00,台北標準時間,-34.1,-51.0,-42.5,72.0,34.9,,1.6,18.0
D,119,2022-08-23,11:57:00,台北標準時間,-35.6,-52.3,-43.9,72.0,37.9,,1.6,15.4
D,119,2022-08-23,11:58:00,台北標準時間,-35.3,-52.0,-43.7,72.0,38.8,,1.6,15.4
D,119,2022-08-23,11:59:00,台北標準時間,-33.8,-50.4,-42.1,72.0,38.5,,1.6,17.7
D,119,2022-08-23,12:00:00,台北標準時間,-33.3,-49.9,-41.6,72.0,38.5,,1.6,17.5
D,119,2022-08-23,12:01:00,台北標準時間,-34.3,-51.2,-42.7,72.0,35.6,,1.4,16.8
D,119,2022-08-23,12:02:00,台北標準時間,-33.2,-49.8,-41.5,72.0,38.5,,1.6,17.6
D,119,2022-08-23,12:03:00,台北標準時間,-33.5,-50.3,-41.9,72.0,38.0,,1.6,17.9
D,119,2022-08-23,12:04:00,台北標準時間,-33.8,-50.2,-42.0,72.0,38.8,,1.6,17.3
D,119,2022-08-23,12:05:00,台北標準時間,-34.1,-50.5,-42.3,72.0,39.4,,1.6,16.9
D,119,2022-08-23,12:06:00,台北標準時間,-34.1,-50.5,-42.3,72.0,39.4,,1.6,16.8
D,119,2022-08-23,12:07:00,台北標準時間,-33.8,-50.5,-42.1,72.0,36.2,,1.6,17.2
D,119,2022-08-23,12:08:00,台北標準時間,-33.7,-50.1,-41.9,72.0,38.7,,1.6,16.9
D,119,2022-08-23,12:09:00,台北標準時間,-34.6,-51.1,-42.8,72.0,38.7,,1.6,15.8
D,119,2022-08-23,12:10:00,台北標準時間,-34.0,-50.4,-42.2,72.0,39.3,,1.6,16.9
D,119,2022-08-23,12:11:00,台北標準時間,-34.7,-51.5,-43.1,72.0,36.5,,1.5,16.5
D,119,2022-08-23,12:12:00,台北標準時間,-33.8,-50.2,-42.0,72.0,38.8,,1.6,16.8
D,119,2022-08-23,12:13:00,台北標準時間,-34.2,-50.7,-42.4,72.0,39.0,,1.6,16.8
D,119,2022-08-23,12:14:00,台北標準時間,-33.4,-50.3,-41.9,72.0,34.7,,1.6,19.2
D,119,2022-08-23,12:15:00,台北標準時間,-34.2,-51.1,-42.7,72.0,35.8,,1.4,16.9
D,119,2022-08-23,12:16:00,台北標準時間,-34.7,-51.3,-43.0,72.0,37.8,,1.6,16.0
D,119,2022-08-23,12:17:00,台北標準時間,-33.5,-49.8,-41.7,72.0,39.0,,1.6,17.4
D,119,2022-08-23,12:18:00,台北標準時間,-33.7,-50.1,-41.9,72.0,38.9,,1.6,17.4
D,119,2022-08-23,12:19:00,台北標準時間,-33.3,-50.2,-41.8,72.0,35.8,,1.6,19.4
D,119,2022-08-23,12:20:00,台北標準時間,-33.7,-50.1,-41.9,72.0,39.1,,1.6,16.9
D,119,2022-08-23,12:21:00,台北標準時間,-33.2,-50.1,-41.6,72.0,36.8,,1.6,19.6
D,119,2022-08-23,12:22:00,台北標準時間,-34.5,-51.0,-42.7,72.0,38.9,,1.6,16.1
D,119,2022-08-23,12:23:00,台北標準時間,-34.2,-50.6,-42.4,72.0,39.4,,1.6,16.4
D,119,2022-08-23,12:24:00,台北標準時間,-32.9,-49.2,-41.1,72.0,39.3,,1.6,17.8
D,119,2022-08-23,12:25:00,台北標準時間,-33.4,-50.1,-41.8,72.0,35.9,,1.6,17.7
D,119,2022-08-23,12:26:00,台北標準時間,-34.6,-51.3,-42.9,72.0,36.8,,1.6,16.2
D,119,2022-08-23,12:27:00,台北標準時間,-33.7,-50.6,-42.2,72.0,37.4,,1.5,18.3
D,119,2022-08-23,12:28:00,台北標準時間,-33.4,-50.1,-41.8,72.0,38.3,,1.6,17.7
D,119,2022-08-23,12:29:00,台北標準時間,-34.1,-50.6,-42.4,72.0,38.9,,1.6,16.5
D,119,2022-08-23,12:30:00,台北標準時間,-32.4,-48.8,-40.6,72.0,38.6,,1.5,18.2
D,119,2022-08-23,12:31:00,台北標準時間,-34.4,-51.1,-42.8,72.0,37.3,,1.6,15.7
D,119,2022-08-23,12:32:00,台北標準時間,-32.3,-48.7,-40.5,72.0,39.0,,1.6,17.7
D,119,2022-08-23,12:33:00,台北標準時間,-34.1,-50.8,-42.5,72.0,36.4,,1.5,16.5
D,119,2022-08-23,12:34:00,台北標準時間,-34.4,-51.1,-42.7,72.0,36.7,,1.6,16.0
D,119,2022-08-23,12:35:00,台北標準時間,-33.7,-50.1,-41.9,72.0,38.6,,1.6,16.3
D,119,2022-08-23,12:36:00,台北標準時間,-33.1,-49.8,-41.4,72.0,38.2,,1.6,18.8
D,119,2022-08-23,12:37:00,台北標準時間,-33.1,-49.7,-41.4,72.0,38.5,,1.6,17.8
D,119,2022-08-23,12:38:00,台北標準時間,-33.4,-50.2,-41.8,72.0,34.2,,1.6,18.1
D,119,2022-08-23,12:39:00,台北標準時間,-33.6,-50.5,-42.0,72.0,34.8,,1.6,17.7
D,119,2022-08-23,12:40:00,台北標準時間,-33.9,-50.3,-42.1,72.0,39.3,,1.6,16.4
D,119,2022-08-23,12:41:00,台北標準時間,-33.1,-49.6,-41.4,72.0,36.6,,1.6,16.9
D,119,2022-08-23,12:42:00,台北標準時間,-33.5,-50.0,-41.7,72.0,36.6,,1.6,16.9
D,119,2022-08-23,12:43:00,台北標準時間,-36.0,-52.6,-44.3,72.0,38.3,,1.6,14.9
D,119,2022-08-23,12:44:00,台北標準時間,-36.3,-52.8,-44.5,72.0,38.8,,1.2,14.4
D,119,2022-08-23,12:45:00,台北標準時間,-36.4,-52.9,-44.6,72.0,38.8,,1.4,14.6
D,119,2022-08-23,12:46:00,台北標準時間,-36.4,-53.0,-44.7,72.0,38.8,,1.5,14.2
D,119,2022-08-23,12:47:00,台北標準時間,-36.5,-53.0,-44.8,72.0,38.8,,1.2,15.0
D,119,2022-08-23,12:48:00,台北標準時間,-36.5,-53.1,-44.8,72.0,38.5,,1.4,14.2
D,119,2022-08-23,12:49:00,台北標準時間,-36.5,-53.2,-44.9,72.0,38.2,,1.5,14.6
D,119,2022-08-23,12:50:00,台北標準時間,-36.6,-53.2,-44.9,72.0,38.3,,1.3,14.4
D,119,2022-08-23,12:51:00,台北標準時間,-36.6,-53.2,-44.9,72.0,38.5,,1.5,14.7
D,119,2022-08-23,12:52:00,台北標準時間,-36.6,-53.2,-44.9,72.0,38.7,,1.4,14.5
D,119,2022-08-23,12:53:00,台北標準時間,-36.6,-53.1,-44.9,72.0,38.8,,1.3,14.2
D,119,2022-08-23,12:54:00,台北標準時間,-36.6,-53.1,-44.9,72.0,38.8,,1.4,14.5
D,119,2022-08-23,12:55:00,台北標準時間,-36.7,-53.2,-44.9,72.0,38.6,,1.4,14.4
D,119,2022-08-23,12:56:00,台北標準時間,-36.7,-53.2,-45.0,72.0,38.8,,1.3,14.2
D,119,2022-08-23,12:57:00,台北標準時間,-36.7,-53.3,-45.0,72.0,38.7,,1.4,14.3
D,119,2022-08-23,12:58:00,台北標準時間,-36.7,-53.3,-45.0,72.0,38.8,,1.3,14.3
D,119,2022-08-23,12:59:00,台北標準時間,-36.7,-53.3,-45.0,72.0,38.4,,1.2,14.3
D,119,2022-08-23,13:00:00,台北標準時間,-36.7,-53.3,-45.0,72.0,38.8,,1.4,14.7
D,119,2022-08-23,13:01:00,台北標準時間,-36.8,-53.3,-45.0,72.0,38.8,,1.4,14.3
D,119,2022-08-23,13:02:00,台北標準時間,-36.8,-53.3,-45.0,72.0,38.8,,1.5,14.6
D,119,2022-08-23,13:03:00,台北標準時間,-36.8,-53.3,-45.0,72.0,38.8,,1.3,14.8
D,119,2022-08-23,13:04:00,台北標準時間,-36.8,-53.3,-45.0,72.0,38.8,,1.3,14.2
D,119,2022-08-23,13:05:00,台北標準時間,-36.8,-53.3,-45.0,72.0,38.8,,1.3,14.3
D,119,2022-08-23,13:06:00,台北標準時間,-36.8,-53.3,-45.1,72.0,38.8,,1.3,14.2
D,119,2022-08-23,13:07:00,台北標準時間,-36.8,-53.3,-45.1,72.0,38.8,,1.2,14.2
D,119,2022-08-23,13:08:00,台北標準時間,-36.8,-53.3,-45.1,72.0,38.5,,1.3,14.4
D,119,2022-08-23,13:09:00,台北標準時間,-36.8,-53.3,-45.1,72.0,38.2,,1.3,14.2
D,119,2022-08-23,13:10:00,台北標準時間,-36.8,-53.4,-45.1,72.0,38.6,,1.4,14.5
D,119,2022-08-23,13:11:00,台北標準時間,-36.8,-53.3,-45.1,72.0,38.8,,1.4,14.6
D,119,2022-08-23,13:12:00,台北標準時間,-36.8,-53.3,-45.0,72.0,38.8,,1.3,14.8
D,119,2022-08-23,13:13:00,台北標準時間,-36.8,-53.3,-45.0,72.0,38.8,,1.4,14.5
D,119,2022-08-23,13:14:00,台北標準時間,-36.8,-53.3,-45.1,72.0,38.8,,1.2,14.8
D,119,2022-08-23,13:15:00,台北標準時間,-36.8,-53.4,-45.1,72.0,38.6,,1.2,14.4
D,119,2022-08-23,13:16:00,台北標準時間,-36.8,-53.4,-45.1,72.0,38.2,,1.3,14.2
D,119,2022-08-23,13:17:00,台北標準時間,-36.8,-53.4,-45.1,72.0,38.6,,1.4,14.4
D,119,2022-08-23,13:18:00,台北標準時間,-36.8,-53.4,-45.1,72.0,38.3,,1.4,14.4
D,119,2022-08-23,13:19:00,台北標準時間,-36.8,-53.3,-45.1,72.0,38.8,,1.5,14.3
D,119,2022-08-23,13:20:00,台北標準時間,-36.8,-53.3,-45.0,72.0,38.7,,1.4,14.6
D,119,2022-08-23,13:21:00,台北標準時間,-36.8,-53.3,-45.0,72.0,38.8,,1.5,14.5
D,119,2022-08-23,13:22:00,台北標準時間,-36.8,-53.4,-45.1,72.0,38.6,,1.2,14.3
D,119,2022-08-23,13:23:00,台北標準時間,-36.8,-53.4,-45.1,72.0,38.5,,1.4,14.3
D,119,2022-08-23,13:24:00,台北標準時間,-36.8,-53.4,-45.1,72.0,38.2,,1.4,14.8
D,119,2022-08-23,13:25:00,台北標準時間,-36.8,-53.4,-45.1,72.0,38.5,,1.3,14.3
D,119,2022-08-23,13:26:00,台北標準時間,-36.8,-53.4,-45.1,72.0,38.7,,1.5,14.5
D,119,2022-08-23,13:27:00,台北標準時間,-36.8,-53.3,-45.0,72.0,38.8,,1.4,15.0
D,119,2022-08-23,13:28:00,台北標準時間,-36.8,-53.3,-45.0,72.0,38.8,,1.3,14.3
D,119,2022-08-23,13:29:00,台北標準時間,-36.8,-53.3,-45.0,72.0,38.8,,1.0,14.5
D,119,2022-08-23,13:30:00,台北標準時間,-36.8,-53.4,-45.1,72.0,38.4,,1.2,14.6
D,119,2022-08-23,13:31:00,台北標準時間,-36.8,-53.4,-45.1,72.0,38.3,,1.3,14.6
D,119,2022-08-23,13:32:00,台北標準時間,-36.8,-53.4,-45.1,72.0,38.2,,1.4,14.5
D,119,2022-08-23,13:33:00,台北標準時間,-36.8,-53.4,-45.1,72.0,38.2,,1.3,14.7
D,119,2022-08-23,13:34:00,台北標準時間,-36.8,-53.3,-45.0,72.0,38.7,,1.3,14.7
D,119,2022-08-23,13:35:00,台北標準時間,-36.7,-53.3,-45.0,72.0,38.8,,1.3,14.6
D,119,2022-08-23,13:36:00,台北標準時間,-36.8,-53.3,-45.0,72.0,38.8,,1.5,14.4
D,119,2022-08-23,13:37:00,台北標準時間,-36.8,-53.3,-45.0,72.0,38.7,,1.4,14.7
D,119,2022-08-23,13:38:00,台北標準時間,-36.8,-53.3,-45.1,72.0,38.1,,1.3,14.9
D,119,2022-08-23,13:39:00,台北標準時間,-36.8,-53.4,-45.1,72.0,38.5,,1.2,14.5
D,119,2022-08-23,13:40:00,台北標準時間,-36.7,-53.3,-45.0,72.0,38.7,,1.2,14.4
D,119,2022-08-23,13:41:00,台北標準時間,-36.8,-53.3,-45.0,72.0,38.7,,1.2,14.3
D,119,2022-08-23,13:42:00,台北標準時間,-36.7,-53.3,-45.0,72.0,38.8,,1.3,14.7
D,119,2022-08-23,13:43:00,台北標準時間,-36.7,-53.2,-45.0,72.0,38.8,,1.5,14.3
D,119,2022-08-23,13:44:00,台北標準時間,-36.7,-53.3,-45.0,72.0,38.5,,1.3,14.3
D,119,2022-08-23,13:45:00,台北標準時間,-36.8,-53.3,-45.0,72.0,38.4,,1.1,14.2
D,119,2022-08-23,13:46:00,台北標準時間,-36.7,-53.3,-45.0,72.0,38.3,,1.3,14.9
D,119,2022-08-23,13:47:00,台北標準時間,-36.8,-53.3,-45.0,72.0,38.3,,1.1,14.4
D,119,2022-08-23,13:48:00,台北標準時間,-36.7,-53.3,-45.0,72.0,38.2,,1.1,14.2
D,119,2022-08-23,13:49:00,台北標準時間,-36.7,-53.3,-45.0,72.0,38.8,,1.1,15.0
D,119,2022-08-23,13:50:00,台北標準時間,-36.8,-53.2,-45.0,72.0,38.7,,1.2,14.3
D,119,2022-08-23,13:51:00,台北標準時間,-36.7,-53.2,-45.0,72.0,38.8,,1.3,14.7
D,119,2022-08-23,13:52:00,台北標準時間,-36.7,-53.3,-45.0,72.0,38.7,,1.2,14.9
D,119,2022-08-23,13:53:00,台北標準時間,-36.7,-53.4,-45.1,72.0,38.2,,1.0,14.5
D,119,2022-08-23,13:54:00,台北標準時間,-36.7,-53.3,-45.0,72.0,38.5,,1.0,14.4
D,119,2022-08-23,13:55:00,台北標準時間,-36.7,-53.4,-45.0,72.0,38.6,,1.1,14.2
D,119,2022-08-23,13:56:00,台北標準時間,-36.7,-53.3,-45.0,72.0,38.3,,1.1,14.5
D,119,2022-08-23,13:57:00,台北標準時間,-36.8,-53.3,-45.0,72.0,38.8,,1.0,14.3
D,119,2022-08-23,13:58:00,台北標準時間,-36.7,-53.2,-45.0,72.0,38.8,,1.1,14.3
D,119,2022-08-23,13:59:00,台北標準時間,-36.8,-53.2,-45.0,72.0,38.8,,1.3,14.8
D,119,2022-08-23,14:00:00,台北標準時間,-36.8,-53.2,-45.0,72.0,38.8,,1.3,14.2
D,119,2022-08-23,14:01:00,台北標準時間,-36.8,-53.3,-45.0,72.0,38.6,,1.3,14.3
D,119,2022-08-23,14:02:00,台北標準時間,-36.8,-53.3,-45.0,72.0,38.4,,1.1,14.6
D,119,2022-08-23,14:03:00,台北標準時間,-36.8,-53.3,-45.0,72.0,38.2,,1.1,14.3
D,119,2022-08-23,14:04:00,台北標準時間,-36.7,-53.3,-45.0,72.0,38.3,,1.0,14.4
D,119,2022-08-23,14:05:00,台北標準時間,-36.8,-53.3,-45.0,72.0,38.5,,1.3,14.9
D,119,2022-08-23,14:06:00,台北標準時間,-36.8,-53.2,-45.0,72.0,38.8,,1.3,14.4
D,119,2022-08-23,14:07:00,台北標準時間,-36.8,-53.1,-44.9,72.0,39.6,,1.4,14.4
D,119,2022-08-23,14:08:00,台北標準時間,-36.8,-53.1,-45.0,72.0,39.5,,1.1,14.2
D,119,2022-08-23,14:09:00,台北標準時間,-36.9,-53.2,-45.0,72.0,39.2,,1.1,14.3
D,119,2022-08-23,14:10:00,台北標準時間,-36.8,-53.1,-45.0,72.0,39.6,,1.1,14.2
D,119,2022-08-23,14:11:00,台北標準時間,-36.8,-53.1,-45.0,72.0,39.8,,1.1,14.2
D,119,2022-08-23,14:12:00,台北標準時間,-36.8,-53.0,-44.9,72.0,40.3,,1.3,14.2
D,119,2022-08-23,14:13:00,台北標準時間,-36.8,-53.0,-44.9,72.0,39.7,,1.2,14.2
D,119,2022-08-23,14:14:00,台北標準時間,-36.8,-53.1,-45.0,72.0,39.6,,1.0,14.2
D,119,2022-08-23,14:15:00,台北標準時間,-36.9,-53.1,-45.0,72.0,39.6,,1.0,14.3
D,119,2022-08-23,14:16:00,台北標準時間,-36.8,-53.0,-44.9,72.0,39.6,,1.3,14.2
D,119,2022-08-23,14:17:00,台北標準時間,-36.9,-53.0,-44.9,72.0,39.9,,1.1,14.4
