D,121,2022-08-23,10:29:00,台北標準時間,-47.1,,-47.1,100.0,90.0,,12.3,2.6
D,121,2022-08-23,10:30:00,台北標準時間,-47.1,,-47.1,100.0,89.7,,12.3,3.0
D,121,2022-08-23,10:31:00,台北標準時間,-47.1,,-47.1,100.0,89.9,,12.3,3.2
D,121,2022-08-23,10:32:00,台北標準時間,-47.1,,-47.1,100.0,90.1,,12.3,3.1
D,121,2022-08-23,10:33:00,台北標準時間,-47.1,,-47.1,100.0,90.1,,12.3,2.5
D,121,2022-08-23,10:34:00,台北標準時間,-47.1,,-47.1,100.0,89.8,,12.3,2.7
D,121,2022-08-23,10:35:00,台北標準時間,-47.1,,-47.1,100.0,89.6,,12.3,2.5
D,121,2022-08-23,10:36:00,台北標準時間,-47.1,,-47.1,100.0,89.3,,12.3,2.8
D,121,2022-08-23,10:37:00,台北標準時間,-47.1,,-47.1,100.0,89.5,,12.3,2.8
D,121,2022-08-23,10:38:00,台北標準時間,-47.1,,-47.1,100.0,89.5,,12.3,2.8
D,121,2022-08-23,10:39:00,台北標準時間,-47.1,,-47.1,100.0,89.0,,12.3,2.6
D,121,2022-08-23,10:40:00,台北標準時間,-47.1,,-47.1,100.0,89.0,,12.3,2.6
D,121,2022-08-23,10:41:00,台北標準時間,-47.1,,-47.1,100.0,89.1,,12.2,2.9
D,121,2022-08-23,10:42:00,台北標準時間,-47.1,,-47.1,100.0,89.0,,12.3,3.0
D,121,2022-08-23,10:43:00,台北標準時間,-47.0,,-47.0,100.0,89.1,,12.3,2.8
D,121,2022-08-23,10:44:00,台北標準時間,-47.0,,-47.0,100.0,89.2,,12.3,2.8
D,121,2022-08-23,10:45:00,台北標準時間,-47.0,,-47.0,100.0,89.2,,12.3,3.2
D,121,2022-08-23,10:46:00,台北標準時間,-47.0,,-47.0,100.0,89.0,,12.3,3.0
D,121,2022-08-23,10:47:00,台北標準時間,-47.0,,-47.0,100.0,89.2,,12.3,2.9
D,121,2022-08-23,10:48:00,台北標準時間,-47.0,,-47.0,100.0,89.1,,12.3,2.9
D,121,2022-08-23,10:49:00,台北標準時間,-46.9,,-46.9,100.0,89.1,,12.3,2.5
D,121,2022-08-23,10:50:00,台北標準時間,-46.9,,-46.9,100.0,89.1,,12.3,2.7
D,121,2022-08-23,10:51:00,台北標準時間,-46.9,,-46.9,100.0,89.2,,12.3,2.5
D,121,2022-08-23,10:52:00,台北標準時間,-46.9,,-46.9,100.0,89.3,,12.3,2.6
D,121,2022-08-23,10:53:00,台北標準時間,-46.8,,-46.8,100.0,89.3,,12.3,2.6
D,121,2022-08-23,10:54:00,台北標準時間,-46.9,,-46.9,100.0,89.1,,12.3,2.5
D,121,2022-08-23,10:55:00,台北標準時間,-46.8,,-46.8,100.0,89.0,,12.3,2.5
D,121,2022-08-23,10:56:00,台北標準時間,-46.8,,-46.8,100.0,89.2,,12.3,2.7
D,121,2022-08-23,10:57:00,台北標準時間,-46.8,,-46.8,100.0,88.8,,12.3,2.5
D,121,2022-08-23,10:58:00,台北標準時間,-46.8,,-46.8,100.0,89.2,,12.3,2.8
D,121,2022-08-23,10:59:00,台北標準時間,-46.8,,-46.8,100.0,88.9,,12.3,2.6
D,121,2022-08-23,11:00:00,台北標準時間,-46.8,,-46.8,100.0,88.8,,12.3,2.5
D,121,2022-08-23,11:01:00,台北標準時間,-46.8,,-46.8,100.0,88.7,,12.3,2.5
D,121,2022-08-23,11:02:00,台北標準時間,-46.9,,-46.9,100.0,88.9,,12.3,2.5
D,121,2022-08-23,11:03:00,台北標準時間,-46.8,,-46.8,100.0,89.0,,12.3,2.5
D,121,2022-08-23,11:04:00,台北標準時間,-46.7,,-46.7,100.0,89.1,,12.3,2.5
D,121,2022-08-23,11:05:00,台北標準時間,-46.7,,-46.7,100.0,89.1,,12.3,2.5
D,121,2022-08-23,11:06:00,台北標準時間,-46.7,,-46.7,100.0,89.0,,12.3,2.8
D,121,2022-08-23,11:07:00,台北標準時間,-46.6,,-46.6,100.0,88.9,,12.3,2.5
D,121,2022-08-23,11:08:00,台北標準時間,-46.7,,-46.7,100.0,89.3,,12.3,2.6
D,121,2022-08-23,11:09:00,台北標準時間,-46.6,,-46.6,100.0,88.9,,12.3,2.5
D,121,2022-08-23,11:10:00,台北標準時間,-46.7,,-46.7,100.0,88.7,,12.3,2.5
D,121,2022-08-23,11:11:00,台北標準時間,-46.7,,-46.7,100.0,88.6,,12.3,2.6
D,121,2022-08-23,11:12:00,台北標準時間,-46.7,,-46.7,100.0,88.6,,12.3,2.5
D,121,2022-08-23,11:13:00,台北標準時間,-46.7,,-46.7,100.0,88.1,,12.3,2.8
D,121,2022-08-23,11:14:00,台北標準時間,-46.6,,-46.6,100.0,88.5,,12.3,2.6
D,121,2022-08-23,11:15:00,台北標準時間,-46.6,,-46.6,100.0,88.4,,12.3,2.5
D,121,2022-08-23,11:16:00,台北標準時間,-46.6,,-46.6,100.0,88.4,,12.3,2.5
D,121,2022-08-23,11:17:00,台北標準時間,-46.6,,-46.6,100.0,88.4,,12.3,2.5
D,121,2022-08-23,11:18:00,台北標準時間,-46.6,,-46.6,100.0,88.5,,12.3,2.6
D,121,2022-08-23,11:19:00,台北標準時間,-46.6,,-46.6,100.0,88.2,,12.3,2.5
D,121,2022-08-23,11:20:00,台北標準時間,-46.6,,-46.6,100.0,88.6,,12.3,2.6
D,121,2022-08-23,11:21:00,台北標準時間,-46.5,,-46.5,100.0,88.3,,12.3,2.5
D,121,2022-08-23,11:22:00,台北標準時間,-46.5,,-46.5,100.0,88.5,,12.3,3.0
D,121,2022-08-23,11:23:00,台北標準時間,-46.5,,-46.5,100.0,88.9,,12.3,2.5
D,121,2022-08-23,11:24:00,台北標準時間,-46.5,,-46.5,100.0,88.5,,12.3,2.7
D,121,2022-08-23,11:25:00,台北標準時間,-46.5,,-46.5,100.0,88.5,,12.3,2.5
D,121,2022-08-23,11:26:00,台北標準時間,-46.6,,-46.6,100.0,88.4,,12.3,2.5
D,121,2022-08-23,11:27:00,台北標準時間,-46.5,,-46.5,100.0,87.9,,12.3,2.5
D,121,2022-08-23,11:28:00,台北標準時間,-46.5,,-46.5,100.0,88.2,,12.3,2.6
D,121,2022-08-23,11:29:00,台北標準時間,-46.5,,-46.5,100.0,88.4,,12.3,2.7
D,121,2022-08-23,11:30:00,台北標準時間,-46.5,,-46.5,100.0,88.5,,12.3,2.5
D,121,2022-08-23,11:31:00,台北標準時間,-46.5,,-46.5,100.0,88.6,,12.3,2.5
D,121,2022-08-23,11:32:00,台北標準時間,-46.5,,-46.5,100.0,88.8,,12.3,2.5
D,121,2022-08-23,11:33:00,台北標準時間,-46.5,,-46.5,100.0,88.5,,12.3,2.5
D,121,2022-08-23,11:34:00,台北標準時間,-46.4,,-46.4,100.0,88.5,,12.3,2.5
D,121,2022-08-23,11:35:00,台北標準時間,-46.4,,-46.4,100.0,88.3,,12.3,2.5
D,121,2022-08-23,11:36:00,台北標準時間,-46.4,,-46.4,100.0,88.5,,12.3,2.5
D,121,2022-08-23,11:37:00,台北標準時間,-46.5,,-46.5,100.0,88.5,,12.3,2.6
D,121,2022-08-23,11:38:00,台北標準時間,-46.4,,-46.4,100.0,88.4,,12.3,2.6
D,121,2022-08-23,11:39:00,台北標準時間,-46.4,,-46.4,100.0,88.6,,12.3,2.7
D,121,2022-08-23,11:40:00,台北標準時間,-46.4,,-46.4,100.0,88.7,,12.3,2.5
D,121,2022-08-23,11:41:00,台北標準時間,-46.4,,-46.4,100.0,88.7,,12.3,2.5
D,121,2022-08-23,11:42:00,台北標準時間,-46.4,,-46.4,100.0,88.3,,12.3,2.6
D,121,2022-08-23,11:43:00,台北標準時間,-46.4,,-46.4,100.0,88.2,,12.3,2.6
D,121,2022-08-23,11:44:00,台北標準時間,-46.5,,-46.5,100.0,88.3,,12.3,2.5
D,121,2022-08-23,11:45:00,台北標準時間,-46.4,,-46.4,100.0,88.4,,12.3,2.5
D,121,2022-08-23,11:46:00,台北標準時間,-46.4,,-46.4,100.0,88.5,,12.3,2.5
D,121,2022-08-23,11:47:00,台北標準時間,-46.4,,-46.4,100.0,88.3,,12.3,2.5
D,121,2022-08-23,11:48:00,台北標準時間,-46.4,,-46.4,100.0,88.4,,12.3,2.5
D,121,2022-08-23,11:49:00,台北標準時間,-46.4,,-46.4,100.0,88.4,,12.3,2.5
D,121,2022-08-23,11:50:00,台北標準時間,-46.4,,-46.4,100.0,88.1,,12.3,2.5
D,121,2022-08-23,11:51:00,台北標準時間,-46.5,,-46.5,100.0,88.4,,12.3,2.6
D,121,2022-08-23,11:52:00,台北標準時間,-46.5,,-46.5,100.0,88.2,,12.3,2.5
D,121,2022-08-23,11:53:00,台北標準時間,-46.5,,-46.5,100.0,88.2,,12.3,2.7
D,121,2022-08-23,11:54:00,台北標準時間,-46.4,,-46.4,100.0,88.0,,12.3,2.5
D,121,2022-08-23,11:55:00,台北標準時間,-46.5,,-46.5,100.0,88.1,,12.3,2.6
D,121,2022-08-23,11:56:00,台北標準時間,-46.5,,-46.5,100.0,88.0,,12.3,2.5
D,121,2022-08-23,11:57:00,台北標準時間,-46.4,,-46.4,100.0,87.6,,12.3,2.8
D,121,2022-08-23,11:58:00,台北標準時間,-46.4,,-46.4,100.0,88.1,,12.3,2.5
D,121,2022-08-23,11:59:00,台北標準時間,-46.3,,-46.3,100.0,87.9,,12.3,2.5
D,121,2022-08-23,12:00:00,台北標準時間,-46.3,,-46.3,100.0,87.9,,12.3,2.5
D,121,2022-08-23,12:01:00,台北標準時間,-46.4,,-46.4,100.0,88.0,,12.3,2.5
D,121,2022-08-23,12:02:00,台北標準時間,-46.4,,-46.4,100.0,88.2,,12.3,2.5
D,121,2022-08-23,12:03:00,台北標準時間,-46.4,,-46.4,100.0,88.0,,12.3,2.5
D,121,2022-08-23,12:04:00,台北標準時間,-46.4,,-46.4,100.0,87.6,,12.3,2.5
D,121,2022-08-23,12:05:00,台北標準時間,-46.4,,-46.4,100.0,87.6,,12.3,2.5
D,121,2022-08-23,12:06:00,台北標準時間,-46.4,,-46.4,100.0,87.9,,12.3,2.5
D,121,2022-08-23,12:07:00,台北標準時間,-46.3,,-46.3,100.0,88.4,,12.3,2.5
D,121,2022-08-23,12:08:00,台北標準時間,-46.3,,-46.3,100.0,88.6,,12.3,2.5
D,121,2022-08-23,12:09:00,台北標準時間,-46.3,,-46.3,100.0,88.9,,12.3,2.6
D,121,2022-08-23,12:10:00,台北標準時間,-46.4,,-46.4,100.0,88.5,,12.3,2.5
D,121,2022-08-23,12:11:00,台北標準時間,-46.4,,-46.4,100.0,88.8,,12.3,2.5
D,121,2022-08-23,12:12:00,台北標準時間,-46.4,,-46.4,100.0,89.2,,12.3,2.5
D,121,2022-08-23,12:13:00,台北標準時間,-46.4,,-46.4,100.0,89.3,,12.3,2.5
D,121,2022-08-23,12:14:00,台北標準時間,-46.3,,-46.3,100.0,89.3,,12.3,2.5
D,121,2022-08-23,12:15:00,台北標準時間,-46.3,,-46.3,100.0,89.3,,12.3,2.5
D,121,2022-08-23,12:16:00,台北標準時間,-46.4,,-46.4,100.0,88.9,,12.3,2.6
D,121,2022-08-23,12:17:00,台北標準時間,-46.3,,-46.3,100.0,88.8,,12.3,2.7
D,121,2022-08-23,12:18:00,台北標準時間,-46.3,,-46.3,100.0,88.8,,12.3,2.7
D,121,2022-08-23,12:19:00,台北標準時間,-46.3,,-46.3,100.0,88.9,,12.3,2.5
D,121,2022-08-23,12:20:00,台北標準時間,-46.3,,-46.3,100.0,89.1,,12.3,2.6
D,121,2022-08-23,12:21:00,台北標準時間,-46.3,,-46.3,100.0,89.0,,12.3,2.8
D,121,2022-08-23,12:22:00,台北標準時間,-46.3,,-46.3,100.0,89.0,,12.3,2.5
D,121,2022-08-23,12:23:00,台北標準時間,-46.3,,-46.3,100.0,89.1,,12.3,2.5
D,121,2022-08-23,12:24:00,台北標準時間,-46.3,,-46.3,100.0,89.0,,12.3,2.5
D,121,2022-08-23,12:25:00,台北標準時間,-46.3,,-46.3,100.0,88.6,,12.3,2.6
D,121,2022-08-23,12:26:00,台北標準時間,-46.3,,-46.3,100.0,89.0,,12.3,2.5
D,121,2022-08-23,12:27:00,台北標準時間,-46.3,,-46.3,100.0,88.9,,12.3,2.5
D,121,2022-08-23,12:28:00,台北標準時間,-46.3,,-46.3,100.0,89.1,,12.3,2.5
D,121,2022-08-23,12:29:00,台北標準時間,-46.3,,-46.3,100.0,88.7,,12.3,2.5
D,121,2022-08-23,12:30:00,台北標準時間,-46.3,,-46.3,100.0,89.2,,12.3,2.5
D,121,2022-08-23,12:31:00,台北標準時間,-46.3,,-46.3,100.0,89.0,,12.3,2.5
D,121,2022-08-23,12:32:00,台北標準時間,-46.3,,-46.3,100.0,89.4,,12.3,2.6
D,121,2022-08-23,12:33:00,台北標準時間,-46.3,,-46.3,100.0,89.3,,12.3,2.5
D,121,2022-08-23,12:34:00,台北標準時間,-46.3,,-46.3,100.0,89.2,,12.3,2.6
D,121,2022-08-23,12:35:00,台北標準時間,-46.3,,-46.3,100.0,89.2,,12.2,2.5
D,121,2022-08-23,12:36:00,台北標準時間,-46.3,,-46.3,100.0,89.3,,12.3,2.5
D,121,2022-08-23,12:37:00,台北標準時間,-46.3,,-46.3,100.0,88.5,,12.3,2.5
D,121,2022-08-23,12:38:00,台北標準時間,-46.3,,-46.3,100.0,88.3,,12.3,2.5
D,121,2022-08-23,12:39:00,台北標準時間,-46.3,,-46.3,100.0,88.6,,12.3,2.6
D,121,2022-08-23,12:40:00,台北標準時間,-46.3,,-46.3,100.0,88.5,,12.3,2.5
D,121,2022-08-23,12:41:00,台北標準時間,-46.3,,-46.3,100.0,88.4,,12.3,2.5
D,121,2022-08-23,12:42:00,台北標準時間,-46.3,,-46.3,100.0,87.9,,12.3,2.5
D,121,2022-08-23,12:43:00,台北標準時間,-46.2,,-46.2,100.0,88.2,,12.3,2.5
D,121,2022-08-23,12:44:00,台北標準時間,-46.3,,-46.3,100.0,88.3,,12.3,2.5
D,121,2022-08-23,12:45:00,台北標準時間,-46.2,,-46.2,100.0,88.2,,12.3,2.5
D,121,2022-08-23,12:46:00,台北標準時間,-46.2,,-46.2,100.0,88.2,,12.3,2.6
D,121,2022-08-23,12:47:00,台北標準時間,-46.2,,-46.2,100.0,88.4,,12.3,2.6
D,121,2022-08-23,12:48:00,台北標準時間,-46.2,,-46.2,100.0,88.1,,12.2,2.6
D,121,2022-08-23,12:49:00,台北標準時間,-46.2,,-46.2,100.0,88.3,,12.3,2.5
D,121,2022-08-23,12:50:00,台北標準時間,-46.2,,-46.2,100.0,88.5,,12.3,2.5
D,121,2022-08-23,12:51:00,台北標準時間,-46.2,,-46.2,100.0,88.7,,12.3,2.6
D,121,2022-08-23,12:52:00,台北標準時間,-46.2,,-46.2,100.0,88.5,,12.3,2.5
D,121,2022-08-23,12:53:00,台北標準時間,-46.2,,-46.2,100.0,88.6,,12.3,2.6
D,121,2022-08-23,12:54:00,台北標準時間,-46.2,,-46.2,100.0,88.5,,12.3,2.5
D,121,2022-08-23,12:55:00,台北標準時間,-46.2,,-46.2,100.0,88.9,,12.3,2.5
D,121,2022-08-23,12:56:00,台北標準時間,-46.2,,-46.2,100.0,88.7,,12.3,2.5
D,121,2022-08-23,12:57:00,台北標準時間,-46.2,,-46.2,100.0,88.7,,12.3,2.5
D,121,2022-08-23,12:58:00,台北標準時間,-46.2,,-46.2,100.0,88.8,,12.3,2.5
D,121,2022-08-23,12:59:00,台北標準時間,-46.2,,-46.2,100.0,88.9,,12.3,2.5
D,121,2022-08-23,13:00:00,台北標準時間,-46.1,,-46.1,100.0,89.2,,12.3,2.5
D,121,2022-08-23,13:01:00,台北標準時間,-46.2,,-46.2,100.0,88.9,,12.3,2.5
D,121,2022-08-23,13:02:00,台北標準時間,-46.2,,-46.2,100.0,89.3,,12.3,2.5
D,121,2022-08-23,13:03:00,台北標準時間,-46.2,,-46.2,100.0,88.9,,12.3,2.5
D,121,2022-08-23,13:04:00,台北標準時間,-46.1,,-46.1,100.0,89.1,,12.3,2.5
D,121,2022-08-23,13:05:00,台北標準時間,-46.1,,-46.1,100.0,89.7,,12.3,2.5
D,121,2022-08-23,13:06:00,台北標準時間,-46.1,,-46.1,100.0,89.0,,12.3,2.5
D,121,2022-08-23,13:07:00,台北標準時間,-46.1,,-46.1,100.0,88.6,,12.3,2.5
D,121,2022-08-23,13:08:00,台北標準時間,-46.2,,-46.2,100.0,88.0,,12.3,2.5
D,121,2022-08-23,13:09:00,台北標準時間,-46.1,,-46.1,100.0,88.1,,12.3,2.6
D,121,2022-08-23,13:10:00,台北標準時間,-46.1,,-46.1,100.0,87.9,,12.3,2.5
D,121,2022-08-23,13:11:00,台北標準時間,-46.1,,-46.1,100.0,87.6,,12.3,2.5
D,121,2022-08-23,13:12:00,台北標準時間,-46.1,,-46.1,100.0,87.9,,12.3,2.5
D,121,2022-08-23,13:13:00,台北標準時間,-46.2,,-46.2,100.0,88.1,,12.3,2.5
D,121,2022-08-23,13:14:00,台北標準時間,-46.1,,-46.1,100.0,88.1,,12.3,2.6
D,121,2022-08-23,13:15:00,台北標準時間,-46.2,,-46.2,100.0,88.0,,12.3,2.5
D,121,2022-08-23,13:16:00,台北標準時間,-46.2,,-46.2,100.0,88.6,,12.3,2.5
D,121,2022-08-23,13:17:00,台北標準時間,-46.1,,-46.1,100.0,88.3,,12.3,2.5
D,121,2022-08-23,13:18:00,台北標準時間,-46.1,,-46.1,100.0,88.3,,12.3,2.5
D,121,2022-08-23,13:19:00,台北標準時間,-46.1,,-46.1,100.0,88.0,,12.3,2.6
D,121,2022-08-23,13:20:00,台北標準時間,-46.0,,-46.0,100.0,88.3,,12.3,2.5
D,121,2022-08-23,13:21:00,台北標準時間,-46.1,,-46.1,100.0,88.4,,12.3,2.5
D,121,2022-08-23,13:22:00,台北標準時間,-46.0,,-46.0,100.0,88.4,,12.3,2.5
D,121,2022-08-23,13:23:00,台北標準時間,-46.1,,-46.1,100.0,88.6,,12.3,2.6
D,121,2022-08-23,13:24:00,台北標準時間,-46.1,,-46.1,100.0,88.5,,12.3,2.5
D,121,2022-08-23,13:25:00,台北標準時間,-46.1,,-46.1,100.0,88.6,,12.3,2.5
D,121,2022-08-23,13:26:00,台北標準時間,-46.1,,-46.1,100.0,88.5,,12.3,2.5
D,121,2022-08-23,13:27:00,台北標準時間,-46.1,,-46.1,100.0,88.3,,12.3,2.6
D,121,2022-08-23,13:28:00,台北標準時間,-46.1,,-46.1,100.0,88.1,,12.3,2.5
D,121,2022-08-23,13:29:00,台北標準時間,-46.0,,-46.0,100.0,88.2,,12.3,2.5
D,121,2022-08-23,13:30:00,台北標準時間,-46.0,,-46.0,100.0,88.2,,12.3,2.5
D,121,2022-08-23,13:31:00,台北標準時間,-46.1,,-46.1,100.0,88.2,,12.3,2.5
D,121,2022-08-23,13:32:00,台北標準時間,-46.1,,-46.1,100.0,88.2,,12.3,2.5
D,121,2022-08-23,13:33:00,台北標準時間,-46.1,,-46.1,100.0,88.5,,12.3,2.5
D,121,2022-08-23,13:34:00,台北標準時間,-46.0,,-46.0,100.0,88.9,,12.3,2.5
D,121,2022-08-23,13:35:00,台北標準時間,-46.0,,-46.0,100.0,88.7,,12.3,2.5
D,121,2022-08-23,13:36:00,台北標準時間,-46.0,,-46.0,100.0,88.8,,12.3,2.6
D,121,2022-08-23,13:37:00,台北標準時間,-46.0,,-46.0,100.0,88.5,,12.3,2.5
D,121,2022-08-23,13:38:00,台北標準時間,-46.1,,-46.1,100.0,88.7,,12.3,2.6
D,121,2022-08-23,13:39:00,台北標準時間,-46.0,,-46.0,100.0,88.3,,12.3,2.6
D,121,2022-08-23,13:40:00,台北標準時間,-46.0,,-46.0,100.0,88.4,,12.3,2.6
D,121,2022-08-23,13:41:00,台北標準時間,-46.0,,-46.0,100.0,88.8,,12.3,2.5
D,121,2022-08-23,13:42:00,台北標準時間,-46.0,,-46.0,100.0,88.5,,12.3,2.5
D,121,2022-08-23,13:43:00,台北標準時間,-46.0,,-46.0,100.0,88.2,,12.3,2.5
D,121,2022-08-23,13:44:00,台北標準時間,-46.0,,-46.0,100.0,88.3,,12.3,2.5
D,121,2022-08-23,13:45:00,台北標準時間,-46.0,,-46.0,100.0,88.6,,12.3,2.5
D,121,2022-08-23,13:46:00,台北標準時間,-46.0,,-46.0,100.0,88.5,,12.3,2.5
D,121,2022-08-23,13:47:00,台北標準時間,-46.0,,-46.0,100.0,88.6,,12.3,2.5
D,121,2022-08-23,13:48:00,台北標準時間,-46.0,,-46.0,100.0,88.3,,12.3,2.6
D,121,2022-08-23,13:49:00,台北標準時間,-46.0,,-46.0,100.0,88.5,,12.3,2.5
D,121,2022-08-23,13:50:00,台北標準時間,-46.0,,-46.0,100.0,88.5,,12.3,2.5
D,121,2022-08-23,13:51:00,台北標準時間,-46.0,,-46.0,100.0,88.6,,12.3,2.5
D,121,2022-08-23,13:52:00,台北標準時間,-46.1,,-46.1,100.0,88.3,,12.3,2.6
D,121,2022-08-23,13:53:00,台北標準時間,-46.1,,-46.1,100.0,87.9,,12.3,2.6
D,121,2022-08-23,13:54:00,台北標準時間,-46.1,,-46.1,100.0,88.3,,12.3,2.5
D,121,2022-08-23,13:55:00,台北標準時間,-46.0,,-46.0,100.0,88.0,,12.3,2.6
D,121,2022-08-23,13:56:00,台北標準時間,-46.0,,-46.0,100.0,87.9,,12.3,2.5
D,121,2022-08-23,13:57:00,台北標準時間,-46.0,,-46.0,100.0,87.9,,12.3,2.5
D,121,2022-08-23,13:58:00,台北標準時間,-46.0,,-46.0,100.0,87.9,,12.3,2.5
D,121,2022-08-23,13:59:00,台北標準時間,-46.0,,-46.0,100.0,88.3,,12.3,2.5
D,121,2022-08-23,14:00:00,台北標準時間,-45.9,,-45.9,100.0,88.5,,12.3,2.8
D,121,2022-08-23,14:01:00,台北標準時間,-46.0,,-46.0,100.0,88.4,,12.3,2.8
D,121,2022-08-23,14:02:00,台北標準時間,-46.0,,-46.0,100.0,88.2,,12.3,2.5
D,121,2022-08-23,14:03:00,台北標準時間,-46.0,,-46.0,100.0,87.8,,12.3,2.5
D,121,2022-08-23,14:04:00,台北標準時間,-46.0,,-46.0,100.0,87.9,,12.3,2.9
D,121,2022-08-23,14:05:00,台北標準時間,-46.1,,-46.1,100.0,87.6,,12.3,2.7
D,121,2022-08-23,14:06:00,台北標準時間,-46.1,,-46.1,100.0,87.6,,12.3,2.6
D,121,2022-08-23,14:07:00,台北標準時間,-46.2,,-46.2,100.0,87.5,,12.3,2.6
D,121,2022-08-23,14:08:00,台北標準時間,-46.2,,-46.2,100.0,87.4,,12.3,2.5
D,121,2022-08-23,14:09:00,台北標準時間,-46.2,,-46.2,100.0,87.5,,12.3,2.5
D,121,2022-08-23,14:10:00,台北標準時間,-46.2,,-46.2,100.0,87.6,,12.3,2.5
D,121,2022-08-23,14:11:00,台北標準時間,-46.2,,-46.2,100.0,87.5,,12.3,2.6
D,121,2022-08-23,14:12:00,台北標準時間,-46.2,,-46.2,100.0,87.7,,12.3,2.5
D,121,2022-08-23,14:13:00,台北標準時間,-46.2,,-46.2,100.0,87.6,,12.3,2.5
D,121,2022-08-23,14:14:00,台北標準時間,-46.2,,-46.2,100.0,87.6,,12.3,2.5
D,121,2022-08-23,14:15:00,台北標準時間,-46.2,,-46.2,100.0,87.3,,12.3,2.5
D,121,2022-08-23,14:16:00,台北標準時間,-46.3,,-46.3,100.0,87.2,,12.3,2.5
D,121,2022-08-23,14:17:00,台北標準時間,-46.2,,-46.2,100.0,87.2,,12.3,2.5
D,121,2022-08-23,14:18:00,台北標準時間,-46.2,,-46.2,100.0,87.4,,12.3,2.5
D,121,2022-08-23,14:19:00,台北標準時間,-46.2,,-46.2,100.0,87.1,,12.3,2.5
D,121,2022-08-23,14:20:00,台北標準時間,-46.2,,-46.2,100.0,87.4,,12.3,2.5
D,121,2022-08-23,14:21:00,台北標準時間,-46.2,,-46.2,100.0,87.4,,12.3,2.6
D,121,2022-08-23,14:22:00,台北標準時間,-46.2,,-46.2,100.0,87.0,,12.3,2.6
D,121,2022-08-23,14:23:00,台北標準時間,-46.1,,-46.1,100.0,87.4,,12.3,2.5
D,121,2022-08-23,14:24:00,台北標準時間,-46.1,,-46.1,100.0,87.5,,12.3,2.5
D,121,2022-08-23,14:25:00,台北標準時間,-46.1,,-46.1,100.0,87.3,,12.3,2.5
D,121,2022-08-23,14:26:00,台北標準時間,-46.2,,-46.2,100.0,88.0,,12.3,2.6
D,121,2022-08-23,14:27:00,台北標準時間,-46.2,,-46.2,100.0,87.5,,12.3,2.6
D,121,2022-08-23,14:28:00,台北標準時間,-46.2,,-46.2,100.0,87.8,,12.2,2.6
D,121,2022-08-23,14:29:00,台北標準時間,-46.2,,-46.2,100.0,87.6,,12.3,2.5
D,121,2022-08-23,14:30:00,台北標準時間,-46.2,,-46.2,100.0,87.6,,12.2,2.5
D,121,2022-08-23,14:31:00,台北標準時間,-46.2,,-46.2,100.0,87.9,,12.3,2.5
D,121,2022-08-23,14:32:00,台北標準時間,-46.2,,-46.2,100.0,87.6,,12.3,2.6
D,121,2022-08-23,14:33:00,台北標準時間,-46.2,,-46.2,100.0,87.0,,12.3,2.5
D,121,2022-08-23,14:34:00,台北標準時間,-46.2,,-46.2,100.0,87.0,,12.3,2.5
D,121,2022-08-23,14:35:00,台北標準時間,-46.2,,-46.2,100.0,87.8,,12.3,2.5
D,121,2022-08-23,14:36:00,台北標準時間,-46.2,,-46.2,100.0,88.7,,12.3,2.6
D,121,2022-08-23,14:37:00,台北標準時間,-46.2,,-46.2,100.0,89.2,,12.3,2.5
D,121,2022-08-23,14:38:00,台北標準時間,-46.2,,-46.2,100.0,89.0,,12.3,2.5
D,121,2022-08-23,14:39:00,台北標準時間,-46.2,,-46.2,100.0,88.0,,12.3,2.5
D,121,2022-08-23,14:40:00,台北標準時間,-46.2,,-46.2,100.0,87.5,,12.2,2.7
D,121,2022-08-23,14:41:00,台北標準時間,-46.3,,-46.3,100.0,87.6,,12.3,2.5
D,121,2022-08-23,14:42:00,台北標準時間,-46.3,,-46.3,100.0,87.4,,12.3,2.5
D,121,2022-08-23,14:43:00,台北標準時間,-46.3,,-46.3,100.0,87.4,,12.3,2.5
D,121,2022-08-23,14:44:00,台北標準時間,-46.2,,-46.2,100.0,87.5,,12.3,2.7
D,121,2022-08-23,14:45:00,台北標準時間,-46.2,,-46.2,100.0,87.3,,12.3,2.5
D,121,2022-08-23,14:46:00,台北標準時間,-46.2,,-46.2,100.0,87.6,,12.3,2.6
D,121,2022-08-23,14:47:00,台北標準時間,-46.2,,-46.2,100.0,87.5,,12.3,2.6
D,121,2022-08-23,14:48:00,台北標準時間,-46.2,,-46.2,100.0,87.7,,12.3,2.6
D,121,2022-08-23,14:49:00,台北標準時間,-46.2,,-46.2,100.0,87.8,,12.3,2.6
D,121,2022-08-23,14:50:00,台北標準時間,-46.2,,-46.2,100.0,87.5,,12.3,2.5
D,121,2022-08-23,14:51:00,台北標準時間,-46.2,,-46.2,100.0,87.4,,12.3,2.5
D,121,2022-08-23,14:52:00,台北標準時間,-46.2,,-46.2,100.0,87.5,,12.3,2.5
D,121,2022-08-23,14:53:00,台北標準時間,-46.2,,-46.2,100.0,87.3,,12.3,2.5
D,121,2022-08-23,14:54:00,台北標準時間,-46.2,,-46.2,100.0,87.6,,12.3,2.5
D,121,2022-08-23,14:55:00,台北標準時間,-46.2,,-46.2,100.0,87.6,,12.3,2.5
D,121,2022-08-23,14:56:00,台北標準時間,-46.2,,-46.2,100.0,87.9,,12.3,2.5
D,121,2022-08-23,14:57:00,台北標準時間,-46.1,,-46.1,100.0,87.9,,12.3,2.5
